screen_name, location, created_at, description
larethia,,Thu Feb 18 10:25:40 +0000 2010,
tonyloschiavo,Vancouver; BC,Tue Jun 02 05:51:07 +0000 2009,Entrepreneur; Mining Engineer; Real Estate Investor; Husband; Father - Building Relationships!
vckyhong,,Tue Mar 10 19:53:17 +0000 2009,loves JESUS; loves family; loves Kaden; loves dancing; loves music and fashion
linthyb,,Wed Feb 17 21:02:57 +0000 2010,
Angel_Orchid,VANCOOOVER,Sun Aug 16 18:09:38 +0000 2009,Just an outdoorsy nerd girl looking to have fun. 
lucioazevedo2,Rio de Janeiro,Fri Nov 06 07:49:16 +0000 2009,
Shirleenb54,Delaware,Fri Mar 25 08:09:26 +0000 2011,
bearfreakd,,Wed Feb 17 15:21:56 +0000 2010,
KSAcouncil,Lower Mainland BC,Mon Apr 13 20:15:16 +0000 2009,The student association at Kwantlen Polytechnic University #KSACouncil #Kwantlen #cdnpse #casaacae #cfsfcee #SurreyBC #RichmondBC #LangleyBC
TaylorScott549,,Sat Oct 03 23:07:22 +0000 2009,
mysteriumtheatr,Vancouver B.C.,Sun Apr 17 01:32:21 +0000 2011,Mysterium Theatre presents The Ballad of Bobby Angel; a campy and comedic murder mystery.
deseerzc,,Thu Feb 18 09:31:12 +0000 2010,
JarredCleerdin,,Wed Oct 07 20:43:41 +0000 2009,
VanOpenHouses,Vancouver; BC,Thu Oct 01 08:27:00 +0000 2009,A place for Vancouver REALTOR®'s & For Sale By Owner sellers to advertise their open houses. A convenient; one-stop shop for open house goers!
funny7879,,Fri Oct 23 09:20:32 +0000 2009,
ncaverley,Vancouver ; BC,Wed Mar 11 04:46:03 +0000 2009,Thats How I Roll
annabrosas,VANCOUVER,Thu Jan 15 00:37:12 +0000 2009,Do or do not - there is no try.
aitchy76qf,,Wed Jan 27 19:40:25 +0000 2010,
BigDreamsIdeas,Vancouver,Wed Jan 04 04:59:34 +0000 2012,A workshop of extraordinary inventors. Helping you bring your dreams and ideas to life.
18starryf,,Thu Feb 18 08:55:43 +0000 2010,
vancouver_2020,Vancouver,Wed Jun 10 13:01:44 +0000 2009,Vancouver
annelovd,,Wed Feb 17 15:02:19 +0000 2010,
MustBeHealthy,san francisco,Sat Aug 01 02:12:52 +0000 2009,I have been a fitness specialist for 20 years and love helping people out.
MyMultiStream,US,Tue Jul 14 02:09:59 +0000 2009,Save on Dental and Medical!! NO Waiting; All conditions accepted   Hiring Work-From-Home.....Online businesses  Nationwide - open for business
skidsteerparts,,Sat Feb 06 19:56:51 +0000 2010,Looking for info on Skid Steer Parts. Check out our site that is completely dedicated to Skid Steer Parts today.
Patricew604,Missouri,Fri Mar 25 08:39:26 +0000 2011,
katiewhitebc,Vancouver; B.C.,Fri Mar 20 16:42:22 +0000 2009,Senior Communications and PR Professional.  
baguscandra1,indonesia,Sat Jun 25 14:31:02 +0000 2011,  football; college; coffee; games hp; twitter; facebook; sleep; learning;
wcwisdom,Vancouver; BC,Thu Oct 07 23:40:40 +0000 2010,Simple quotes from the wise on happiness; mindfulness; gratitude and living out loud from Canada's enchanted west coast.
orfeudesantater,Germany,Fri Feb 27 17:17:06 +0000 2009,ARTist
QUINSCINK,Bandung;Indonesia,Mon Aug 30 07:40:37 +0000 2010,
getmoving4life,North Vancouver; BC; Canada,Mon May 25 14:46:50 +0000 2009,Kinesiologists who encourage movement for life. Info: exercise w/ medical conditions; injuries; or disabilities; healthy lifestyle; disability management.
bluegreenarts,Arizona,Thu Mar 12 15:00:51 +0000 2009,
BrianVidas,Vancouver; BC Canada,Mon Jun 08 08:58:20 +0000 2009,Vancouver/Burnaby Realtor. Professional real estate service with award winning results. Call Brian Vidas 604.671.5259 or visit www.BrianVidas.com
websecure,,Mon Apr 13 15:28:54 +0000 2009,http://www.animals-video-site.com/
bmitten,Vancouver; BC (more or less),Wed Oct 22 22:28:50 +0000 2008,Marketing guy.  Likes to cook.  Manages to hurt himself every time he goes snowboarding.
luvstampin,Cloverdale; BC,Wed Mar 25 03:38:47 +0000 2009,Mom of 2; Scouter and someone who lives for her family and friends.
thegameahead,,Thu Jul 16 09:46:27 +0000 2009,
DJ_Slo_Poke,ÜT: 49.193179;-122.755604,Tue Dec 16 00:46:14 +0000 2008,
Haskett,49.260714;-123.145107,Fri Jun 20 19:30:39 +0000 2008,VP of Development Lark Productions  Executive Producer; Real Housewives of Vancouver and Gastown Gamble
Lili_Fleur,North Vancouver,Wed May 27 04:31:31 +0000 2009,
chiliredmini,Vancouver; BC; Canada,Mon Apr 30 17:54:13 +0000 2007,Young kid in a mature man's body. Love FAST. Don't like rude people. Living for today.
benjaminluk,Vancouver; BC,Tue Oct 14 01:48:18 +0000 2008,Professional photographer and libations consultant. Twitter's only user since 1592.
JBoogie5,Vancouver; BC,Wed Feb 04 22:10:15 +0000 2009,QA Manager for FCV Technologies
WorthyITGuy,Vancouver Canada,Thu Apr 23 05:36:47 +0000 2009,Big IT ideas for Small Business; doing it since 2 Steves were selling from their garage. Helping folks avoid disaster. Keeping PC working better longer
BradyDDesign,Vancouver; BC,Tue Jun 09 01:46:09 +0000 2009,Vancouver based strategic branding and design studio.
earthlypresence,vancouver; bc; canada,Thu Apr 23 18:34:24 +0000 2009,vancouver-based; locally-sourced; eco-friendly e-gift store
duckbeaver,Toronto; ON,Tue Oct 02 04:58:22 +0000 2007,Rambling on about int'l & CDN political economy; ICT and music. Probably all very poorly. Telecom tweets @paulgoodrick.
GoMarines09,oklahoma city oklahoma,Sat Jun 13 12:35:16 +0000 2009,I have helped Zack Porter achieve his Goals and i can help you too Please give me a call at 405-463-0458 Ask for Ken Rother thanks
tycos86,malawi,Sun Nov 23 21:06:28 +0000 2008,blah2
hockeyboi84,Burnaby; BC,Mon Mar 16 00:15:44 +0000 2009,
hikebikekayak,Harrison Hot Springs; BC,Sat Apr 04 17:20:58 +0000 2009,
JamieGale,Victoria; Canada,Sat May 02 19:37:14 +0000 2009,I get the opportunity to Partner with some of the best people in the world financing luxury properties in Southwest B.C.! Mentor/Mentee; always learning!!
kev_ish,Vancouver,Sun Mar 01 02:12:39 +0000 2009,CEO of Formulists. Ready to post my observations in true Seinfeld fashion. Laughs first; asks questions later.
hiaspire,Surrey; BC; Canada,Wed Jan 14 08:20:56 +0000 2009,SFU Surrey Magazine and Student Club.    This page is currently hosted by the Web Admin of hiaspire.ca; and various staff of HIASPIRE Magazine
brodiedavid,Vancouver; BC,Wed Jan 16 18:10:25 +0000 2008,Is a Vice President at Citizen Relations; former senior advisor to the Canadian PM; and hosts one of the top rated travel podcasts on Itunes.
imykyl,Vancouver;BC,Mon Mar 09 08:01:06 +0000 2009,
bluefur,Toronto,Fri Mar 23 15:42:18 +0000 2007,Canadian provider of web hosting; domains; managed blogs and dedicated servers.
AlfredCEBall,Vancouver; Canada,Thu Jun 11 07:20:05 +0000 2009,Alfred Ball; Entrepreneur; Kinesiologist; Author; Presenter; Stretch Therapist; Interested in Business Growth & Connections
trialbyjury,South Beach; Miami,Thu Mar 26 04:22:55 +0000 2009,Ph.D. student; trial consultant; mitigation specialist.  Politically conservative; socially liberal. Believe in personal responsibility and civil liberty.
stephenfung,Coquitlam; BC Canada,Wed Mar 12 09:46:50 +0000 2008,Gadget and Food Geek. Editor in Chief of Futurelooks.com. New Father. Amateur diaper changer.
sarthakganguly,bangalore,Sat May 10 21:10:55 +0000 2008,Programming/Hollywood/Food ... in that order. Rest you dont need to know 
ethanfurman,,Thu Apr 23 00:22:40 +0000 2009,
michaelshapcott,Toronto; Canada,Tue Mar 10 16:34:28 +0000 2009,Family man (husband; father); social justice advocate; accordion player; occupies 'radical centre'
mbirch_cma,Vancouver; BC,Mon Jan 19 06:44:35 +0000 2009,My childhood facination with businesses led me to create Birch Accounting & Tax Services; the Next Generation in accounting firms  
leeza8391,,Tue Jul 21 03:06:46 +0000 2009,
VanCourierNews,Vancouver; Canada,Fri Dec 12 19:28:32 +0000 2008,The Twitter feed for the Vancouver Courier newsroom; moderated by Courier staff. Keep in touch with new and interesting Vancouver stories here.
CharlseyA,Sydney; Australia,Mon Mar 09 19:38:01 +0000 2009,Self confessed social media and fashion addict; adventurer and wine lover!
HomeRecLibrary,Vancouver; Washington,Fri Apr 17 00:44:46 +0000 2009,Collecting information for a new resource for home recording enthusiasts everywhere.
ChilliwackKids,Chilliwack; BC,Wed May 27 04:47:42 +0000 2009,News; events and progrms for families/children in Chilliwack & area.
stamiik,California; Pittsburg,Fri Jul 03 00:04:13 +0000 2009,
georgiastraight,Vancouver,Wed Apr 30 19:29:08 +0000 2008,Vancouver's news and entertainment source. Find more of our Twitter feeds at http://www.straight.com/twitter
ballisticarts,Vancouver Canada,Thu Apr 23 17:41:58 +0000 2009,Vancouver Creative Agency: Video Production; Graphic Design; Web 2.0 (Wordpress); Photography
joelo,iPhone: 49.290965;-122.881261,Thu Feb 28 05:35:15 +0000 2008,A dad; husband; financial software project manager; musician; hockey goalie; and photographer living in Port Moody; BC
androidincanada,Vancouver; BC,Mon May 11 07:10:59 +0000 2009,The premier Android website and community in Canada!
CycleDude,Vancouver; BC,Fri Jan 16 06:30:29 +0000 2009,Triathlete; Racewalker; Indoor Cycling Instructor and Presenter
stylebyjohn,Vancouver; BC,Fri Feb 27 22:22:58 +0000 2009,Bath and Body Works Addict!!! - Can you tell?
ThatDamJonGuy,ÜT: 49.106856;-122.680149,Mon Mar 09 04:31:55 +0000 2009,I am a husband; a daddy and I play the drums @thegiggledam.
joebarnett,Toronto,Wed Jan 02 17:57:57 +0000 2008,Whistler and Westcoast expat; now travelling the world working on websites for global customers.
southertierboy,,Thu Jul 23 16:41:47 +0000 2009,
12g,Vancouver; BC,Wed May 06 15:10:53 +0000 2009,Product guy; Husband; Skier and BGE fan
ThazinKhin,Vancouver,Wed Mar 25 17:10:06 +0000 2009,Just trying to find my way. 
Harrison_BC,Harrison Hot Springs; BC,Mon Jun 08 04:17:44 +0000 2009,Follow us for updates on news; events and general happenings in Harrison Hot Springs. Photo courtesy of Z.T.Kiss.
toursoodsood,thailand,Mon Jun 29 06:42:13 +0000 2009,www.toursoodsood.com
RealtorBlog,Vancouver; BC,Fri Apr 03 23:15:57 +0000 2009,Realtor; REBGV Chair; Gov't Relations Committee; BCREA Gov't Relations;
ChrissysKorner,Vancouver,Mon May 11 21:58:52 +0000 2009,Interested in great author's; great books; and loves to share my thoughts on what I'm reading lately.
drawhow,,Sat Jun 20 01:18:58 +0000 2009,you draw the..
mdtsports,YVR; N. Shore; Hd. Riv.; Wstlr,Wed Jun 03 22:33:12 +0000 2009,“Travel is fatal to prejudice; bigotry; and narrow-mindedness.” – Mark Twain
MVKAProductions,Vancouver,Sat Feb 14 03:12:23 +0000 2009,Innovative leader in full-service special event design and production. Producing events worldwide. 
FindYourHomeBC,Coquitlam; Vancouver,Mon May 04 14:49:27 +0000 2009,I'm a real estate agent and internet entrepreneur who loves social media; video marketing; playing hockey & reading inspiring stuff. 
globenetcom,Vancouver BC Canada,Tue Apr 21 14:26:55 +0000 2009,GLOBE-Net is your source for News; Technology and Lifestyle reguarding the Environment!
nancynotary,Richmond; B.C. Canada,Thu Apr 09 01:04:13 +0000 2009,I love life; my family and being a Notary Public
SustainaStartup,Calgary,Wed Apr 01 05:26:08 +0000 2009,Startup Best Practices
WestBow,Vancouver; B.C; Canada,Thu Mar 05 00:22:00 +0000 2009,Senior Professional; Senior Technical and Executive Search Consultant with over 10 years experience in Asia and Canada
MMagnus,,Thu Sep 20 17:59:06 +0000 2007,User Experience Strategist
ShelleyHourston,Vancouver; BC Canada,Sun Jun 15 03:23:25 +0000 2008,librarian; creativity; disability health promotion; dogs--esp short-nosed ones
teNATEcious,newyorkk,Thu Feb 26 15:59:06 +0000 2009,Lost then found. Bottle popper . Eastcoast lover followed by Britney Spears 
eziberg,,Wed Jun 10 01:36:08 +0000 2009,Supprt me! its easy; and only takes like 30 seconds
BCCPDHealth,Vancouver BC,Wed May 06 17:30:55 +0000 2009,BC Coalition of People with Disabilities--wellness and disabililty news
ivy_lou,Vancouver; BC,Thu Jun 25 05:41:58 +0000 2009,
vikingtasha,west coast,Wed Nov 26 17:17:13 +0000 2008,artist; milliner; lover of craft beer
realreporter,Vancouver,Fri Jan 23 08:36:24 +0000 2009,Vancouver journalist  and  author. 
FVPulse,Fraser Valley; BC,Mon Mar 23 06:46:33 +0000 2009,Discover local businesses; things to do + where to eat; shop + play in the Fraser Valley. Tweets by Kristi Ferguson. 
SeeVirtual,Vancouver; BC,Wed Jan 28 00:14:50 +0000 2009,We are a premium Real Estate Marketing & Photography service that makes you look good; impresses your future clients; saves you time and increases your exposure
BCGreens,British Columbia; Canada,Wed Oct 29 17:50:13 +0000 2008,a better plan for BC
metalroof,Delta; BC,Tue Feb 17 21:40:56 +0000 2009,Interlock Roofing Ltd. is one of North America's largest manufacturers of lifetime metal roof systems for residential and commercial. Solar roofing available.
sakuraphoto,Vancouver,Wed Apr 30 03:37:12 +0000 2008,Wedding and Portrait photographers at Vancouver's Sakura Photography and Sakura Photobooth Company.  www.sakuraphotography.com | www.sakuraphotoboothcompany.com
arnoldleung,Vancouver; Canada,Wed Apr 23 01:58:38 +0000 2008,I run a Drupal; Alfresco and iPhone development company in Vancouver called Appovation (www.appnovation.com)
RahimKarae,Vancouver . Canada,Sun May 10 17:39:25 +0000 2009,Life Designer. Full time Creative Problem Solver w Drive; Detail Orientedness and Endurance. Part time trouble maker.  
sandhubhamra,Vancouver; BC,Thu Dec 18 05:24:19 +0000 2008,Integrated journalist. A storyteller - of facts.
myfadzli,United States,Sun May 31 11:32:49 +0000 2009,Hi My Name is Mohd Fadzli...follow me!! I'll follow you
mattvague,Vancouver,Thu Jan 08 21:39:33 +0000 2009,Just a dude; doin' his thing.
steph_smith303,Richmond; BC,Thu Mar 19 03:33:18 +0000 2009,
FeelFree2Laugh,Vancouver; BC,Fri Nov 28 00:23:11 +0000 2008,
pennyminder,Vancouver; Canada,Tue May 13 17:40:25 +0000 2008,Builds and hosts applications for banks and credit unions.
MenInKilts,Vancouver; Canada,Mon Mar 19 05:14:40 +0000 2007,Men In Kilts Window Washing; Gutter Cleaning & Pressure Washing Franchise. 1.877.777.KILT [5458]. Tweeted by Brent Hohlweg; CBO Chief Brand Officer.
brookmiles,Burnaby; BC; Canada,Wed Feb 18 00:08:28 +0000 2009,software developer @klei entertainment
scoredates,anywhere there is sun,Sun Mar 29 01:36:27 +0000 2009,Awesome and funny dating advice; stories and ideas submitted by our readers. Got some dating advice; join the club; it's super fun :)
3pk,Langley  Vancouver   Canada,Tue Mar 17 20:30:47 +0000 2009, We are Vancouver's stretch  therapy experts. We help you reach your peak performance and recovery faster. 
PROSPERITY_REI,Langley; British Columbia,Thu May 07 00:11:32 +0000 2009,Prosperity Real Estate Investments Ltd. is a property investment; acquisition and management company. 
chadeddy,aldergrove; bc,Tue Apr 29 20:51:55 +0000 2008,Christ-Follower; Married 8 Years; Daddy to Three Boys; Public Speaker and Facilitator
jumphigher27,MI,Mon Jan 12 17:02:42 +0000 2009,I write spec scripts and splash mentally upon thee by accident often. Sorry in advance. 
identitykrysis,Vancouver BC; Canada,Thu Feb 19 17:03:24 +0000 2009,High heel wearing: Newly reformed troublemaking: Creative Writer and Tech junkie. Addicted to Twitter. (photog credit: @thedarkerside)
GPSTickets,ÜT: 44.751575;-92.812266,Mon Apr 20 23:53:28 +0000 2009,Golden Platter Sports: The Leader in Sports Entertainment; Hospitality and Tickets.
MaggieBlake60,,Thu May 28 15:45:22 +0000 2009,
lbilben,vancouver,Tue Jun 02 19:23:48 +0000 2009,owner and creative director Reputations always looking for inspiration and interesting discussion or things that make me go hmmm
Desdemona24,Vancouver Bc,Sun Jun 07 02:13:39 +0000 2009,Hi I  am cute; spontaneous.  I love dance (any kind).  Ilove music almost all genres.  I am engaged and have two sons .  Gardening and yoga are passions of mine
ryangoldvine,Toronto; ON,Tue Nov 04 18:03:38 +0000 2008,In-house Counsel with CUPE in Toronto; Ontario. Also scuba diver; amateur photographer and boatbuilder.
datruss,Coquitlam; BC; Canada,Fri Nov 16 08:30:57 +0000 2007,A husband; a parent…     An educator; a student…     A thinker; a dreamer…     An agent of change.     Think Good Thoughts; Say Good Words; Do Good Deeds.
NathanHind,,Thu Jan 22 17:06:25 +0000 2009,
DaBigCheeze,Vancouver; BC,Thu Jun 19 22:00:44 +0000 2008,I'm Da Big Cheeze at E-Cubed Media Synthesis. We're Experience Designers who use Ektron; Sitecore; EPiServer; Kentico and Drupal to help deliver client success.
asylph,Vancouver/Surrey,Fri May 08 16:05:53 +0000 2009,Today's wish is much like yesterdays; to find the strength to wish for it tomorrow. :)
fcvancouver,Vancouver; BC,Tue Nov 25 12:25:43 +0000 2008,Feed for FREE stuff in Vancouver
cupcakemilie,Vancouver; BC,Sun Mar 01 14:23:31 +0000 2009,Japanese girl born and raised in the Vancity. Starting out in Graphic Design.   
ilovefakeMDJ,,Fri May 01 19:29:51 +0000 2009,fakeMDJ RULES!
RussVanEast,East Vancouver,Mon Mar 23 20:12:28 +0000 2009,
abundantsink,Vancouver; BC,Tue Oct 21 17:01:36 +0000 2008,Abundant Sink Creative - Freelance graphic designer; guitarist; marathon runner; green enthusiast; garden amateur; Vespa daydreamer. 
straightnews,Vancouver,Thu Dec 04 05:23:01 +0000 2008,The latest on news and politics from the Georgia Straight (@georgiastraight).
kayleemcleod,Vancouver,Thu Dec 04 23:05:33 +0000 2008,Geeky girl who thinks she rules the world.
LetHimBe,Toronto,Mon May 11 22:05:55 +0000 2009,Let Him Be - the movie: In December 1980; the world lost a hero. Or did we?
BrownSugar77,Langley; BC,Mon Jun 09 21:57:25 +0000 2008,
inlangley,Langley; BC Canada,Tue Mar 17 04:37:05 +0000 2009,Everything to do with Langley BC Canada.
SusanMain,East Vancouver; BC; Canada,Thu May 01 19:39:02 +0000 2008,I'm a super-friendly writer / blogger / mom who is curious to hear your ideas & stories. 
TheAfroNews,Vancouver; BC; Canada,Mon May 11 19:13:29 +0000 2009,Editor of The Afro News; Bridge of the African Community to the World
glenmc,Langley; BC; Canada,Thu Jan 15 20:24:25 +0000 2009,Public sector IT;tech enthusiast;motorcycle rider; terrible golfer; love wine.
alanchiu,Palo Alto; CA,Thu Nov 13 22:40:06 +0000 2008,Company builder. Seed-stage VC. Stanford Sloan Fellow @StanfordBiz
cidermonkey,Vancouver,Tue Dec 02 22:42:29 +0000 2008,Computer Scientist / Mathematician / Ninja / Guitar Hero
davinafm,,Sun May 10 23:13:50 +0000 2009,
regnordman,ÜT: 49.1854923;-122.8726159,Thu Aug 30 18:54:03 +0000 2007,Sales and Pricing strategy and execution; with lots of thanks to great marketers everywhere. Too many books; too little time!
lorenletourneau,Main Street; Vancouver; BC,Sat Apr 04 13:31:51 +0000 2009,An Arts Life from Main Street Vancouver.
KinsFarmMarket,30 locations,Sun May 03 23:46:41 +0000 2009,Kin’s Farm Market is a Canadian-owned specialty produce retailer dedicated to bringing the freshest products to your table every day. 
IcyMidnight,San Francisco; CA,Sat May 26 05:16:42 +0000 2007,I like to know how things work
davepinton,Vancouver,Tue Feb 03 16:40:59 +0000 2009,Media Relations with BCIT; web video; media trainer; former reporter; teacher; runner; windsurfer
katcin,,Tue Apr 21 05:49:39 +0000 2009,Just trying to make it in the biz. 
mnliable,Vancouver BC,Mon Jan 26 19:22:35 +0000 2009,as fun as the guys from dazed and confused ... but by day i go by the title of Graphic Designer ...
MissThorn,Vancouver,Tue Feb 03 19:51:07 +0000 2009,Vancouverite by choice.  PR professional by trade. Writer; runner; and full-time blackberry addict!
mayalange,Vancouver,Sat Feb 23 01:34:17 +0000 2008,
TOOLSHEDPLANS,Canada,Wed Mar 25 18:26:43 +0000 2009,Hi; I am a carpenter and cabinet building and have been doing this type of work for many years with a lot of experience.
AvionicsMan,Langley; BC Canada,Sat Mar 07 02:39:48 +0000 2009,Tech freak; Pro Golf Hacker; Long time aviation enthusiast and former Aviation Biz owner; Husband; Father; Marg/Martini maker and a big ol' cuddly bear!
leftcoaster,Vancouver,Wed Nov 19 18:13:50 +0000 2008,Westcoast semi-geek and new mama with a love of sports; outdoors; and food & wine. (Also available in biz size as @indenter)
MyClubScene,Expanding Nation Wide!,Thu Apr 30 23:45:07 +0000 2009,MyClubScene.com is the premiere social network dedicated strictly to nightlife.
brennanw,London; UK,Fri Oct 03 16:15:01 +0000 2008,Avid Canucks fan; PM extraordinaire based in Londontown. I also have OCRD (Obsessive-Compulsive Recycling Disorder)!
irafunds,Rancho Mirage; CA 92270,Wed Apr 01 16:49:12 +0000 2009,Modifying Mortgages for Local Homeowners
bearbearxiong,Vancouver,Tue May 19 20:12:34 +0000 2009,
nejjen,,Fri Oct 03 17:16:24 +0000 2008,fan of bicycles; dance parties; maps; libraries and potlucks
saltybean,Vancouver; B.C.,Sun Jan 04 19:23:25 +0000 2009,teacher librarian; textile artist; avid reader; fickle blogger
moomoo_,Vancouver; Canada,Sat Apr 11 20:52:25 +0000 2009,Walkin' down this rocky road; wonderin' where my life is leadin'... rollin' on to the bitter end...
paularntsen,Vancouver; BC,Wed Mar 18 03:45:16 +0000 2009,Software developer that also likes to play the blues.
dustindauncey,Langley; BC,Sat Dec 06 03:25:24 +0000 2008,A self-proclaimed geek who enjoys fiddling with Twitter and its multitude of uses.
COSBootCamp,The gym at Tenth; Vancouver BC,Wed May 06 17:30:14 +0000 2009,Sweet bootcamp from Vancouver's workplace health and wellness specialists
peoplevancouver,Vancouver BC,Sun Apr 05 15:44:53 +0000 2009,Vancouver's Online Community
KattandTy,Vancouver; BC; Canada,Tue Apr 21 18:55:05 +0000 2009,Frazzled Fit Feisty Functional lady with a passion for the non profit &amp; sport world Part time personal trainer &amp; group fitness instructor Full time sing
mweisman,The Canadian part of Cascadia,Fri Mar 23 04:18:07 +0000 2007,macs; maps and a little (too much) coffee
lillian209,,Thu May 14 08:07:22 +0000 2009,
SylviaSam,Vancouver; BC; Canada,Sat Apr 04 00:52:05 +0000 2009,Vancouver; Burnaby; Coquitlam Realtor; REBGV Chair; Gov't Relations Committee; BCREA GRC;
