screen_name, location, created_at, description
space_cadet00,Vancouver; BC,Mon May 10 05:52:31 +0000 2010,CBC Junkie. Obsessed w/ Vancouver's geographical history. Food; music & craft beer lover.    Photographer for @VanMusicReview
MichaelAynsley,Vancouver; B.C.,Mon Oct 05 22:22:15 +0000 2009,News Curator with @OpenFileVAN. I love writing; sports; music and trivializing things in 140 characters or less.
NatureTrustofBC,British Columbia,Tue Apr 28 21:16:07 +0000 2009,Land conservation in BC.
AdamHyslop,Vancouver; BC,Mon Apr 27 03:01:37 +0000 2009,Planner; Urban Design Nerd; General Enthusiast
kathyyanli,UBC,Fri Jan 09 08:07:37 +0000 2009,over-involved in life and stuff since 1989. also; president of @ubcbrewing since 2011.
Mobiligo,Montréal; Québec,Tue Mar 16 13:06:28 +0000 2010,Entreprise d'économie sociale offrant aux employeurs et institutions des solutions adaptées pour promouvoir et faciliter l'utilisation des transports durables.
JordanTSimmons,Victoria; BC,Tue Jan 04 18:10:59 +0000 2011,Politics; mainly. Opinions are my own.
mpatricklee,Vancouver; Canada,Fri May 30 09:38:47 +0000 2008,Citizen; Vancouverite; urban geek  
thefawnz,Vancouver; BC,Tue Mar 17 02:54:53 +0000 2009,The Fawnz Creative Communications - media relations; marketing communications; special events and sponsorship expertise in Vancouver; BC.  www.fawnzcreative.com
ceiarchitecture,Vancouver; BC; Canada,Tue Mar 03 18:05:27 +0000 2009,We do architecture for recreation; healthcare; cultural; community; education; transportation and commercial projects. Also wineries. We love wineries.
SBIA_GreenZone,Strathcona | Vancouver; BC,Thu Jun 24 18:15:15 +0000 2010,
erin_jeffery,Burnaby,Fri Feb 05 04:36:45 +0000 2010,Actor; writer; foodie; greenie; football player; mommy to Maxton and wife to Martin and Director of Sales and Marketing for Yoyomama.ca. WOOT!  
vancouver125,Vancouver,Thu Nov 11 03:03:35 +0000 2010,Celebrate Vancouver's 125th anniversary and year as a Cultural Capital of Canada in 2011. 
VanCity_REALTOR,Vancouver; BC,Tue Jan 04 18:10:32 +0000 2011,| REALTOR® for Rennie and Associates Realty | VanCity Lover | Live Comedy Aficionado | Street Art fan | UBC Alumnus | Stringed Instrument Student | 
krisetches,Vancouver,Tue Jun 08 08:07:54 +0000 2010,Vancouver communications pro back from Asia and interested in a mix of sustainability services; community outreach; and marine; rail; and public transportation.
LorienHenson,Vancouver; BC,Mon Feb 04 02:49:17 +0000 2008,Activist for social good. Founder @PowerPlantVan + sustainable event biz @LimeLightEvents. Outdoor music festival fan; yogi; snowboarder; vegan 
PowerPlantVan,Vancouver; BC,Wed Jul 08 02:17:46 +0000 2009,Green gathering for sustainability leaders; eco-adventurers + media activists. Rub shoulders; Share + Learn; Celebrate. Tweets by #PPVan founder @LorienHenson
LimeLightEvents,Vancouver; BC,Thu Oct 08 03:47:33 +0000 2009,Producing green events and experiential marketing campaigns for progressive brands that want to do the right thing. Tweets by co-founder @LorienHenson 
vancouverkelvin,Vancouver,Thu Mar 12 09:48:36 +0000 2009,urban & community planning policy engagement development design architecture ambience technology sustainability conservation heritage culture mental-health food
taodayspaBC,3900 Bayview St; Richmond; BC,Mon Nov 22 18:27:55 +0000 2010,Tao Day Spa - Richmond; BC; Canada - organic skin care products; natural organic makeup; thai treatments; medi-pedis & luxurious facials in Steveston; Richmond
Museumofvan,Vancouver,Wed May 27 17:56:35 +0000 2009,The latest exhibitions; happenings; local thinking at MOV. Tweets from Hanna in the audience engagement office & Amanda in communications.
bobmackin,ÜT: 49.268887;-123.111019,Tue Dec 16 06:08:27 +0000 2008,Author of the new e-book; Red Mittens & Red Ink: The Vancouver Olympics
vancouverhoods,Vancouver,Sat Jun 05 22:34:27 +0000 2010,Your source of info on Vancouver's amazing neighbourhoods... the best places to shop; dine; relax; live and everything in between.
Brookland_condo,Surrey; British Columbia,Thu Oct 28 22:51:21 +0000 2010,The Brookland condo development in Surrey - 1 and 2-bedroom homes for sale in a new real estate development in Surrey; BC
sefalsecreek,False Creek; Vancouver; BC,Mon Jan 11 20:53:40 +0000 2010,Events + News in Southeast False Creek (including the Olympic Village) from @604homesguy (Royal LePage Westside). Also on Facebook http://fb.com/sefalsecreek.
ShiatsuQuay,North Vancouver BC Canada,Thu Dec 03 01:37:05 +0000 2009,
StreamofDreams,Burnaby; BC; Canada,Wed Jun 09 22:56:11 +0000 2010,Educating schoolkids and communities about their watersheds; rivers and streams; while dazzling them with the charm of public art.
VanConstruction,Vancouver; BC; Canada,Wed Nov 24 20:50:52 +0000 2010,Assisting 700 general contractors; trades; manufacturers & suppliers in building their businesses. Tweets by President Keith Sashaw & @mccullochaudrey. 
Vancouver_Adam,Vancouver,Sat Apr 11 18:58:14 +0000 2009,Transportation professional; cycling advocate; urban critic and future developer.   Never stop riding.
FreyjaRealEstat,Vancouver; BC,Sun May 30 02:11:13 +0000 2010,REBGV - Van East Division Director; Pres. Valkeries Mines; REALTOR® - Royal Pacific; CI - NLCC MJ Miller 78 soon 2 b A/SLT; mom 2 Hockey All Star
stefanmelnyk,Vancouver BC,Wed Jul 07 21:38:41 +0000 2010,A  Development  Manager for http://www.terrahousing.ca  Enjoys golf; hockey; and football.
steph_chua,Vancouver; Canada,Tue Apr 28 20:20:26 +0000 2009,
BestHomesBC,Vancouver,Thu Dec 18 22:57:07 +0000 2008,Weekly property column in the Vancouver Sun; 'Sold (Bought)'; and real estate marketing through BestHomesBC.com and AssignmentsCanada.ca
penumbradesign,North Vancouver; BC,Mon May 17 01:48:18 +0000 2010,Residential design that transforms personal stories into unique living spaces through architecture
Dirt_Merchant,Vancouver; BC,Tue Apr 13 21:33:06 +0000 2010,Sales & Marketing Professional - Construction Materials 
TownShift,Surrey,Fri Oct 29 20:54:06 +0000 2010,TownShift: Suburb into City  An Ideas Competition for Surrey's Town Centres
pembina,Canada,Tue Mar 17 17:02:22 +0000 2009,News and updates from the Pembina Institute; a Canadian non-profit think tank advancing innovative sustainable energy solutions.
RecyclingBC,Vancouver; B.C. Canada,Fri Apr 02 23:07:57 +0000 2010,The Recycling Council of BC; a registered charity;  helps you be greener with easy-to-use recycling tips; eco-friendly disposal advice and the latest eco-news. 
StrathconaBIA,Vancouver (Strathcona),Fri Jul 10 17:17:14 +0000 2009,representing over 850 business and property owners in Strathcona; creating Vancouver's Green Zone to support and celebrate sustainability; diversity & community
NVanDistrict,North Vancouver; BC,Fri Mar 06 21:26:27 +0000 2009,Updates from the District of North Vancouver
NaomiDevine,Vancouver; BC,Sat Dec 06 22:00:54 +0000 2008,@Ride2Rio Rider. Former Whistler2020 Sustainability Planner. @AlGore trained climate presenter. BC Climate Action Team. Adventurer. 
werabc,Vancouver; BC,Thu Nov 06 03:21:48 +0000 2008,
iContractWork,Vancouver,Wed Oct 20 04:43:27 +0000 2010,Helping Canadian freelancers and employers connect: FindContractWork.com    Check out our recently launched; free service!
JoshVanBC,Vancouver; Coast Salish Terr.,Tue Jul 13 18:28:23 +0000 2010,Pro-Indigenous; social justice; enviro & urban livability issues concerned Vancouverite. Sometimes karaoke singer. RT doesn't necessarily mean I agree.
Allstar_Mech,Vancouver; BC,Thu Sep 30 15:41:41 +0000 2010,We are a plumbing; HVAC company providing service and maintenance from Whistler to Chilliwack. Contact us for repair or preventative maintenance quotations.
pulseenergy,Vancouver; BC,Thu Mar 19 23:28:41 +0000 2009,We help utilities improve energy efficiency and customer satisfaction. Tweets by @PJCavan
brodiesovereign,Vancouver,Sat Mar 13 22:01:22 +0000 2010,Cyclist; book-lover; gear-freak...who's very partial to homemade soup and a certain crafty feline nick-named 'the mini-panther.'
NSVending,Vancouver; BC; Canada,Tue Jul 06 04:30:18 +0000 2010,An eco-friendly vending machine operator specializing in natural and organic snacks; beverages and coffee.  Give your body the clean fuel it was designed for!
MajorlyMarketng,Vancouver,Sat Oct 09 19:24:25 +0000 2010,Envision. Express. Empower. Your Business. We make people want what you have. Enterprising & evocative branding; design and creative marketing boutique.
wildernews,Out in the Wild (BC; Man; Ont),Fri Jul 31 00:12:39 +0000 2009,Canada’s largest membership-based wilderness protection group. An organization that believes in action!
BoardofChange,Vancouver; BC,Thu Jun 04 17:51:28 +0000 2009,An inclusive network that fosters an economic model that values pursuit of sustainability equally with pursuit of profit. Tweets by @MonikaMarcovici+@CeciliaLu.
reporteremma,Victoria; Canada,Mon Jun 01 14:34:44 +0000 2009,Writer; editor; communications strategist. Currently Communications Director for the Dogwood Initiative  
AryalR,Vancouver,Thu Dec 18 03:10:23 +0000 2008,Multimedia journalist
PowerSmartBC,Vancouver; BC,Thu Jan 14 22:05:32 +0000 2010,Official Twitter account for BC Hydro Power Smart. Share your tips & stories with us. For news on prolonged power outages; projects; & more follow us @bchydro.
elishamcallum,Vancouver,Thu Apr 22 17:41:47 +0000 2010,VP Corporate & Public Affairs at Edelman Vancouver; specialist in natural resources & energy; dog lover; food experimenter; fabulous wife; home renovator.
LavishLiquid,Vancouver,Thu Sep 10 01:49:02 +0000 2009,Mobile event bars and professional bartending services for parties; weddings; corp events; fundraisers. Bartending workshops. Beverage Consulting.
rbrtwhite,Delta/Vancouver; BC,Wed Mar 05 05:09:50 +0000 2008,photographer. interaction designer/developer. architectural dreamer/urbanist. lover of metro vancouver. i also run the weekly Nicholson Rd feature on @VIAwesome
BCSEA,British Columbia,Wed Oct 22 19:30:11 +0000 2008,BC Sustainable Energy Association: Empowering British Columbians to build a clean; renewable energy future: bcsea.org
itcaughtmyeye,Vancouver; Canada,Tue Aug 31 00:17:46 +0000 2010,west coast urban enthusiast seeks resilience and thrivability. food from your garden; a stable climate and a postcard from somewhere awesome would also work. 
hobsonlin,Vancouver; BC,Mon Mar 03 08:00:10 +0000 2008,For the next while; I'm going to live and breathe @SFULipDub as the assistant to the producers. | As an aside; I'm an @SFU student studying @SFUCMNS.
MountainViewCem,Vancouver; BC Canada,Tue Jun 02 18:21:09 +0000 2009,Mountain View Cemetery is owned and operated by the City of Vancouver since 1886 and is Vancouver's only cemetery. 
SustainUBC,Vancouver,Mon Feb 22 22:52:57 +0000 2010,Sustainability at the University of British Columbia - integrating teaching; research and operations. 
icbabc,British Columbia,Wed Dec 16 19:12:45 +0000 2009,Since 1975 the Independent Contractors and Businesses Association has championed open tenders and fair treatment for all contractors. 
CBRProducts,Vancouver; BC Canada,Wed Oct 21 21:48:56 +0000 2009,Tweets from deep inside CBR Products; a manufacturer and distributor of high-performance; eco-friendly coatings. Protect It All!!!
FairTradeVan,Vancouver; British Columbia,Fri Sep 18 00:57:12 +0000 2009,#Vancouver-based NGO seeking to increase awareness and availability of #FairTrade products across Canada.
vantagepnt,Vancouver; BC; Canada,Thu Jan 08 22:59:50 +0000 2009,We envision a future where every community organization mindfully engages passionate citizens. Tweets by @annastasiapal.
TheGreenwaybc,Vancouver and Montreal,Sat Apr 03 20:38:07 +0000 2010,Entrepreneur and firm believer in sustainability and being green. Founder of the Greenway Worlwide((the link to all green and sustainable products and services)
cecepoint,Vancouver BC,Tue Mar 17 04:00:46 +0000 2009,AboriginalTourism; Super-Mom; Student; Proud Heritage Half Indian Half Irish Dash of Chilean . . . oh yeah & coffee dependency
RoundhouseCC,Vancouver; BC Canada,Wed Oct 07 23:19:43 +0000 2009,2010 & 2011 winner of the Straight's Best Community Centre Award. Arts & recreation centre built in 1888. Home of Engine 374. Located in historic Yaletown.
G0Championships,Vancouver; BC Canada,Mon Oct 19 22:51:18 +0000 2009,G-Zero will make racing affordable (karts); fun (it is racing..) and GREEN (next gen motor systems)! Ask us how!
VFVitalSigns,Vancouver; Canada,Fri Jan 15 18:04:47 +0000 2010,Vancouver Foundation's Vital Signs twitter is on hiatus. Thank you for all your support. For community information; please follow @VancouverFdn.
sthomas10,Vancouver; B.C.,Fri Feb 13 18:48:53 +0000 2009,Journalist/columnist for the Vancouver Courier. Also write travel for the Courier and Huffington Post.
ActivistSmables,Toronto,Thu Jul 15 14:53:30 +0000 2010,Sylvan puts on his activist hat and tweets about transportation; urbanism; architecture; heritage; environment; and that sort of thing.
ZipcarVancouver,Vancouver; BC,Wed Apr 28 00:09:19 +0000 2010,A community of folks who’ve found out that car sharing beats the heck outta car rental or ownership. We’re tweeting from Zipcar Vancouver Mon-Fri 9am-5pm PST.
nstefenelli,Delta BC,Thu May 21 03:53:20 +0000 2009,President; Urban Impact Recycling; passionate recycler and businesswomen
BTArchitects,ÜT: 49.286482;-123.047878,Sat Feb 20 00:38:25 +0000 2010,The official Bing Thom Architects Twitter Account as maintained by Andy and Weison. We're on Facebook too...www.fb.me/bingthomarchitects
SunCivicLee,Vancouver; B;C. Canada,Sun Nov 23 16:14:39 +0000 2008,Vancouver Sun city reporter; writing on civic issues in the post-Vancouver Olympic world.I've no patience for corporate media conspiracies.
CaitlinLH,Vancouver,Thu Aug 06 22:24:21 +0000 2009,i'm into my bikes; food; public health; urban design; disaster planning; fresh air; vespas; garden plotting; and you.  and your mom. 
AspenClean,West Vancouver; BC,Thu May 06 17:39:20 +0000 2010,Healthy chemical free homes. Healthy families. Healthy planet. Greening the cleaning industry one sparkling; happy home at a time. 
asgibbs,,Mon Apr 06 04:42:56 +0000 2009,Amanda Gibbs is a facilitator & civic/ public engagement specialist living and working in Vancouver; BC. 
causecomms,Vancouver; BC,Mon Feb 08 17:57:51 +0000 2010,Communicating with conviction about social change; sustainability and just causes.   
LauraBaziuk980,Vancouver,Sun May 02 19:15:18 +0000 2010,Reporter with CKNW NewsTalk 980 in Vancouver; with interests in environment; health; lifestyle and cookies. Any opinions are my own. 
thecarcoop,Vancouver; BC,Thu Apr 02 18:13:06 +0000 2009,Find us on our official Twitter page @modo_carcoop. See you there!
leonhawkins,,Sat Mar 27 02:55:31 +0000 2010,
perkinswill_VAN,Vancouver BC,Fri Dec 18 19:02:31 +0000 2009,Perkins+Will Canada is an integrated architecture; interiors; and planning firm.
seaforth100,Vancouver; BC; Canada,Thu Apr 08 22:33:46 +0000 2010,Celebrating Vancouver's storied infantry regiment; The Seaforth Highlanders of Canada; who celebrated their centenary in 2010. 
jennychia,,Thu Feb 11 17:02:42 +0000 2010,Am woman; foodie; traveler; yogi; fun organizer; shopaholic; and crafts enthusiast - hear me roar!  Secret to my soul is 80s; 90s; and ol skool references. =)
jmtoriel,Vancouver; Canada,Fri Oct 03 05:15:49 +0000 2008,Agent of Change for a greener world and a healthier planet
RichardChu_BIV,British Columbia,Wed Dec 03 07:32:52 +0000 2008,Reporter for 'Business in Vancouver' newspaper with a focus on Finance; Stocks; Asia Pacific; Researcher for BIV's Top 100s; weekly lists; Forty Under 40 Awards
Anna_Lilly,Vancouver,Tue Apr 21 21:58:37 +0000 2009,Vancouver-based communications & government relations consultant currently on maternity leave
BCScrapIt,Vancouver; BC,Wed Apr 07 19:49:42 +0000 2010,We are a clean air initiative based in Lower Mainland British Columbia; working towards a more breathable British Columbia for everyone to enjoy
greenestcity,Vancouver,Wed Feb 25 22:39:40 +0000 2009,Stay tuned as the City of Vancouver works out how to become the greenest city in the world by 2020.  Let us know your thoughts!
zahiddossa,Surrey,Thu Jul 09 04:41:25 +0000 2009,Big poppa.  Surreyously.
TheBicycleValet,Metro Vancouver,Thu Mar 04 22:42:55 +0000 2010,The Bicycle Valet is like a coat check for bikes—people show up; hand over their bike to our attendants and receive a claim stub to pick up their bike later.
BESTmobility,The Lower Mainland; BC,Wed Mar 03 00:10:11 +0000 2010,The Lower Mainland's most active and clear voice for promoting sustainable and alternative forms of transportation.
ubc_candcp,Vancouver,Thu Dec 24 18:11:39 +0000 2009,Campus + Community Planning is committed to building a sustainable; livable; vibrant UBC. Where people live; work and learn.
GlotmanSimpson,Vancouver; BC & San Diego,Tue Jan 19 21:14:27 +0000 2010,Glotman Simpson is one of North America's premier structural engineering firms.  Creative Thinkers; Cleverly Disguised as Engineers.
bloodredruby,,Wed Oct 15 03:24:43 +0000 2008,Committed librarian; so-so singer;  writer; campus radio enthusiast; scrapper.
604homesguy,Vancouver; BC,Sat May 26 04:07:14 +0000 2007,Dad of 3; Vancouver real estate consultant (Royal LePage Westside); and blogger. Running on the seawall early in the AM and mtn biking the N. Shore when I can.
thenetworkhub,Vancouver; Canada,Thu Nov 20 22:54:57 +0000 2008,Coworking; Virtual Office; Mailbox Rental; Office Space Rental in Downtown Vancouver & New Westminster. Contact us at 604.767.8778 or swing by for a tour!
anatingor,Vancouver; B.C.,Mon Mar 09 00:47:36 +0000 2009,Vancouver transplant. Travel junkie. Sports fan. Tree hugger. Food lover. Aspiring oenophile. Occasional preacher. Tireless skeptic. Geek incognito.
yoyomamadotca,Vancouver; Toronto & Online,Wed Nov 19 23:36:58 +0000 2008,Keeping Canadian mums on-the-go in the know with short hits of helpful; hip info sent to their inboxes. And now Twitter.
BurkeMtnHomes,Burke Mountain; Coquitlam,Fri Oct 30 02:44:04 +0000 2009,Burke Mountain Homes is your #1 resource for the most current information about Burke Mountain development; and the growing community in North East Coquitlam.
TheatreUBC,Vancouver; Canada,Mon Jan 05 00:24:29 +0000 2009,Deb Pickman chirps up a storm for one of Canada's leading theatre education programs: See the future of theatre today at UBC!
azeliamanners,Vancouver | VanCity Baby!,Fri Apr 24 21:07:23 +0000 2009,REALTOR® for west coast living... live who you are! work hard! play hard!
freetransit,everywhere,Fri Nov 27 00:46:22 +0000 2009,gathering information; sharing ideas & dreaming of better ways to design our communities and our world.  free public transportation and education for all!
liseowens,Vancouver,Sun Jun 14 04:36:56 +0000 2009,Software designer. Mobile applications strategist.
brentgranby,Vancouver,Mon Sep 08 04:58:16 +0000 2008,husband; father; citizen; community organizer; artist and always re-defining myself     
andreareimer,Vancouver; BC; Canada,Fri Dec 05 07:22:07 +0000 2008,Former Green Party school trustee; current Vision Vancouver city councillor. Seeking happy planet.
PaulLeBlanc,Vancouver; BC,Mon Feb 11 02:07:23 +0000 2008,Owner of FASTSIGNS of Vancouver; BC.  Producing signs; decals and large format graphics of all kinds since 1996.  Dabbler in music and things political.  
jamesglave,Bowen Island; B.C. Canada,Sat Dec 22 00:44:29 +0000 2007,Work with Tides Canada (@TidesCanEnergy) to accelerate our transition to a clean and renewable energy future. This is my personal account; opinions are my own.
yewchi,Vancouver,Fri Apr 17 21:43:00 +0000 2009,
kristifuoco,Vancouver; BC; Canada,Thu Nov 27 23:29:51 +0000 2008,I love music; writing; hiking; biking; running; yoga; food; travel; culture & languages. En route to Germany for a year - blogging for the Vancouver Sun.
victorngo,Vancouver; Canada,Fri Dec 12 09:06:38 +0000 2008,Geography & Urban Studies student at UBC. Passionate about cities; community development and urban sustainability.
2010Streetcar,Vancouver; BC; Canada,Tue Oct 20 21:29:06 +0000 2009,The Bombardier Team in Vancouver; operating the Olympic Line 2010 streetcar demonstration in partnership with the City of Vancouver
GainingGround10,Vancouver,Fri Jul 03 16:46:25 +0000 2009,The Power of Green Cities to Shape the Future (Geoff Gosson)
eekoCouriers,Vancouver; BC,Mon Aug 10 23:15:33 +0000 2009,eeko couriers is devoted to making - A better world; one delivery at a time - by utilizing only hybrid vehicles and bike messengers in the GVRD.
CityofVancouver,Vancouver,Thu Jul 09 18:47:58 +0000 2009,Municipal Government; British Columbia; Canada - Host City of the 2010 Winter Games
VanEconomic,Vancouver BC Canada,Fri Oct 23 15:24:23 +0000 2009,Promoting economic development for the City of Vancouver; B.C.; Canada.
gastown,Gastown Vancouver,Tue Jul 07 22:54:56 +0000 2009,EVERYTHING THAT'S GOING ON IN GASTOWN.  Website: www.gastown.org  Facebook: facebook.com/mygastown  
HitTheRoadca,Toronto,Wed Mar 04 00:51:22 +0000 2009,Tweeting about Canada; Travel; Green and/or Transportation issues and whatever else. Oh and we offer free road trips; too.
CalinAmbrus,Vancouver B.C,Wed Sep 02 02:57:15 +0000 2009,visual arts; culture; architecture; westcoast life; graphic design; snowboarding ... things I enjoy the most
marcellam,Vancouver; BC,Tue Apr 10 23:35:02 +0000 2007,Principal with Earnscliffe Strategy Group. Progressive political handicapper; art + fashion lover; media obsessive. 
bestgreenblogs,Tennessee,Mon Nov 05 18:02:35 +0000 2007,Tweets; retweets & follows all things #green #eco #organic  #sustainable. Homesteader in TN. Friend of Dorothy. DM me your green & enviro. stuff.
sustainablegolf,Canada - Coast to Coast,Fri Feb 11 22:26:22 +0000 2011,Out On A Limb helps businesses develop sustainability policies. Providing assistance w/ Golf Environment Organization Certification; also check @Turfhugger 
raymondcclau,Vancouver,Sat Aug 06 16:04:17 +0000 2011,Lover of all things delish and the science behind it. Canucks and Blue Jays fan. Cnstruction engineer. Former band manager. Beer Jeopardy is my favourite game.
ChateauCrepe,Granville and Robson,Sat Feb 12 21:07:31 +0000 2011,Château Crêpes is a street-vending crêperie that brings a healthy savoury alternative as a snack or lunch to the streets of Vancouver.   
mdalkie,Vancouver; BC; Canada,Sat Apr 18 02:50:49 +0000 2009,A Kiwi working in the cement industry
OkWaterWise,Okanagan Valley; BC,Tue May 11 15:44:24 +0000 2010,Okanagan WaterWise; an Okanagan Basin Water Board outreach initiative; encourages conserving & protecting the Okanagan’s most valuable natural resource - water.
ViessmannBC,Langley; BC,Fri Nov 20 23:30:41 +0000 2009,The Viessmann Group is one of the world's leading manufacturers of high-efficiency; conventional and renewable heating systems.
SpaceList,Vancouver,Sat Mar 12 22:59:58 +0000 2011,A commercial real estate listings service where you can find and share information quickly and easily. Fresh & innovative look at the world of #CRE. 
SarahMarchionda,Canada,Thu Oct 27 15:27:19 +0000 2011,Advocating #VoluntarySimplicity
CHBABC,British Columbia; Canada,Tue Aug 04 17:07:37 +0000 2009,The voice of the residential construction industry in BC; built on a vision of strong and positive roles for the housing industry.
KarriParkhill41,Hosmer,Thu Jan 19 06:01:47 +0000 2012,Technical engineer at solar panel manufacturer.
CMCHomes,Whistler; Squamish; Vancouver,Fri Dec 31 18:12:44 +0000 2010,Coastal Mountain Custom Homes are certified Green Builders and Renovators. Builders of Canada's First Platinum Built Green Renovation.
sharkhitect,Vancouver,Wed Feb 09 04:54:48 +0000 2011,M.Arch Candidate at UBC School of Architecture & Nature lover.
GreenJobs_BC,Vancouver; BC,Mon Aug 30 18:30:57 +0000 2010,GreenJobs BC is an alliance between BC’s Environmental and Labour movements to build a green economy in BC. Tweets do not signal endorsement.
JonStovell,Vancouver,Thu Mar 26 02:54:35 +0000 2009,President Reliance Properties; Vancouver
juvarya8,Vancouver; BC,Wed Dec 31 21:20:00 +0000 2008,Sustainability strategist
blackfishhomes,North Vancouver,Fri Jan 13 02:39:14 +0000 2012,Award wining Custom Home Builder and Renovator; David Adair believes that design does not have to take a seat behind efficiency! 
shorterdigital,Port Coquitlam,Fri Jul 31 22:07:34 +0000 2009,Photographer; illustrator; mother; wife; gardener; bichon owner; aspiring green citizen
W_RyanSmith,Vancouver,Wed Sep 28 19:37:12 +0000 2011,advancing partnerships for sustainability projects. discovering and celebrating leadership and positive messages
SunsetCCYouth,Vancouver; BC,Fri Dec 09 22:40:30 +0000 2011,Sunset Community Centre's Community Youth Programs - updates; promotions and links of interest. Sunset is in South Vancouver.
kevanmatheson,Victoria,Mon Sep 19 03:16:31 +0000 2011,Half man half tree; I tweet about everything green. I talk about green buildings; agriculture; business etc..all certified organic.
tylerjalgeo,,Sat Mar 19 20:09:29 +0000 2011,
westpointinc,Burnaby BC; Canada,Thu Apr 21 00:25:18 +0000 2011,BC Rep Agency for Axor; Bradley Hansgrohe; Franke; Kindred; Delta Faucet; Brizo; Neptune and many more.  Check us out at www.westpoint.ca
EnviroBee,Planet Earth,Tue Nov 15 00:50:44 +0000 2011,AndiBee is a Certified Energy Advisor; LEED AP; LEED Green Rater; LEAF AC; & Envirochem's Queen of GreenBuilding. Passion for Business. Passion for the Enviro.
CascadiaGBCVan,Vancouver; BC,Fri Nov 18 23:46:57 +0000 2011,Cascadia Green Building Council Metro Vancouver Branch. Mission: Restoring our planet by effecting change in our behaviour through the built environment.
AshJHill,Maple Ridge ,Fri Oct 07 22:19:26 +0000 2011,Devon boy who fled to canada landscape pro ; green roof and green wall expert ; tweeting about landscape design ; fine beer ; ecology and everything else 
Mary_Bennett,Vancouver BC,Mon Jul 14 00:03:17 +0000 2008,Artist; who loves Vancouver; quirky movies; gardening. I seem destined to want to get people together and introduce them to each other. Also @communityartyvr
CoryLePage,Out and About,Sun Aug 02 23:15:59 +0000 2009,I love working with motivated people.  Entrepreneur and Investor | Life & Business Coach | Real Estate Investor  
bluecamas,Vancouver; B.C.,Wed Oct 15 03:39:29 +0000 2008,Sustainable Building Consultant in British Columbia; Canada.
LanckoDoors,San Diego; CA,Fri Oct 02 13:54:54 +0000 2009,#Modern #Contemporary Doors #Interiors Entry Doors #HOMES Builders DEVELOPERS Contractors HOTELS #CEO #Architecture  #INTERIOR #DESIGN #decor #decorating #iwish
CoVYouth,Vancouver; Canada,Wed Aug 25 18:55:52 +0000 2010,This is the page for www.vancouveryouth.ca; the City of Vancouver's website for young people: events; programs; services; volunteer opportunities; and more! 
smallworkshomes,Vancouver; Canada,Thu Nov 03 04:01:38 +0000 2011,Vancouver’s first & most established builder of laneway houses.  We design & build beautiful small homes; & offer one of the best affordable housing options.
HilaryKilgour,Vancouver; BC,Tue Jul 07 02:45:44 +0000 2009,Caring is the ultimate competitive advantage - Ron Kendrick | Co-create. Community. Change. | Sustainable Development  
GreenWorks_YVR,386 West 8th Ave (at Yukon),Wed Nov 16 00:43:45 +0000 2011,GreenWorks Building Supply offers a one-stop shop for environmentally friendly building materials; interior furnishings and lots more. 
RyanWierks,Chilliwack; BC,Fri Jun 10 21:11:29 +0000 2011,Husband | Father | Green Building Junkie | Diehard Canucks; Lions; and Bluejays fan (It's ok to feel sorry for me) | Lover of good food; beer and friends
CelestineHome,Planet Earth;Seattle,Sun Oct 30 01:45:54 +0000 2011, Here at THE CELESTINE HOME PROJECT it is our mission to create; manage; and share sustainable habitat for generations to come                              
JohnniWey,Vancouver; the best city ...,Tue Jul 14 18:53:39 +0000 2009,
planenthusiast,Vancouver,Mon Dec 13 17:35:51 +0000 2010,Let's talk about international business issues; renewable energy; entrepreneurship & aquaculture.
stephiejean55,langley bc,Wed Oct 12 08:35:21 +0000 2011,
phfischer,Vancouver; Canada,Tue Nov 30 23:54:38 +0000 2010,Employment Counsellor/Job Developer; JobOptionsBC at Richmond Youth Service Agency.  Personal Blog/podcast at BlissFish.net
evergreenBC,Vancouver; BC,Thu Oct 20 21:15:45 +0000 2011,Evergreen is a national non-profit that makes cities more livable by connecting people with nature.
janikingjared,Vancouver; BC,Sun Oct 23 01:40:38 +0000 2011,Jani King Vancouver & Fraser Valley. Let me arrange your commercial and industrial cleaning solutions. Call for a free; no-obligation quote. 604-420-0022
econgroupltd,Vancouver; BC,Wed Oct 05 23:40:54 +0000 2011,Econ Group Construction and Development Ltd. is the only explicitly modern residential contractor in the Greater Vancouver area.
Spadirect,QC;ON; BC; AB,Fri May 22 22:52:07 +0000 2009,Canada's Number 1 Mobile and Day Spa Destination!  Specializing in Corporate Events; Exclusive hotel In-room spa treatments; spa parties and Golf Tournaments.
greenumerations,Sunnyvale CA,Fri Jun 26 19:36:58 +0000 2009,Ecogeek. Systems thinker. Global Director; Energy & Sustainability Strategy for Yahoo!. 
derekmdoherty,Vancouver,Sun Mar 15 11:21:26 +0000 2009,Living on the earth's income; not its capital.
RENXca,Canada,Sun Dec 21 22:28:55 +0000 2008,The Real Estate News Exchange (RENX) provides news and commentary about Canadian real estate; sustainability; infrastructure; cities - the built environment.
CamilleJnsn,Vancouver,Thu Aug 18 22:56:32 +0000 2011,Development associate; generative journalist @axiomnews. We help organizations learn; innovate and grow through strengths-based stakeholder news.
vancouverize,,Mon Sep 19 17:10:50 +0000 2011,Vancouverize.com is a site about architecture; design; and culture in Vancouver and the world.
