screen_name, location, created_at, description
onebigmovement,ÜT: 49.1485393;-123.1267609,Wed Nov 09 23:16:34 +0000 2011,Helping the world; one movement at a time in #Vancouver. Join The Big Baby Drive on Mar 22/23 at #Oakridge. Tweets by @mercedesbook; @josephchoi & @lynnshinto.
shuji120792,Tokyo; Japan,Tue Nov 08 21:23:29 +0000 2011,
scottperrie,All over the place...,Thu Dec 30 03:29:41 +0000 2010,Singer; Songwriter in @redgyblackout ~ Actor; Friend; Lover; Uncle; Brother; Pie maker and HUGE #Canucks fan!
knifaynat,Vancouver; BC,Sat Jan 15 06:15:48 +0000 2011,Social Policy Planner; SCARP Graduate; born and raised East Ender
AnthonyNSmith,Vancouver; BC,Wed Aug 18 09:17:37 +0000 2010,Data visualization expert passionate about human health and environmental sustainability.
RyaKobewka,,Tue May 25 04:27:34 +0000 2010,see something i like gunna go for it 
Bettys_Cleaning,Lower Mainland,Wed Nov 09 06:15:10 +0000 2011,Locally owned and operated green cleaning service specializing in post construction; strata properties; commercial buildings and private residences. 
ScarletTapasLou,1216 Granville St Vancouver BC,Tue Sep 06 20:15:12 +0000 2011,
Pri4Parks,Vancouver; BC,Fri Oct 14 23:21:33 +0000 2011,Pri; Independent Candidate for Parks Board Commissioner in Vancity for the 2011 Civic Elections.  Pri's bio is available online at her website. 
RajiKaur,Vancouver,Thu May 28 04:39:11 +0000 2009,Comms manager; student; foodie; systems thinker; KARMA; zen; known 4 Rajvirisms; enjoy a great laugh ; self proclaimed poparotsy... how's that 4 useless info?
FaithRV,Vancouver ,Tue Jan 05 06:11:23 +0000 2010,West Coaster & Cook
thorstenphotogr,,Sat Jun 27 03:37:35 +0000 2009,
bronniep,Vancouver,Sat Mar 14 04:25:37 +0000 2009,
Philzkidz,Vancouver; BC,Tue Jan 04 23:51:52 +0000 2011,Born in the former USSR. Moved to California in 1996. Now reside in Vancouver; BC. Deep thinker; big dreamer and a huge optimist. 
CommonEnergyUBC,UBC,Wed Jul 15 18:43:21 +0000 2009,A student run climate action and sustainability organization at UBC.   @CommonEnergyUBC tweets by @quinn_runkle  Like us on Facebook: Common Energy UBC
tarafiied,Whitehorse; Yukon,Fri May 01 23:00:54 +0000 2009,#webdesign student @vanarts! #socialmedia junkie; #glutenfree; kitty freak living in #Vancouver
ctdahl,Vancouver; BC,Fri May 16 04:48:17 +0000 2008,Marketing student at Langara College. Exploring avenues in customer satisfaction; personal selling; and market research.
GYVOca,Vancouver; BC,Thu Mar 12 17:45:04 +0000 2009,We are people doing the seemingly impossible—making voting fun/interesting/worth doing for the rest of us. We do not endorse a particular party or candidate.
LilyHarvey,Vancouver,Wed Apr 08 06:02:40 +0000 2009,2011 Independent Candidate for VSB won votes 20314. Believe in the power of education with IEEE. Lily Loves people and laughter. 
BinionOpinion,North Vancouver; BC,Tue Sep 21 22:01:50 +0000 2010,Helping you to make smart planning; insurance and investment choices. University instructor;marathoner;skier;biker;past Rotary President; ran for School Trustee
SamanthaRG,Vancouver,Thu Apr 02 17:55:01 +0000 2009, Associate at NATIONAL Public Relations in Vancouver.
AvedaRobson,Vancouver; Canada,Fri Dec 31 20:27:25 +0000 2010,We are a full service Aveda Salon. We are  trained professionals using high performance; botanically based products... better for you and the earth!
DefinitelyVan,Vancouver,Wed Nov 02 11:30:04 +0000 2011,The simple perks and quirks of living in #Vancouver. Embrace the city life; nature; culture; diversity; beauty; and the @VanCanucks. Updated by @angeliquegrace.
ctvmijunglee,Vancouver; BC; Canada,Sun Feb 01 22:34:52 +0000 2009,Mi-Jung is an award winning Investigative Reporter and Anchor at CTV British Columbia.  
WhistlerFriend,Whistler,Thu Oct 27 21:06:24 +0000 2011,Your WhistlerFriend will keep you updated on what's going on in Whistler. Feel free to send questions about anything regarding Whistler.
quinn_runkle,Vancouver; BC,Sun Jul 24 05:06:25 +0000 2011,#UBC Geog major-Environment & Sustainability; Political Science minor BA'13. Climate activist w/ @CommonEnergyUBC & @goBEYONDproject. Student Ambassador @youbc.
RegencyVanCity,Vancouver,Fri Nov 04 01:37:48 +0000 2011,Home Health Care Store that caters to ALL of your needs!
TtGSDN,Vancouver downtown,Fri Oct 28 22:22:35 +0000 2011,Take the Giant Screen Down Now activist group
kylefarq,Vancouver; Canada,Sat Sep 24 15:14:30 +0000 2011,UBC Journalism student & freelancer. Writing = my calling; social justice = my passion. RTs are not endorsements. (More like bookmarks.)
WestCoastGal75,@EStyleMe @coolmommies,Tue Sep 13 12:26:41 +0000 2011,Professional style blogger and educational consultant.   My blogs: http://coolmommynet.tumblr.com http://www.estyleme.tumblr.com
vanoccupied,Unceded Coast Salish Territory,Fri Oct 28 21:42:54 +0000 2011,
TimmysTelethon,Vancouver; BC,Tue Sep 27 23:16:29 +0000 2011,On December 4th; 2011 the BC Lions Society’s annual Christmas Telethon will return to the airwaves on SHAW and its affiliate stations throughout BC.
LAVADining,22590 Dewdney Trunk Road,Sat Aug 08 23:01:33 +0000 2009,
Bob_Bose_SCC,Surrey BC,Sun Oct 30 21:38:09 +0000 2011,Video of our SCC Team  http://bit.ly/tVkit2  Surrey's Progressive Councillor & Mayor since 1976-78-80-82-84; 99- 08. Mayor from 1987-96.
PatricksGDC,Vancouver; WA,Wed May 25 19:22:42 +0000 2011,We have more than 12 years of experience repairing and installing garage doors in Vancouver; WA and the surrounding area; including Clark county and Portland.
SouthhillVan,Vancouver,Sat May 21 19:51:39 +0000 2011,South Hill Neighbours Society 
lindzmarsh,Vancouver;Coast Salish Land,Mon Feb 23 22:29:58 +0000 2009,#Sustainable community developer; #RRU #intercultural communication grad student; #diversity trainer; #queer activist in #Vancouver; lover of #haiku
nsvancouver,Vancouver,Thu Oct 20 00:03:01 +0000 2011,Neighbourhoods for a Sustainable Vancouver (NSV). Vote for real democracy!
jescagraves,Vancouver,Fri Oct 02 07:28:06 +0000 2009,BA Communications from @SFU. Aspiring to achieve a balance between my love for mother earth; civic engagement and fashion. I also think I belong in the sixties.
StopBillboard,,Tue Oct 18 04:59:54 +0000 2011,
lorinakeery,Vancouver; BC,Sun Jan 16 04:17:53 +0000 2011,Passionate about the environment and cooking. I combine the two passions by cooking with local food and veg I grow myself. See blog for more details.
Vancouver_Mayor,Vancouver BC,Mon Jun 21 23:51:34 +0000 2010,Avid bike rider; lover of juice and front man for the City of Vancouver
StopSmrtMeterBC,,Wed Sep 07 00:43:30 +0000 2011,
jacobix,49.146707;-122.829968,Mon Jul 28 14:03:31 +0000 2008,INVERnando
MARYBALLEZA,,Wed Oct 13 02:13:42 +0000 2010,
Classic_Teak,Richmond; BC,Wed Mar 10 19:25:45 +0000 2010,
RachelymHo,British Columbia,Tue Oct 25 21:23:00 +0000 2011,
Pamasslate,Vancouver; BC,Mon May 03 18:34:25 +0000 2010,
Liza_Rogers,YVR,Wed Sep 21 05:26:49 +0000 2011,People; people & more people.. I'm about connecting; meeting; travelling & smiling at the world.  Join the fun; smile as you walk down the street...I dare you!!
DLaurieBF,Vancouver; BC Canada,Wed Apr 29 06:05:29 +0000 2009,
jennyrationx,Vancouver,Fri Jun 10 22:22:51 +0000 2011,Event Coordinator (actorsunlimited.ca); Writer; Nerd; Canucks Fan; Fitness Enthusiast - Kitsilano
vancityjam2011,,Wed Oct 26 20:40:49 +0000 2011,Vancouvers #1 spot for up-to-date information on vancouver  reporting on lower mainland news; entertainment and sports
FreshOutlook,Canada,Sat Oct 15 17:07:17 +0000 2011,The Foundation uses communication and collaboration tools to enable lasting behaviour changes that support social; environmental and economic sustainability. 
sarah_taher,vancouver,Tue Jun 07 08:36:34 +0000 2011,  I'm ηot ρerfect But ' ɪ̐ sωeαr that you will never Ever   .. Ever .. Ever find soмeσne ¸ [ like мe ]
vancouverscan,Vancouver; BC; Canada,Fri Oct 22 08:55:42 +0000 2010,We offer scanning services to help companies of any size to go paperless; to save on valuable office space; and to digitally protect archives from disasters…
ei_van,Vancouver; BC,Fri Oct 21 02:15:45 +0000 2011,east coast girl living on the west coast **
LexaHobenshield,Port Moody; BC Canada,Thu Jul 21 03:30:42 +0000 2011,External Relations manager for Kinder Morgan Canada. Appreciates family; fitness; interior design and fine wine! Tweets reflect my own opinions. 
WHATthaFOSS,,Sat Oct 22 06:36:05 +0000 2011,Student Union VCC Board Member ASL & Deaf Studies Program Representative; wife; mama-to-be
ohminbak,캐나다 밴쿠버,Tue Jun 07 06:33:05 +0000 2011,캐나다밴쿠버한인민박.조기유학.영어연수.이민.정착서비스.밴쿠버올림픽.편안하고편리한환경.개인욕실.무료인터넷및짐보관서비스. 쌀라면제공.공항과20분;공항버스운행.메트로타운쇼핑몰과5분거리.풍부한경험과 따뜻한 서비스.british21@hanmail.net;전화1-604-671-9497 
OutAndAboutYVR,Vancouver; BC,Fri Jul 22 20:12:46 +0000 2011,Seeking opportunity in: Business Development Management; Sales Management; Marketing; Customer Engagement / Relations
QueenoftheParks,Canada,Tue Mar 10 20:37:52 +0000 2009,Sex work advocate politician who enjoys life. Running for Vancouver Park Commisioner. Vote November 19 to Keep Our Parks Public.
KarmaDLee,,Sat Apr 03 06:07:27 +0000 2010,
GECCoop,Maple Ridge/Pitt Meadows,Fri Mar 11 06:27:06 +0000 2011,Vision: to open a storefront Co-op for #mapleridge & #pittmeadows offering local products; helping to strengthen community and re-localize our economy. #GECCoop
De4Council,Richmond; BC,Thu Apr 14 06:27:02 +0000 2011,I stand up for farmland preservation; social justice; affordable housing; food security & belongingness. Election Nov 19!!
DavidValente,Vancouver; BC; Canada,Wed Feb 25 07:19:24 +0000 2009,Your Vancouver Real Estate Specialist. Prudential Sussex Realty; North Vancouver; West Vancouver; Downtown Vancouver; Luxury Fine Homes; Award Winning Realtor
Cinecraig,Vancouver,Tue Dec 29 00:34:38 +0000 2009,Staff writer for the Georgia Straight; Vancouverite; and more.   If you're hoping to send information; please send emails to contact@straight.com. 
MMEventsInc,Vancouver B.C.,Sat Aug 07 09:10:01 +0000 2010,At Modern Mint Event Coordinators Inc.; We organize social gatherings; weddings; fundraisers; charities; as well as corporate events.
IEC_BC,Vancouver; BC,Wed Sep 28 17:54:54 +0000 2011,The Immigrant Employment Council of BC helps employers gain a competitive advantage by connecting them with immigrant talent. Tweets by @roleychiu
odinperez,,Tue Jul 07 15:05:58 +0000 2009,
sendabottle,Vancouver,Wed Sep 07 04:33:49 +0000 2011,We are the easiest way to say Thank You in wine. No longer do you need a PHD to send a bottle of wine quickly; affordably and with ease. Coming Soon!
ParharD,Vancouver; British Columbia,Thu Oct 06 00:37:55 +0000 2011,Citizen Services Professional for City of Vancouver. Notoriously friendly; engaging & genuinely interested in getting to know you! And the YOU is everyone.
VanSocialPolicy,Vancouver; BC,Tue Aug 23 20:47:41 +0000 2011,CoV Social Policy works to address critical social issues facing Vancouver: food security; immigration; child/youth/senior/family policy; urban health. 
FortisBC,British Columbia,Mon Jan 26 23:18:03 +0000 2009,A leading BC energy provider. Tweets brought to you by FortisBC Communications. We're here Mon-Fri; 9-5; unless otherwise noted with important information.
votebettervsb,Vancouver BC,Thu Oct 20 17:53:04 +0000 2011,Louise is running for School Trustee. Louise’s work has involves advocating for quality; affordable care and early learning for Vancouver children. 
TantraMassageBC,Vancouver; BC | Singapore,Fri Sep 23 08:44:02 +0000 2011,Tantra Masseur & Masseuse Couple for Women; Men & Couples.  Locations: Vancouver; BC & Singapore | Available: 24/7.  Email: viptantramassage@gmail.com  
goolsofjewels,Vancouver,Sat Jul 18 02:56:43 +0000 2009,Canadian; Traveler; Writer; Communications Coordinator and student of web design in Vancouver
GillsterMEDIA,Surrey; BC,Fri Jul 15 01:40:51 +0000 2011,It's all about the network - You are defined by your network. We develop result producing interactive websites.
CanAmSecurity,Vancouver BC,Tue Oct 18 19:46:23 +0000 2011,CanAm is an industry leader in providing contract security; consulting; investigation; K9 detection & patrol;  risk management in Vancouver BC & Abroad.
teerance,Vancouver,Sat Jun 20 09:40:41 +0000 2009,Simple Guy/Entrepreneur/Blogger. In2 Fitness/Health; Travel/Adventures; Cars; Music and Fashion. I am here to Love; Learn; Grow and Live the Dream.
marco_aquila,British Columbia; Canada,Mon Dec 14 20:29:57 +0000 2009,
NSPartyBags,Vancouver; BC,Mon Apr 11 01:05:07 +0000 2011,We have started an online Pre-filled party bag service. At the moment we have 11 different kids themed bags with several additions. Check it out! 
mktgmentress,Vancouver Area,Thu Jun 16 20:40:13 +0000 2011,#Mentress;#marketer; #motivater; #podcaster; #coach;#speaker; #enthusiast;#consultant;
TeamPAL,British Columbia,Thu Dec 03 17:30:00 +0000 2009,The Physical Activity Line is a FREE phone line and online resource to active & healthy living. Call (1-877-725-1149) or log on now to GET MOVING!
xiyonce,vancity,Sat Oct 15 02:44:43 +0000 2011,@SFUBeedie+@SFUCMNS student || External Coordinator @sifebannerbags || forever a fanatic of hockey & @VanCanucks & naps & green or blue nail polish
Afuwa_,,Mon Oct 03 06:52:05 +0000 2011,Artist; facilitator; designer; maker.
VanLimo,vancouver,Thu Apr 22 07:30:21 +0000 2010,Limousine service at its best serving Vancouver and lower mainland.
YVRcondos,,Fri Oct 14 20:25:21 +0000 2011,
vlopeza,Vancouver; Canadá,Mon Apr 13 03:22:16 +0000 2009,
W2Radio,DTES; Vancouver,Sat Oct 15 04:46:48 +0000 2011,Broadcasting in Vancouver at 102.7FM; Mon to Fri; 6 to 8am; streams http://www.coopradio.org/content/listen Get involved! radio@creativetechnology.org
__JLee,Vancouver; BC,Mon Nov 02 04:38:07 +0000 2009,I wish I was a slave to an angel trade.
ToriesParty,Delta; BC,Fri Oct 07 17:17:17 +0000 2011,The Conservative Party of Canada | Re-elect us in the 2011 Mock General Election of Canada (Humanities 11 Project)  
VanAFL,Vancouver; BC,Mon Aug 22 20:41:05 +0000 2011,Join us for ART FOR LIFE Fine Art Auction-An Auction in 3 Acts including: Public Dreams Society;Joan-E & Bif Naked November 26- proceeds go to Friends For Life
sgulati,Vancouver; Canada,Wed Jul 25 20:26:16 +0000 2007,Environmental economist; occasional blogger; and faculty at the University of British Columbia.
GeoffN28,vancouver; bc; canada,Sat Apr 11 07:10:23 +0000 2009,i am reaching new highs with a family; higher education; and afterward a new career.
AphrodisiacShop,Vancouver; BC,Fri Oct 14 03:55:02 +0000 2011,ONLINE Store | 100% Natural Male Sex Enchanes | Herbal Sex Products | Wodibo Sex Pill | Blue Dragon Sex Capsules | Blue Dragon II Sex Medicine!
sarenatalbot,Vancouver,Thu Feb 17 22:38:01 +0000 2011,Passionate about community. Committed to social change. Certified skipper. Education Program Assistant @CoDevCanada. Candidate Liaison @COPEVancouver.
CowleyCouncil,Maple Ridge; BC,Tue Sep 27 20:17:53 +0000 2011,Biz oriented sustainability advocate seeking a liveable Maple Ridge thru sensible urban planning; farmland conservation & business revitalization. #Stopsprawl
ThinkVanCity,,Wed Oct 05 21:23:35 +0000 2011,
LindaGilmaster,,Sat Feb 26 23:38:18 +0000 2011,
penguinstorm,Out here on the raggedy edge.,Tue Apr 14 03:14:00 +0000 2009,Picture taker. Word maker. I shoot a lot of live events; portraits; products and places. Also; apparently; a Wilco fan. http://tinyurl.com/7pubzhw  
JustinC009,Port Moody; BC; Canada,Mon Jul 20 01:13:30 +0000 2009,Sociology Undergrad @ SFU  Sustainable living winning!
PlaceSpeak,Vancouver,Sat Jan 08 01:07:43 +0000 2011,PlaceSpeak is a location-based consultation platform that connects citizens to local issues. Claim your place. Speak your mind. Most tweets from @YuriArtibise.
seramarieblaze,Vancouver BC Canada,Mon Mar 15 17:47:57 +0000 2010,
Garossino,Vancouver,Tue Aug 23 03:10:24 +0000 2011,Sandy Garossino on civic affairs. Sandy ran as an Independent candidate for Vancouver City Council in 2011.    
RawCanvas,1046 Hamilton Street,Sat Jun 13 23:15:07 +0000 2009,Do something different tonight...    EAT. DRINK. MAKE ART.    Raw Canvas will revolutionize the way you socialize.
jeanhakizimana,Vancouver,Fri May 29 14:36:07 +0000 2009,Jean is an interpreter and community organizer who brings energy; passion; and creativity to individuals and organizations to implement positive social change
LookoutSociety,Metro Vancouver,Fri Oct 07 15:06:06 +0000 2011,Lookout Emergency Aid Society is a Vancouver non-profit organization providing services and housing to men and women who are destitute and require assistance.
pizzafreshslice,Vancouver; Canada,Fri Apr 29 23:10:01 +0000 2011,Award winning multigrain and healthy low fat pizzas; create your own pizza; chicken wings; salads and drinks. Learn more about franchise opportunities
RockwellsOnline,,Mon Jun 20 04:02:27 +0000 2011,Check out our website; Facebook page or come visit any of our four locations (Mission; Creekside Village; Coquitlam or Cloverdale)
monikapearl,Vancouver,Sun Nov 01 22:48:33 +0000 2009,Your less-than-average Vancouverite: recent UBC graduate [Environmental Sciences]; fair-weather cyclist; transit enthusiast. 
UnionFoodMarket,Strathcona,Fri Apr 23 06:28:32 +0000 2010,Neighbourhood Market in Strathcona on the Adanac bike route. Traditional Portugese foods; homemade meals;fresh baked breads; sandwhiches; coffees and much more!
vanvotes,Vancouver; BC,Sat Oct 01 23:27:16 +0000 2011,A resource for info; issues + candidates from the #vanelxn. Developed & managed by the @vpsn. An info site: We are not endorsing a specific party or candidate. 
Joanne_See,Vancouver; BC,Fri May 13 21:10:11 +0000 2011,BC Public Relations Professional with aim to represent the Public Sector. Passion for health & fitness; public policy; leadership; and community engagement.
SurreyBCRealtor,Surrey BC,Sat Sep 24 05:27:47 +0000 2011,Surrey Real Estate Expert. Your Realtor of Choice for Buying or Selling a home in Surrey; White Rock; or Greater Vancouver; BC.
ROYLandscape,Burnaby; BC; Vancouver; Canada,Mon Jul 11 22:02:58 +0000 2011,Providing Landscape Services for the Vancouver; British Columbia.  
nickmjow,Vancouver,Tue Mar 29 19:25:02 +0000 2011,A grad student in public admin who loves public policy; innovation;  and health and fitness.  BA Political Science and Criminology
RichportFord,Vancouver; British Columbia,Fri Jun 10 18:29:38 +0000 2011,An honest; professional; and friendly Ford Lincoln and SVT dealership serving Vancouver; Richmond and it's surrounding areas.
604ster,Vancouver,Wed Sep 28 18:28:27 +0000 2011,604ster is an organization dedicated to providing unique; local artwork to the general public with all proceeds generated going towards registered charities. 
VancouverBeacon,British Columbia,Wed Sep 28 20:24:57 +0000 2011,Independent Online Local News – We deliver your news – local news; political commentary; columns; feature stories. Try Beacon E-Marketing
PCDentalGroup,Vancouver; BC,Mon Jul 18 23:09:41 +0000 2011,Downtown Vancouver dentist in Pacific Centre Shopping Mall; for cosmetic (veneers; Invisalign; whitening); laser dental; & restorative dental. (604) 669-1016!  
Zedamark,VANCOUVER,Thu May 28 05:33:54 +0000 2009,I've been PMSing for twenty-one years straight. 
TranBC_LMD,Lower Mainland District,Thu Sep 29 15:58:47 +0000 2011,Latest info from the Lower Mainland on what the Ministry of Transportation & Infrastructure does & why; so you arrive safely & on time. Check road info @DriveBC
KDentistry,Vancouver; BC,Wed Jul 27 18:37:34 +0000 2011,Kerrisdale Cosmetic & General Dentistry in Vancouver; BC. For mercury-free fillings; teeth whitening; smile makeovers and more. Call us today at (604) 263-7355
kcabor,Vancouver; BC Canada,Wed Sep 14 08:26:03 +0000 2011,Dreaming of #bamboobikes #kendo and #revolution through #innovation 日本語 長崎 諫早市 
LaurelGi,Vancouver; BC,Thu Jul 14 20:45:30 +0000 2011,A Environmental Studies Student with a Passion for NGOs; a Fundraiser Extraordinaire; an Avid Environmentalist & a Member of the Coolest Dodgeball Team Around.
raincityparent,Metro Vancouver; Canada,Fri Feb 04 20:03:35 +0000 2011,Resources for parents and their children. Recalls; events; recipes; reviews; links to articles & lots more!  Like us on Facebook: Raincity Parent 
123_Dentist,Vancouver; BC,Tue Jun 21 15:50:17 +0000 2011,123 Dentist Community Network helps you find a dentist in Vancouver; Burnaby; Surrey; Richmond; Maple Ridge & more. Contact us at 1-855-222-1123
PeterProHST,British Columbia,Mon Sep 12 22:19:10 +0000 2011,Resident of the most beautiful place in the world.
DrKenPhillips,Vancouver BC,Mon Sep 26 23:14:56 +0000 2011,Consumers Advocate and All Around Know-It-All (and might practice a little medicine here and there).  My good days are guitar; golf; biking and hot tubbin'!
s_martphones,Vancouver; BC,Mon Jul 04 10:11:58 +0000 2011,The Official Twitter Account for YALETOWN WIRELESS & S-MARTPHONES.COM. Yaletown Vancouver's Only Spot to Unlock; Repair; and Consign your Cell Phone!!!
SkillsChildCare,Richmond BC,Fri Sep 23 16:29:21 +0000 2011,Substitute Child Care Provider for Family Child Care; Nannies or Baby Sitters who Require Assistants Check Us Out http://www.facebook.com/SkillsforLifeChildCare
EcoHomeSpa,British Columbia,Wed Sep 28 07:07:32 +0000 2011,Organic socially conscious pampering products manufactured for you with love in Beautiful British Columbia
adixon77,,Fri Apr 01 18:19:29 +0000 2011,
LouieJacqueline,Vancouver; B.C.,Fri Jul 01 21:40:21 +0000 2011,A thinker sees his own actions as experiments and questions--as attempts to find out something. Success and failure are for him answers above all.  F. Nietzsche
aimeegrane,Vancouver; BC,Tue Jun 14 04:27:19 +0000 2011,
cliqzvancouver,,Wed Sep 28 14:33:11 +0000 2011,
DreamRental,Vancouver; BC,Mon May 11 20:25:17 +0000 2009,Dream Rentals offers a variety of luxury condos and townhomes; right in the heart of beautiful downtown Vancouver; BC.
CarlosLins_CA,Vancouver; BC,Wed Aug 03 18:25:02 +0000 2011,
acleanvancouver,Vancouver;BC,Sat Sep 10 15:23:38 +0000 2011,With over 20 years of experience in Janitorial Management Services in The Vancouver area. 604-888-1588
VancouverBCgift,Vancouver; BC,Thu May 26 00:17:13 +0000 2011,Hi :) We are SeaScape Gift Baskets of Vancouver BC;Canada. Creating gifts for special occasions and corporate clients. Let's connect! 1-866-414-4387
sarahkstoner,Vancouver; BC,Fri Mar 11 15:37:09 +0000 2011,
dena_girl,United States,Wed Mar 25 04:09:04 +0000 2009,#Write #Photo #Comm #Narrative #Lead #Research #Faith #Love #Health #Edu #Vocation #Live @TextNPixels @ZagAlumni @UW #renton_wa
PepperWireless,Vancouver; BC; Canada,Thu Sep 22 19:59:09 +0000 2011,Pepper Wireless;   your Fido's exclusive dealer in Metro Vancouver.  Follow us on Twitter or Facebook for exclusive offers and contests!  
6044424604,vancouver,Tue Sep 13 00:28:03 +0000 2011,
eliteelecbikes,Canada,Sun Jan 09 19:45:39 +0000 2011,The most powerful street-legal electric bicycles (e-bikes) on the market. Ideal for police bike squads; employer bikeshare programs; and daily commuting.
tawnya84,Vancouver; BC,Tue Aug 30 00:27:51 +0000 2011,Consumer Marketing with @myvancouver - outdoor enthusiast who can't live without great friends; family; good conversation; good food; fun & laughs.
StephBlizzack,Van City; yo!,Tue Mar 10 07:07:59 +0000 2009,Gamer; blogger; internet enthusiast; I like sunshine and relaxation; food and friends. Loving life and hoping to write about it all one day!
liquiddeli,Vancouver; BC,Wed Mar 18 00:56:23 +0000 2009,Mom.Winemaker for 22 years.Make wine; beer; vinegar; cider.Love wax paper; hate plastic.Small footprint; shop locally. This is a beautiful place let's keep it!
Jeffwonef,Surrey,Sat Oct 24 16:15:49 +0000 2009,promoter for ViSalus Sciences call me for details 778-991-0407
davesgeekyideas,Vancouver BC,Tue Feb 15 23:01:23 +0000 2011,Video Game artist who creates all kinds of geeky ideas. Sky is the limit. Check out my new site at http://davesgeekyhockey.com/
WendyLind,Vancouver; BC Canada,Wed Feb 24 22:03:02 +0000 2010,I am an Acupuncturist working just off Granville. New: Needle-less Acupuncture
Aimee_CAPS2012,Vancouver; Canada,Mon Sep 12 21:32:09 +0000 2011,CAPS-ACÉAU Conference 2012/Canadian Association of Planning Students Conference 2012/ Director of Volunteer Management/ Social Media/ Planning enthusiast/ 
StraightLGBT,Vancouver; British Columbia,Mon Aug 22 21:17:03 +0000 2011,Check out the Georgia Straight's LGBT coverage on our LGBT blog. Because the Straight is as gay as you are.  Email: lgbt@straight.com
1HateOfTheWeek,Vancouver; B.C.; Canada,Sat Sep 17 06:06:25 +0000 2011,A weekly blog about all things hate-worthy. Because even hate needs a little love. 
MYRASystems,British Columbia,Fri Jul 22 18:46:46 +0000 2011,
LangleyWellness,Walnut Grove; Langley; BC,Fri Aug 13 23:39:06 +0000 2010,Services: Chiropractic| Registered Massage Therapy| Active Release Treatment| Foot Orthotics| 601-21183 88th Ave. Langley; BC V1M 2G5| 604.882.0911 |
lifemovesca,North Vancouver; Canada,Mon May 25 20:44:35 +0000 2009,Lifemoves Health & Rehabilitation - Kinesiologists; experts in getting people with chronic illnesses; disabilities and or injuries moving for life. Alfred Ball
RotaryAwards,Delta BC Canada,Tue Aug 09 06:33:08 +0000 2011,Calling for nominations for ethical business in the Delta BC area. Deadline is September 25th 2011
melaniemcshim,Vancouver; BC,Sun Aug 08 04:59:31 +0000 2010,Interests are: Scandinavia; communications & media; world exploring; urban design; social change. Working on Surrey Memorial Hospital Redevelopment & Expansion.
lee_johnso,,Mon Sep 12 21:38:47 +0000 2011,Lee Johnson - Graduate Student at SFU/ CAPS Conference 2012 Planning Committee/ Soccer player/ island grown  
jdubcon77,Vancouver; BC,Tue Jan 13 19:26:39 +0000 2009,
CJVanc,Vancouver,Wed Sep 16 06:08:34 +0000 2009,I work at Vancity as a Marketing Specialist. I love to try new things; travel and meet interesting people.
ShawSabey,Vancouver; BC,Wed Jan 12 17:15:14 +0000 2011,You need insurance to operate; why not work with someone who understands your business? If you're not up to that; follow us for risk management tips + trends.
minney69,ÜT: 51.083792;-120.180976,Mon Mar 16 16:49:17 +0000 2009,
jennyscribbles,Vancouver,Tue Sep 13 23:29:04 +0000 2011,Writer; Fashionista; Poet; Klutz...  My life is a comedy skit  www.jennyscribbles.com
BaillieIan,Vancouver,Thu Feb 17 21:42:55 +0000 2011,Executive Director of Vision Vancouver-- passionate about progressive politics!
jesswads,Vancouver,Sun Jan 25 23:03:41 +0000 2009,I love music; film; dancing; writing; hiking; gardening; swimming; travelling; politics; art and food. 
jeffrotin,Vancouver; BC,Wed Jun 01 01:42:05 +0000 2011,Facilitator; trainer; community builder. Avid cycling commuter. My summer home is Kits Pool. 
KimMack92,Vancouver,Tue Sep 13 20:51:29 +0000 2011,Parking Programs Supervisor; soccer mom and coach; plays/manages my ice hockey team and mixed slo-pitch team. Mom and wife.
alyski,Vancouver; B.C.,Tue Oct 14 15:41:16 +0000 2008,A lover of: photography; design; social media; travel; family; food; hammocks and sunshine.
tyler_bryant,,Tue Jan 12 20:56:34 +0000 2010,Energy Policy Analyst at the David Suzuki Foundation
NatalinaK,Vancouver,Sat Jul 03 21:29:18 +0000 2010, I wear glasses that make me look way smarter than I am.
BastianZeiger,Vancouver; BC,Mon Sep 12 21:32:56 +0000 2011,Bastian Zeiger - Director of Publicity    Canadian Association of Planning Students (CAPS) Conference 2012
AlanoEdzerza,Vancouver,Sat Mar 27 20:55:25 +0000 2010,Vancouver Tahltan artist - Interior and Graphic Designer. Located just off Granville Island.
Elia_White,Vancouver; BC,Sun Aug 21 10:07:51 +0000 2011,A lover of the outdoors & passionate about reading and food...
devotedforlife,Vancouver; BC,Mon Jan 24 23:43:42 +0000 2011,Lover of food; cooking and outdoors. Check it out at http://foodandpassion.blogspot.com
teachertong,Vancouver; BC,Sat Sep 10 07:18:09 +0000 2011,Home Economics teacher @ Surrey School District | Master of Education student @ UBC | Yoga Enthusiast @ everywhere
ShieldMasonry,Vancouver; BC; Canada,Mon Aug 08 12:57:11 +0000 2011,Residential & commercial masonry including restoration; building envelopes; stone work and landscaping. Providing services in Metro Vancouver and Area.
TheCyclingWolf,Vancouver; BC Canada,Sun Jul 10 15:14:04 +0000 2011,Avid road cyclist riding old school 12 speed Norco Avanti. I may not get there quick but I will get there.
GoldenGreatWall,705 West Broadway,Fri Sep 09 00:09:01 +0000 2011,We are a Family Operated Restaurant with Traditional Value and Modern Views. Call 604-873-9147 for Free Delivery; Take out; Questions; or Reservation.  
