screen_name, location, created_at, description
jessvancity,Vancouver,Fri Mar 04 21:59:59 +0000 2011,ecoholic; cancer warrior; travel addict; lover of good food + epic dance moves | @rangichangi @NEXTUPnetwork
wooduh,Ottawa; ON,Thu Jan 06 05:29:59 +0000 2011,i'm the Dutch-Vietnamese Canadian 007 fighting evil with organic food & political knowledge...instead of golden guns
growingchefsBC,Vancouver,Fri Jan 22 01:05:47 +0000 2010,Growing Chefs! Chefs for Children's Urban Agriculture
AmandaGAdams,Vancouver; BC,Wed Apr 13 17:12:01 +0000 2011,Passionate about #environment #education & #equality; dabbler in #poetry & #photography; following my curiousity & my heart on never ending adventures
tovahp,Vancouver and Tofino,Wed Oct 08 07:00:33 +0000 2008,gumboot loving; literature devouring; eco mama who makes movies for the love of it and for a living. Family editor & writer for Thrifty & Green  
pcffvancouver,Vancouver,Fri Feb 25 20:20:38 +0000 2011,The Projecting Change Film Festival focuses on promoting green & sustainable living through the use of issue-based films & inspiring speakers. April 17-22; 2012
VanTravelExam,Vancouver,Mon Jan 04 20:30:41 +0000 2010,Travel writer Simone Hoedel is a journalist with a passion for places.  www.examiner.com/travel-in-vancouver/simone-hoedel  Email me at sthoedel@gmail.com.   
dk_cam,Vancouver; BC; Canada,Tue Nov 17 11:18:15 +0000 2009,Outdoor enthusiast; innovator; #socent entrepreneur and student4life. Lover of knowledge; tech; food; design; & fresh ideas. Canadian Ambassador @StartSomeGood
QuestExchange,Vancouver; BC,Thu Jun 25 17:33:47 +0000 2009,Knowing that many people face barriers to affordable;  healthy food; our not-for-profit offers a dignified way of accessing this basic necessity of life. 
EarthsaveWhstlr,Whistler,Sat Feb 26 00:13:06 +0000 2011,Vote with your fork! Shift towards a plant-based diet to help the environment; your health and benefit others.
jlabove,Vancouver; BC,Sun Mar 08 00:25:13 +0000 2009,PhD candidate in Geography at @SFU. Lecturer in Geography; Food Studies at @CS_SFU. 
GotitReusables,Vancouver,Mon Sep 21 17:56:31 +0000 2009,Fabulous Vancouver made reusables for produce/bulk/lunch/snacks/toys/nut milk/toiletries/shoes/herbs  Great CDN solutions for a world full of plastic waste.    
mcguirewood,Vancouver/Coast Salish terr.,Fri Nov 07 02:16:57 +0000 2008,Communications professional/freelance writer. Interested mostly in food systems; social justice; design; gender equality; and politics.  
ivy_wan,,Wed Sep 08 22:26:30 +0000 2010,UBC Sauder School of Business; @cus_sustain; @ScoutsCanada and fueling the future of energy @studentenergy #ISES2011 
alexetch,Victoria/Vancouver; BC,Wed Apr 08 03:15:23 +0000 2009,law student with an interest in all things west coast.
Demitri_D,vancouver. mostly.,Sat Nov 22 08:54:08 +0000 2008,AM: Communications; Strategy & Management. PM: Hubby; Dad; Actor; Producer; Citizen; Volunteer.
EcoUrbia,Greater Vancouver; BC; Canada,Mon Jun 21 21:06:48 +0000 2010,Developing urban farm projects; advocate for local/organic food; non-GMOs; public outreach on food+waste; regional sustainability portal. Tweets by Karen.
EnviroYA,Vancouver,Mon Jan 03 19:08:55 +0000 2011,The EYA is a youth driven non-profit organization dedicated to the health of our urban environment & the wellbeing of its people. Tweets by Claire Wooton
heather_egp,Vancouver,Thu Dec 09 16:39:37 +0000 2010,food growing; community building; urban farm enthusiast. avid reader. tentative tweeter.
CargoRoyale,Vancouver I LA I NYC,Thu Feb 18 23:01:25 +0000 2010,Cargo Royale is an eco luxury designer line of hoodies! Launching our #eco #couture hoodies SS2012 for him; her and pets! #Victoria #Vancouver #Fashion
sambradd,Vancouver; BC; Canada,Thu Feb 26 05:07:27 +0000 2009,Drawing change. Letterpress and visual communication. Inspired by bikes; resilience; eating together. 
athenadevi,,Wed Nov 03 23:32:42 +0000 2010,I am an on-line educator and course developer of languages; psychology and sustainability at the Vancouver Learning Network.
lkilloran,Vancouver,Sat Nov 13 06:07:06 +0000 2010,I'm a UBC Student in the Faculty of Land and Food Systems - Think Globally; Act Locally.
shelbytay,Vancouver; Coast Salish Terr.,Thu Jul 03 19:27:42 +0000 2008,Coordinating web + communications projects that foster social change with @TransitionUS @VillageVan @VanFoodPolCnl + @NextUpNetwork
MainAndPender,Vancouver,Fri Sep 25 23:37:26 +0000 2009,A non-profit organization that is championing an inclusive revitalization process for Vancouver's inner-city.
alexnotangry,salish territories,Fri Sep 10 22:03:25 +0000 2010,media geek; frisbee addict; sometimes musician  
westcoastseeds,Delta; BC,Fri Jan 23 17:36:51 +0000 2009,Eat local; grow food; grow from seed! Canada's source for certified organic; heirloom; and open pollinated vegetable; herb; & flower seeds.
ubcLFS,Vancouver; BC,Tue Apr 21 06:42:24 +0000 2009,Grounded in Science; Global in Scope: The official Twitter account of the Faculty of Land & Food Systems at UBC. [Posts by LFS Web Admin; Ethan]
lukebrocki,Vancouver,Mon Jan 04 02:30:10 +0000 2010,Journalism; essays; miscellany. Tweets about food; land; tech; ethics; sustainability and humour.
JoeyHolly,Vancouver; BC,Thu May 28 00:11:45 +0000 2009,Social Development & Community Relations | JDRF Team Member | Mom to 2 ShihTzu Grannies | Thoughts are my own; but I'm willing to share. 
CompostDiary,Vancouver; BC,Thu May 28 19:55:23 +0000 2009,Writer; former compost hotline operator; food systems specialist; communications consultant; sustainable community developer.
FoodPedalers,Vancouver; BC,Fri Apr 02 02:39:04 +0000 2010,Vancouver's bicycle-powered CSA - we bring the farmers market to you! 2012 subscriptions available soon. New CSA features and e-bikes for 2012!
KQ_VanCity,Vancouver,Sat Aug 15 04:50:55 +0000 2009,politics; public policy; canucks; 90s music; obscure pop culture references
arzeena,Richmond; BC,Mon Dec 07 04:20:33 +0000 2009,Agrologist; food security activist; mother of 2 girls; concerned global citizen
chickification,Vancouver,Thu Apr 02 21:54:16 +0000 2009,love-respect-earth-connection-wisdom-responsibility-laughter-organics-metaphysics-media literacy-music-ethics-images-politics-acting 
jominglau,Seattle; WA,Mon Jun 25 07:30:52 +0000 2007,
VIAwesome,Vancouver BC Canada,Tue Apr 28 04:36:16 +0000 2009,Things that make Vancouver awesome! Tweets by V.I.A. editor/founder; @BobKronbauer
trinaprior,Vancouver,Mon May 31 18:50:05 +0000 2010,Avid traveler and endurance sports enthusiast. Able to combine my love of BC and community with making a living @vancouverfdn.
itsaulgood,Vancouver; BC,Wed Dec 17 05:07:30 +0000 2008,A merchant of stories; Saul Good helps companies build relationships through conscious; locally sourced gifts. Radiating Happiness Since TwentyOSix
CleanBinProject,Vancouver; BC,Wed Jun 10 03:17:46 +0000 2009,It started as a 1 year project: buy zero stuff; produce zero waste. Then came the documentary. Now it's all about trying to live an eco-balanced life.
MairiW,Vancouver,Wed Mar 10 22:12:53 +0000 2010,Director Corp. Communications; City of Vancouver.
joelsolomon,vancouver; bc; canada,Mon Nov 24 02:31:31 +0000 2008,activating money to make change
DuaneElverum,Vancouver; BC,Fri Nov 07 09:12:11 +0000 2008,Assistant Professor; Emily Carr U. Teach Design & Sustainability. Assoc. SFU Dialogue Center. Sailor; cyclist. Despairing Optimist. Co-founder CityStudio
tdog42,Vancouver; BC,Sun Mar 22 04:33:22 +0000 2009,gardening; knitting; and eating my way through Vancouver
beach650,Vancouver; BC,Mon Sep 08 00:06:25 +0000 2008,A Canadian urban design; architecture; crafting nut who loves life without drama; dancing; and likes to sometimes dye bits of her hair blue.
FairwarePromo,Vancouver,Sat Mar 07 00:54:22 +0000 2009,Tweets by Denise Taschereau. CEO of Fairware: Promotional Solutions for Sustainable Brands. Musing on sustainable products; ethical sourcing + green marketing.
amyrfournier,,Wed Sep 23 22:17:21 +0000 2009,
EdibleVancouver,Vancouver,Sun Feb 08 01:45:53 +0000 2009,Edible Vancouver: a print magazine about local food. Tweeting about tasty happenings; wine sips; recipes; gardening and food issues.
Shalefield,Lindell Beach BC Canada,Fri Apr 17 20:24:26 +0000 2009,Demeter Biodynamic Certified Organic Farm Columbia Valley; BC Canada. Behind Cultus Lake. Providing local food at Vancouver Farmers Markets and Fraser Valley.
VanMarkets,Vancouver; BC,Mon Jan 19 17:43:27 +0000 2009,We run Farmers Markets throughout the year in Vancouver including a Winter and Holiday Market. Tweets by Roberta LaQuaglia; Operations Manager.
EthicalBean,Vancouver; Canada,Wed Mar 25 23:17:49 +0000 2009,We care about the impact we make on the planet; that's why we only roast and sell Fair Trade Certified; organic shade-grown coffee.
asterix,vancouver; dhaka; earth,Sat Feb 17 12:34:38 +0000 2007,Connecting People; Passion & Ideas! I ♥ #Online #Communities #SocialMedia #Mobile #ICT4D | WebAdmin: @FairwarePromo; Instigator: @HacksHackersYVR & @BEEvancity
Brandonlisik,Vancouver; BC,Thu Oct 22 18:02:13 +0000 2009,Biology; Technology; and Creativity!
jordanbmyers,Vancouver; BC,Mon Dec 13 07:03:11 +0000 2010,Ordinary person (father/husband) - hoping to help/inspire people to do extraordinary things... getting involved; giving back & making each day count.
drakealley,Vancouver,Tue May 04 21:02:24 +0000 2010,cities + urban planning; literature + visual arts
YourVoteMatters,Canada,Fri Oct 14 02:56:53 +0000 2011,Engaging the candidates for NDP Leadership 2012
laura_fairfield,Vancouver; BC,Thu Jun 04 11:56:12 +0000 2009,Vega Business Development Manager; marathoner in training and advocate of perpetual motion.
CoachCassy,location depends on the day,Sat Aug 01 15:54:02 +0000 2009,fun loving founder ProphetCoaching + DistinctPlanning; tough ♥ biz coach (PCC); craves creativity; do almost anything for travel; foodie first #inspiringpurpose
bcsalmonfacts,British Columbia,Mon Nov 29 23:46:43 +0000 2010,BC Salmon facts is dedicated to debunking myths and educating people about salmon farming in British Columbia.
DannyMarkowicz,Vancouver BC,Fri Mar 02 21:15:56 +0000 2012,great food. great wine. great friends. repeat. 
tarepandaroo,,Wed Jul 29 17:25:38 +0000 2009,Asian girl that just loves food and looks much younger than her age. RD2B too ^^  Absolutely loves: Food; Canucks; and playing with kids =]
alanvertrlf,Vancouver; Canada,Tue Jun 14 03:58:54 +0000 2011,Documentaire sur quatre Britanno-Colombiens à la recherche d'un mode de vie basé sur l'autosuffisance et sur des valeurs communautaires Radio-Can C.-B. et Yukon
YoungUrbnFarmer,Toronto,Wed Dec 09 16:32:50 +0000 2009,Young Urban Farmers specializes edible gardens using raised beds; containers; and in-ground landscapes. We grow veg; herb; fruit; nuts; fungi and more.
tapandbarrel,BC,Sat Oct 30 23:26:16 +0000 2010,For the love of great beer & wine! We are launching soon and will provide VIP access to the first 100 twitter followers.
Haddocks_Beard,Eng-ger-land,Fri Jul 16 09:27:02 +0000 2010,
cookiesinheaven,Santa Barbara; CA,Mon Jun 08 15:57:33 +0000 2009,Soy latte swilling; tree hugging; cookie loving web surfer trying to make sense of it all
thevoxen,Vancouver; BC,Wed Sep 30 23:00:47 +0000 2009,Plays well with others. Likes good food. If you like good food; follow me on @shinytomato
won_ng,,Mon Dec 12 09:45:59 +0000 2011,
vlyu,Hong Kong ,Sun Jul 12 23:19:18 +0000 2009,a food experiencist inspired by all things edible and its stories. 
MarshallPenny,Aldersyde; Alberta,Fri May 27 18:06:09 +0000 2011,
DistrictLocal,Vancouver; BC,Thu Mar 19 08:23:49 +0000 2009,Giving you the goods on what to do; straight from the street; on the cheap. | Got something to share? Send it over!
YummyYardsEmi,Vancouver,Fri Dec 30 06:38:33 +0000 2011,I grow food... in the city.. and then I sell it!
amylfrye,Vancouver; BC,Wed Aug 11 03:23:15 +0000 2010,
TidesCanada,Canada,Wed Sep 21 20:13:49 +0000 2011,Building uncommon solutions for the common good.  
VFM_Robyn,Commercial Drive,Wed Apr 28 18:28:47 +0000 2010,We run weekly Farmers Markets throughout Vancouver. I'm currently coordinating the Winter Market at Nat Bailey Stadium.
CowpowerBC,Abbotsford,Wed Jan 11 20:29:36 +0000 2012,We are a not-for-profit that provides BC's electric customers with a direct way to support local agriculture while increasing their environmental sustainability
FreshRootsFarm,East Van,Tue Mar 22 23:20:46 +0000 2011,Fresh Roots Urban Farm (FRUF) is committed to creating access to healthy and locally grown food in Vancouver through urban farming and community engagement.
ajar_preserves,Vancouver; BC,Mon Nov 07 18:57:41 +0000 2011,A Vancouver based canning and pickling company; growing vegetables in a local community garden and sourcing the remaining ingredients locally whenever possible.
dulcefeder,,Tue Aug 30 03:45:57 +0000 2011,
StreetFoodRpt,Everywhere,Sun Oct 09 12:26:45 +0000 2011,Street Food Report - our team of Street Food Reporters covering North America; Europe and the city you live in!
CSIFoodInnova,Toronto,Mon Jan 09 22:47:14 +0000 2012,The Food Innovation Common is managed by Aruna Handa; convenor of the CSI Food Innovation Constellation; Toronto.   
bouncebackfarms,Victoria; BC,Fri Mar 09 17:51:55 +0000 2012,Shannon; Amy and Andy run a small organic urban SPIN farm; focused on providing quality food and engaging their community 
anabedard,vancouver,Thu Jul 01 04:09:31 +0000 2010,crisis line volunteer; music lover; writer or words; eater of foods; wannabe tea sommnolier; karaoke enthusiast.  
nicoleharshey,Vancouver ,Wed May 25 01:03:39 +0000 2011,Comfort baking and grand pastries; foodie of all kinds. 
SNAPCoquitlam,Coquitlam; BC,Thu Sep 02 18:31:40 +0000 2010,Capturing Life & Entertainment
passionproj,UBC Vancouver,Fri Dec 02 06:38:30 +0000 2011,
AHackinen,East Vancouver,Thu Nov 03 20:27:23 +0000 2011,I dig soil...a lot.
TuckMagazine,Canada; Britain and Australia,Tue Sep 06 13:35:48 +0000 2011,Tuck is a lit and arts magazine that publishes poetry; short stories; flash fiction; book reviews; photography; art and interviews.  
Backyard_Eats,Vancouver BC; Canada,Tue Mar 20 00:23:22 +0000 2012,Backyard Eats is growing tasty local vegetables and fruit in Kerrisdale backyards; using organic bio-intensive growing methods! 
dinnerwithjulie,Calgary,Fri Mar 13 03:41:01 +0000 2009,Never eat more than you can lift. - Miss Piggy
cheryn,Vancouver; Canada,Wed Oct 01 07:56:48 +0000 2008,aspiring change maker. intentional communities facilitator. dialogger. headstand enthusiast.
tkafka,,Tue Aug 04 04:55:06 +0000 2009,
seatoskysalts,Squamish; British Columbia,Mon Sep 13 20:25:36 +0000 2010,Chef and creator of unique Canadian inspired finishing salts including our flagship bacon salt!
CTHAbstract,North Hampshire; UK,Fri Jan 06 17:11:19 +0000 2012,Mad about art; crazy about animals!
VicGrowaRow,Victoria; BC,Fri Mar 09 02:39:20 +0000 2012,The concept is simple: grow an extra row of produce in your garden; which is then donated to community centers and food banks in your area! 
ruminantblog,British Columbia,Mon Nov 15 17:32:36 +0000 2010,Ruminating on: small-scale organic farming;farming innovations; awesome tools; seeds; books on agriculture; and other fun stuff.
kerrhall,,Tue Jan 20 22:47:40 +0000 2009,Journalist
scott_000,,Tue Mar 03 22:13:13 +0000 2009,Exec at an iconic BC restaurant chain...I get by...but my socks never match...
harvestunion,Vancouver; BC,Thu Dec 08 17:46:59 +0000 2011,We are a grocery/eatery in Chinatown/Strathcona; as decided by the community through the project @this__space. We offer delicious; healthy and sustainable food.
JoelDauncey,Vancouver,Wed Mar 11 20:28:52 +0000 2009,Workaholic; CBC addict; Podcast Junkie; 3D Printer. Food Drink Rock and Roll. Skateboards; polygons normals and vertices. I find delight in new efficiencies.
PoultryGuy,Abbotsford,Wed Jul 28 20:41:09 +0000 2010,Everything Poultry! My family has been in the chicken and turkey business for 3 generations. At Rossdown we control the quality from Farm to Plate. 
squirrelprep,Salt Spring Island,Tue Nov 15 18:24:13 +0000 2011,Squirrel Preparedness Supplies wants you to invest in your pantry and enhance your self reliance -- with your neighbours!
AnanasGrabowski,,Wed Jun 22 16:09:23 +0000 2011,
HygelligBakery,Vancouver;BC,Mon Mar 19 23:54:11 +0000 2012,Two local bakers bring you our own twist on the classic sweets we all love. 
MisuzuRD,Vancouver; Canada,Tue Aug 09 03:31:54 +0000 2011,Registered Dietitian for Fraser Health & for Choices Markets. Childhood dream was to be Joanne Mcleod from BodyBreak. (Email: mnoguchi@ChoicesMarkets.com)
LeblancChantal,Calgary,Thu May 12 00:20:19 +0000 2011,Foodie; cook; member of Slow Food; love our local farmers and chefs.
jeffwnield,Nelson,Mon Aug 30 17:21:18 +0000 2010,Writer focussing on food systems; beer; and sustainability. Contributor to @thetyee @walrusmagazine @bcbusiness and formerly @treehugger 
foodswap_bby,Burnaby; BC,Wed Jan 25 22:28:25 +0000 2012,Bring your homemade or homegrown goods to swap for something yummy. Taste. Talk. Have fun. Our first swap is Feb 21 - join us! 
tporteous,upstairs,Fri Jul 04 18:05:32 +0000 2008,direct to consumer muscle builder for business; heavy wanderlust tendencies; likes sun and random things; looking to reinvent
BeautifulMindsR,,Thu Nov 03 01:45:03 +0000 2011,102.7 CFRO FM Vancouver. To inform people about mental illness; promote mental health in all of us; increase acceptance and erode the stigma of mental illness. 
ubcfoodwine,Vancouver; BC,Tue Jan 25 20:01:59 +0000 2011,Cuisine and wine programs for everybody. Hands-on classes in French; Spanish; Italian; Mexican; Vegetarian; Raw and Japanese. Tweets by @ninajparr & @i_zafiris.
SkeeterFarm,Yarrow; BC,Sun Oct 30 20:05:46 +0000 2011,Part-time young farmers (looking to quit our day jobs). Veggie growers. Providers of fresh CSA shares. Seed savin; dirt diggin; bug lovers. Based in Yarrow; BC.
Farmerson57th,57th & Cambie; Van; BC; Canada,Thu Feb 04 23:46:33 +0000 2010,
GreenPrdctPlace,US; Canada and the UK,Fri Oct 14 12:58:00 +0000 2011,Film; television and web media product placement for green; sustainable; socially enterprising and/or local products.
UrbnVeggiePatch,Vancouver,Sat Aug 13 21:25:39 +0000 2011,
GoodBiteLunchCo,Vancouver Island,Tue Jun 01 20:07:24 +0000 2010,Good Bite Lunch Company in B.C.; provides healthy options for kid’s school lunches; using wholesome; organic; local fresh foods in sustainable packaging.   
tcuvancouver,Vancouver; BC,Sat Feb 04 20:22:33 +0000 2012,Proudly Canadian owned and operated with full service representation in BC to take care of all of your uniform needs. Since 1957.     email:  tcu.bc@me.com
dialyouthYVR,Vancouver; BC,Thu Dec 15 20:03:09 +0000 2011,Connecting Vancouver's First Nations; Urban Aboriginal and Immigrant/non-Aboriginal Youth
OrganicPlease,Vancouver; BC ,Sun Feb 26 19:01:48 +0000 2012,#organic foodie& eco-friendly- lover.I review Organic products2make the choices easy4u!   i live:#nutfree #dairyfree mostly #gfree 
emmapholmes,Vancouver; BC,Thu Mar 22 20:14:19 +0000 2012,Soil Scientist; agrologist in training; UBC graduate student; sustainable farmer wannabe 
chaelm,,Tue May 26 20:39:41 +0000 2009,Educator working in indoor and outdoor classrooms teaching: english; socials; french; sustainability
cgmontaner,,Mon Apr 05 05:36:24 +0000 2010,
TDMulligan,Vancouver BC,Mon Mar 02 06:06:19 +0000 2009,Actor; Broadcaster; host of Tasting Room Radio & Co-host of the tv series Hollywood and Vines  www.tastingroomradio.com  www.hollywoodandvinestv.com 
LookGlassBlog,Victoria; BC; Canada,Mon Apr 25 17:14:35 +0000 2011,The Looking Glass; and What You Found There.
CanadaOrganic,,Thu Feb 10 23:20:11 +0000 2011,executive director of the Canada Organic Trade Association; representing the Canadian organic sector. Tweets are my own
TripleOsOnTheGo,Vancouver,Fri Sep 16 22:24:48 +0000 2011,Bringing our world famous burgers; fries and shakes wherever the hungry masses need to be fed!
ZakDesigns,Vancouver,Sun Jul 03 13:22:28 +0000 2011,Repeat after me: I am free
BeckyMcEachern,Vancouver,Wed Jul 15 17:05:31 +0000 2009,So you see; imagination needs moodling - long; inefficient; happy idling; dawdling and puttering.  -Brenda Ueland
BCJobsPlan,British Columbia,Thu Jan 26 23:51:37 +0000 2012,Join the discussion on BC's jobs & economy. What are your ideas & suggestions? Canada Starts Here: The BC Jobs Plan. Collection Notice: http://ow.ly/9CbiD
SuperCHUBcheeks,Vancouver; BC,Sun Jul 31 00:39:50 +0000 2011,Beauty & Life Blogger/Utmost Respect for Mother Nature; Art & Music/Jazz-Soul Singer/HBoo/Entrepreneur/Food Fanatic & CEO of Vancouver's LA' AUS Confectionery
welovevan,Vancouver! ,Tue May 03 05:39:46 +0000 2011,WE LOVE VAN Water donates 10c of every bottle sale to The Lookout Society to support their services for Vancouver's Homeless.  
Earnesticecream,,Sun Mar 25 20:04:49 +0000 2012,
AmigoJor,Vancouver,Sat Feb 28 08:45:43 +0000 2009,Talks to strangers. Vancouverite since 2007. MA PoliSci. Arts aficionado. Editor-in-Chief @WeCanada. #bemyAmigo campaign. Favours hugs over handshakes.
emvandee,Vancouver; BC,Wed Mar 25 16:02:31 +0000 2009,Writer; editor; eater. Cat lady. Usually grammatically correct. Occasionally funny. Often laughing alone. Never hungry.
PlainsCreekPCP,Vancouver; Canada,Thu Jul 07 21:45:35 +0000 2011,Phosphate company listed TSX.V:PCP focused on advancing our high grade Farim project in West Africa. Currently completing Bankable Feasibility Study
galvinfood,,Sun Mar 11 05:12:04 +0000 2012,
TroyBarrieBC,Vancouver; Canada,Wed Apr 13 20:04:03 +0000 2011,Works in Clean Energy Development for community ownership and economic development; also involved in Urban Agriculture in Vancouver and Rural Development in BC.
leahcam,Vancouver,Mon Jan 26 22:56:29 +0000 2009,
N_Aultman,,Fri Jan 14 06:49:53 +0000 2011,
guanacotruck,Vancouver,Sat Feb 26 05:40:13 +0000 2011,Coming soon to Vancouver Downtown a Salvadorian Food Truck. Our main food choice is Pupusas; topped off with curtido and fresh tomato based salsa.
CateredArt,Vancouver; B.C. ,Thu Feb 25 00:10:21 +0000 2010,Catered Art is a full-service Vancouver catering company specializing in beautifully presented; high-quality; locally sourced foods. 
glasfurdwalker,Vancouver,Mon Dec 22 08:32:38 +0000 2008,Branding; Graphic Design; Art Direction
farmersdotter2,☯ Cawston; BC ,Sun Dec 19 08:31:40 +0000 2010, Grower/Supplier @farmersdotter Certified Organic Garlic & all things good for the palate and plate. Just don't ask to borrow any equipment. Ever. Cheers!
EsperGarMar,,Sat Nov 12 19:34:10 +0000 2011,
liblearning,British Columbia,Fri Jan 08 14:51:37 +0000 2010,Working Together to Transform Child Care in British Columbia. Tweets are by @tomkertes.
sondibruner,Vancouver,Mon May 18 02:41:32 +0000 2009,Freelance journalist; holistic nutritionist and gluten-free/dairy-free food blogger. 
meg_mittelstedt,Vancouver; BC,Thu Sep 29 19:46:23 +0000 2011,Writer and student in the UBC Masters of Journalism program; working in the Mount Pleasant neighbourhood.
VCHhealthcare,Vancouver; BC,Tue Jun 14 17:24:20 +0000 2011,Vancouver Coastal Health delivers healthcare services to British Columbians in the Lower Mainland; Sunshine Coast; Sea to Sky and Bella Bella; Bella Coola. 
contessak,Vancouver; BC; Canada,Fri Aug 15 07:19:18 +0000 2008,Urban planner; social media geek and undercover folk musician in Vancouver; Canada. I blog at www.planningpool.com
SouthSurreyBuzz,South Surrey; BC,Tue Dec 13 22:43:31 +0000 2011,Contact me if you'd like your event or business promoted for free! email southsurreybuzz@gmail.com  Tweets by Sabinah!
meghancooke,Vancouver,Fri May 08 04:27:40 +0000 2009,I am a personal trainer and nutrition coach who sometimes plays at being a fitness competitor; stuntwoman; actor and stage combat coach.
sdiguistini,Royston; BC,Thu Feb 24 17:07:59 +0000 2011,Entrepreneur and yogurt enthusiast
jillbarber,Vancouver; BC,Wed Apr 15 04:33:27 +0000 2009,Songwriter; torch singer; hopeful romantic; vinyl lover; hat revivalist; foodie; cbc devotee; aspiring french-speaker; maker of records; excellent wine-pourer.
tomkertes,Vancouver; B.C.,Mon Apr 13 15:00:35 +0000 2009,Building bridges and removing barriers to help ensure that everyone's included in stronger communities.
FFCF,Vancouver; BC,Tue Nov 25 04:33:12 +0000 2008,Farm and City working together to cultivate a local; sustainable food system in British Columbia. Also on Facebook @http://www.facebook.com/FarmFolkCityFolk
cambiegirl,Vancouver; BC,Thu Jan 29 05:40:14 +0000 2009,Wholesale Sales for JJ Bean Coffee Roasters. Aspiring Champion of Social Change. Occasional Neurotic.
thelizzypearl,Vancouver ,Sat Nov 28 19:09:02 +0000 2009,words. tasty things. good songs. long runs. dirty jokes. open bottles of wine. jelly beans. stories at @raincityvan. managing accounts @villageandco.
bcooksd42,Pitt Meadows; BC,Tue Mar 01 23:49:52 +0000 2011,Foods 8-12 teacher; striving for meaningful learning & assessment. I'm crazy about growing & making real food; and building a positive classroom community.
pladner,Vancouver,Thu Jan 15 19:59:00 +0000 2009,Author; The Urban Food Revolution: Changing the Way We Feed Cities; recovered politician; columnist and co-founder at Business in Vancouver @bizinvancouver
matlyle,,Wed Jan 27 23:41:54 +0000 2010,
YoMountPleasant,Mount Pleasant; BC,Fri Sep 23 03:33:43 +0000 2011,I'm a new resident of Mount Pleasant; covering the neighbourhood as a student journalist with UBC's Graduate School of Journalism. Please introduce yourself!
JoinaCoopDay,,Sat Nov 05 21:34:00 +0000 2011,Let's put our money where our mouths are: let's put Wall Street; the banks and corporations on notice by joining in the co-operative movement.
VIPIRG,Victoria; BC,Wed Nov 02 20:30:18 +0000 2011,VIPIRG is a non-profit dedicated to #research; #education; #advocacy; & other action in the public interest connected to social justice & environmental issues. 
Hatshepsut_2,Canada,Thu Mar 31 18:22:53 +0000 2011,Love to travel around the World with a good pair of shoes
SlowFoodVan,Vancouver; BC,Fri Jun 05 00:04:14 +0000 2009,Supporting good; clean and fair food. Tweets about events; issues and what's happening in the food world.
WorkSmartKits,U.S.,Tue Aug 10 18:45:01 +0000 2010,All-in-one ergonomic wellness kits designed for desktop and laptop workstations with input from ergonomics professionals and chiropractors. 
foodandtell,Vancouver; BC,Sat Oct 24 01:14:04 +0000 2009,Food and Tell is a collaborative food blog; focusing on eating and cooking in Vancouver and further afield.
EatStTweet,,Sat Feb 19 00:28:23 +0000 2011,We're here to help you find the best street food across North America on TV; the web and on your iPhone!
TTS_Pathways,390 Main Street; Vancouver; BC,Mon Oct 03 08:35:30 +0000 2011,Not your typical employment centre; Pathways employs a holistic approach to serve DTES residents who face many challenges and are often chronically unemployed
StreetFoodApp,Vancouver; BC,Sun Jan 09 17:23:49 +0000 2011,The best way to find food trucks in Boston; Calgary and Vancouver. For iPhone & iPad. On Android? Go to http://streetfoodapp.com
gvof,Abbotsford; BC Canada,Tue Feb 16 17:50:42 +0000 2010,News and musings from Glen Valley Organic Farm's Chris Bodnar in Abbotsford; BC. A 50 acre; co-operative; organic farm.
naturopathicdrs,Toronto (head office),Sun Dec 26 17:08:10 +0000 2010,National NFP voice of the Canadian naturopathic medical profession. For a referral to a qualified naturopathic doctor in your area visit our website.
fazetasn,,Mon Oct 24 03:33:42 +0000 2011,Change Agent in training
LiveLaughLuvEat,Vancouver; BC,Mon Oct 17 18:57:13 +0000 2011,
sincerelyross,ÜT: 49.278892;-123.124872,Tue Jun 16 04:52:53 +0000 2009,Graphic & Type Designer living in Vancouver; Canada. Partner with @workingformat
GardeningTLL,,Thu Oct 27 00:11:02 +0000 2011,The gardening news; reviews and discounts feed. We share insights; reviews; popular product links; daily discounts and news.
leungmi,Vancouver,Tue Dec 09 09:47:52 +0000 2008,
EyadNateel,Gaza,Sat Aug 27 02:19:59 +0000 2011,
eatwithjenny,Vancouver; Canada,Thu Oct 27 21:40:30 +0000 2011,@_JennyShen's gluttonous tweets | Love sweets & budget eats | Subscribe to food freebies; deals and events at http://on.fb.me/eatwithjenny
thisgirlsfood,Vancouver; BC,Sun Jul 12 16:40:56 +0000 2009,I write; I eat; I garden. I can make a kick-ass latte while discussing the merits of a localized and biodynamic food system.
juliaspitale,Vancouver,Tue May 12 17:49:16 +0000 2009,lover of life; communication professional; singer/songwriter; community coordinator; traveler; personal cook. http://www.wheelyslowcookingtour.com  
davidtracey,Vancouver.,Sun Dec 14 16:10:13 +0000 2008,Writer/designer/community ecologist. Author of Urban Agriculture: Ideas and Designs for the New Food Revolution and Guerrilla Gardening: A Manualfesto.
LindsayGlauser,Vancouver BC,Mon Mar 02 22:15:34 +0000 2009,WRITER and LOVER of ALL THINGS BOOKS; FASHION; ART; LIFESTYLE and CULTURE 
