screen_name, location, created_at, description
carlo_hui,ÜT: 49.192918;-123.120908,Fri Mar 05 18:22:12 +0000 2010,
jeenajt,Vancouver; BC Canada,Tue Sep 08 19:56:23 +0000 2009,I love my boys; hockey and life. That about covers it.
emersonhugo123,rio de janeiro ,Wed Dec 21 20:05:36 +0000 2011,
acronAgency,Vancouver; BC,Thu Apr 15 08:17:56 +0000 2010,My name is Sven Joseph Okicki. I'm 22; croatian; canuck fan; peer tutor;  sciFi writer; rapper; web designer; engineer and so much more..
seandb15,Vancouver; B.C,Tue Jun 16 05:08:10 +0000 2009,Strength & Conditioning Coach with Human Motion Inc.  MKIN; HBK; CSCS
LaneTransit,Eugene/Springfield OR,Thu Jun 18 18:31:23 +0000 2009,providing public transportation for over 40 years
vanessab_01,Vancouver,Fri Apr 17 01:09:59 +0000 2009,Music lover; art lover... Life lover! Firm believer in the power of positivity & looking on the bright side - even in the darkest of times. Self proclaimed nerd
BritLev,Richcity,Thu Mar 26 02:09:33 +0000 2009,
kundan123sin,delhi,Mon Jan 02 11:47:59 +0000 2012,take all good services for easy relocating of your belongings.
SarahMJamieson,Vancouver,Wed Dec 02 19:44:49 +0000 2009,Yoga teacher; Movement & Performance Coach; Sports Philanthroprenuer; RUN FOR A CAUSE founder; random acts of compassion and advocate for Ubuntu... 
jcavaleri,Canada,Sun Oct 17 20:55:45 +0000 2010,
Street_Pete,,Fri Sep 10 23:33:35 +0000 2010,Vancouver dude. Broadcasting school grad; university grad; MC for hire. Man on the grind in the city trying to spark his career in entertainment...got a light?
Troll604,,Thu Jan 05 10:43:15 +0000 2012,
chrisjheine,,Wed Oct 07 17:40:29 +0000 2009,
garethsimpson,YVR,Mon Jun 01 23:30:17 +0000 2009,No big deal.
Ririelsawaf,,Mon Jan 02 23:43:21 +0000 2012,
rumbleballer,Vancouver,Tue Mar 02 12:15:05 +0000 2010,I'm in Canada in order to get my dream.  I'll brace myself up for this task.  I wanna be a PAISTE's cymbal craftsman!!
lanetttb,,Thu Sep 10 02:01:05 +0000 2009,
TamaraSmallwoo1,Whistler..like always:),Sat Jan 07 04:04:56 +0000 2012,I'm Tamara...obviously^ Imm a skiier and i spend half my life in whistler...i swear! follow me! :D I'm desperate;)  
Ggmcchan,,Sat Aug 20 05:25:53 +0000 2011,
jasontong_,,Sat Jan 07 05:09:51 +0000 2012,
daltonhotel,ÜT: 48.4528316;-123.4644955,Mon Apr 06 20:23:03 +0000 2009,Dalton Hotel & Suites is Victoria; BC's oldest hotel; a charming & unique place for a visit & plan city adventures like theatre & whalewatching! 1.800.663.6101
JimSalhany,,Thu Dec 15 00:45:45 +0000 2011,
JulioB97,Vancouver; BC Canada,Thu Oct 06 23:12:13 +0000 2011,
onstarr2006,vancouver,Wed Sep 30 02:41:35 +0000 2009,
_anishchandra,Vancouver; BC,Thu Apr 22 01:50:24 +0000 2010,A 20 something marketing student;  fashion enthusiast and sushi connoisseur.
bieberswag_2011,i wish i was in your arms ,Fri Jan 06 06:24:55 +0000 2012,A belieber ! trying to live out my dreams !! never say never !! 
marcsiemens_,Surrey,Wed Dec 21 05:41:56 +0000 2011,12/23/10 ♥ canucks are my team. Kesler is the best !
NeilKhare,,Mon Jan 09 00:37:23 +0000 2012,@CKNW intern. #BCIT journalism student. 
penavia66,MALAYSIA; PENANG AIRPORT,Sat Jan 07 14:16:34 +0000 2012,Provide ground handling services in WMKP; WMKL; WMKC; WMKK;  WMSA & Hotel Reservation with DISCOUNTED CORPORATE RATES.  Contact penavia66@gmail.com for BOOKING.
podpeaone,,Thu Jan 05 21:37:24 +0000 2012,
marta_mro,Vancouver; BC,Sun Jan 08 01:42:06 +0000 2012,
mhchipmunk,Vancouver; BC,Wed Oct 06 03:22:16 +0000 2010,Web/graphic designer @finelimedesigns; food photographer & author of Eyes Bigger Than My Stomach; co-founder @FoodBloggersCA; and Sam's dog human
evelynjullya,District of Columbia,Tue Nov 29 14:53:21 +0000 2011,Hot Chanel Sex Porn Live Webcam
ComfortInn_DT,654 Nelson St Vancouver BC,Thu Jan 05 19:54:14 +0000 2012,A Comfort Inn like none other. Boutique style built in 1908. Contemporary designs & warmth blend seamlessly amongst vibrant colors  
PoserSeries,Vancouver BC,Tue Nov 25 22:42:55 +0000 2008,I'm a style blogger. I tell stories of my adventures in fashion and my life as a carefree spirit.  Come take a look @ www.poserseries.com
PChow1415,,Sat Jan 07 18:07:41 +0000 2012,
EmilyHZZ,,Fri Jan 06 23:17:10 +0000 2012,
JaalaLeisW,Vancouver; BC; Canada,Mon Feb 08 22:22:45 +0000 2010,Modern Renaissance woman; biz award winner; supermom; dj artist; stylist; writer and student of the sciences. Expert busy bee!
matthewburditt,Vancouver; BC,Tue Apr 14 21:27:36 +0000 2009,
jdotto02,,Sun Oct 23 03:16:10 +0000 2011,
BCRealEstate1,British Columbia; Canada,Wed Jul 06 21:50:09 +0000 2011,Commercial real estate advisor in British Columbia with a primary focus on the Multi-Family investment market. Avid tennis player and skier. #CRE #multifamily
MandiSellers,Vancouver British Columbia,Wed Mar 16 19:38:32 +0000 2011,Passionate in providing creative learning solutions to fit your organizations needs!  With us you Experience the learning and Own the knowledge!
dave_by_dave,i'm right behind you.,Sun Sep 04 17:18:53 +0000 2011,sometimes; I do stuff.  sometimes; i don't.
darkbellephotog,Vancouver,Tue Feb 23 20:05:13 +0000 2010,Lomographer.  Cancer Fucker.  Vancouver inhabitant. Lover of Darth Vader; Cats; Dexter and Aveda. Fuck Cancer Administrator.
GWGraphics,Vancouver; BC,Wed Mar 24 18:08:07 +0000 2010,Wholesale promotional apparel supplier offering custom in-house screen printing and embroidery. 
PCe90,,Sat Dec 17 00:27:51 +0000 2011,
MeawadYasmin,,Sun Jan 08 00:23:22 +0000 2012,
KathrynDandyk,Vancouver; BC,Fri Jan 06 03:54:30 +0000 2012,
jennspier,,Mon Jan 04 22:27:57 +0000 2010,
SustainaSaanich,Saanich; BC,Sun Mar 29 03:25:01 +0000 2009,Community-based sustainability and climate action news; programs and tips from the District of Saanich.
iLackBrianCells,Vancouver BC,Fri Nov 19 03:10:37 +0000 2010,Aspiring writer. Check out my blog - link below. 넌 내 앞에선 요즘 하늘만 보더라..
sandyloi,Canada,Mon Mar 14 08:27:48 +0000 2011,Petite girl with an abundant amount of energy. 
originalmle,Vancity,Sun Apr 12 23:27:46 +0000 2009,over-achieving; music-listening; food-consuming; laid-back excitement enthusiast.
Rosealyn_sliva,,Mon Aug 15 06:18:28 +0000 2011,
TheBrettTurner,Vancouver,Sat Mar 13 00:29:50 +0000 2010,I am a Vancouver based restaurant guy that dabbles in this and that. More this than that.
crazyworld41,,Tue Nov 08 00:00:14 +0000 2011,3rd year cell biology and genetics student! 
nicolerigole4,,Thu Apr 14 16:58:22 +0000 2011,Don't be lazy. 
Christina_Kaake,Canada,Wed May 06 23:19:01 +0000 2009,What up!!! 
VANCOUVER_MALE,VANCOUVER,Sat Jan 07 03:08:25 +0000 2012,
PonyPalsTRA,Delta; BC,Thu Jan 05 16:52:50 +0000 2012,Pony Pals Therapeutic Riding Association is a program developed for children and adults aged 3 years and older who are faced with life challenges.
_alioopxo,Cloverdale,Tue Jan 11 17:42:59 +0000 2011,ON AIR PERSONALITY @evolution1079 /JABBA THE HUT IMPERSONATOR/CAT  ENTHUSIAST/KRAFT DINNER EXPERT
heeuunn,99 avenue 152 street,Sat Nov 14 04:44:11 +0000 2009,Music/Jazz/Capilano/Singing/Writing/SuaveMoi/HarryPotter/LenaPark/POS/Israel&NewBreed/
PatrickMcCrea1,,Thu Jan 05 18:07:50 +0000 2012,
semper99,,Fri Jan 06 02:03:48 +0000 2012,
PowerStrata,Vancouver; BC; Canada,Sun Sep 18 04:05:21 +0000 2011,Coming soon! Strata Management Software; specifically designed for property management companies and strata corporations in BC. info@powerstrata.com  
AndyGrellmann,Vancouver,Thu Jun 23 03:33:12 +0000 2011,| successful mammal | photographer | self proclaimed connoisseur of chocolate milk and poutine | -- in that order.
GreenTimbersPub,9167 148 Street Surrey; BC,Sat May 01 19:25:05 +0000 2010,Family owned; neighbourhood pub established in 1983.  Recently renovations include outdoor patio with retractable roof and three indoor fireplaces.
GZ_Peagusaurus,Vancouver; BC,Tue May 25 06:55:49 +0000 2010,
p_shawna,,Sun Jan 08 23:04:40 +0000 2012,
cbctweekes,vancouver,Thu Dec 22 23:32:33 +0000 2011,
AdrianFu2,Vancouver; Canada,Mon Dec 19 17:52:49 +0000 2011,I am Chinese-Canadian.  
YoDidds69,Vancouver ,Sun Nov 14 19:59:20 +0000 2010,
Qukevin,vancouver B.C,Sun Jan 09 21:13:38 +0000 2011,Im from Oakland California and moved to Canada as a kid and im going to school for sound engineering and music production hit me up!
mobius84,British Columbia; Canada,Sat Jul 31 23:48:15 +0000 2010,Amateur consumerist; LGBT advocate. Working and happily engaged to my partner Cris in the Lower Mainland; BC
maggielee_,Richmond; BC,Sun Mar 29 22:23:20 +0000 2009,Studying Criminology @SFU | @CaseIT Director of University Relations | @theCAC Ski Trip Director | 24/7 food fanatic
nancywickham,Vancouver; Canada,Thu Sep 11 04:46:17 +0000 2008,We find comfort among those who agree with us ... growth among those who don't.
misterbroadway,,Sat Jan 07 02:16:41 +0000 2012,I am a pirate duck. Your argument is invalid.
MysticGLOWSTIK,Surrey; British Columbia,Fri Mar 27 18:19:58 +0000 2009,
joannkhoo,,Sat Jul 18 09:14:05 +0000 2009,Psychology; Witticism; Naps; and Dallas Green.
Jeff_TL,,Thu Jan 05 20:15:36 +0000 2012,
WR_Players,White Rock; British Columbia,Sun Jan 08 00:28:09 +0000 2012,The White Rock Players’ Club produces five shows a year; including comedies; thrillers; dramas; and the popular Christmas Pantomime; a tradition since 1954.
JoeBitcoin,Internet,Fri Jan 06 23:34:19 +0000 2012,Hi; I tweet about tech and random stuff like #bitcoin. #teamfollowback
jenifersanbetza,VanCity,Tue Oct 05 22:38:00 +0000 2010,ALL MY LIFE I WANTED TO BE SOMEBODY   NOW HERE I AM
papafung,,Sat Jan 07 20:18:57 +0000 2012,
jhchoir,Surrey; B.C.,Fri Dec 30 04:08:20 +0000 2011,There is always a story behind what we sing.
honee91,Vancouver/Calgary/Miami Beach,Sun Mar 29 23:43:43 +0000 2009,That which does not kill you can only make you stronger.  Typical Aries.Health and Fitness Junkie.Animal lover. Latinna
darrengumayagay,,Wed Jan 04 09:31:27 +0000 2012,
EmilieBoltman43,Rancho Bernardo; CA,Wed Jan 04 18:26:46 +0000 2012,Advice for independent musicians who need a music business plan
WesleyZhai,,Thu Jan 05 02:23:04 +0000 2012,
Gmang604,vancouver,Mon Oct 24 10:23:03 +0000 2011,straight out of van city born and raised. You only live once so make the best of it. 
JBoregas,Vancouver,Wed Mar 09 04:56:23 +0000 2011,i like life; and food
rain_coast,Parts Unknown,Tue Mar 09 06:26:44 +0000 2010,One straight-up motherfucker off the west coast of B.C.
irinalikesfigs,Vancouver,Sun Jul 17 01:23:23 +0000 2011,Who are you?! This is frustrating and wonderful!
ChrisSampal,,Tue Jan 03 02:30:10 +0000 2012,
amyandgerhard,,Tue Jan 03 03:31:20 +0000 2012,
PrestigeMKTG,Vancouver; BC,Thu Dec 29 06:29:21 +0000 2011,
glnpineda,,Sun Jan 01 06:05:45 +0000 2012,
selfistani,Vancouver,Thu Feb 10 22:24:47 +0000 2011,student of S. Asian politics & literature; research fellow; whiskey-lover; recent New Yorker; lifelong West Coaster; internationalist; and the hero of the story
springbankcorp,Vancouver BC,Thu Apr 23 18:15:39 +0000 2009,We are happy to fill a niche in the townhome market by building smaller; intimate communities in Vancouver's up-and-coming neighbourhoods. 
gnazim,,Sat Oct 15 02:33:00 +0000 2011,
madheavenk,,Thu Jun 23 15:04:08 +0000 2011,
VanCrimLawyer,Vancouver BC; Canada,Thu Sep 30 05:12:36 +0000 2010,Vancouver Criminal Lawyer with particular expertise in Criminal Law including all driving offences; theft; shoplifting; assault; drug charges call 604-685-8889
FVConservancy,Abbotsford BC,Tue Dec 22 21:07:52 +0000 2009,FVC places lands in trust for our future. We protect environmental and historic sites and facilitate stewardship actions for Nature. Tweets by Suzie
tadhgrrr,Vancouver,Thu Jan 21 18:07:17 +0000 2010,wearer of many hats:  irish-born-vancouver-based project management; web dev; ultimate frisbee; online strategy; photography; non-profit volunteer
EBaklor,Vancouver; BC,Thu Nov 20 22:52:13 +0000 2008,Partner to Jeff; Dad to Dylan and Seth. Leadership focused.
moizaika,,Thu Feb 18 19:59:04 +0000 2010,
chairman_meows,Vancouver,Tue Oct 13 09:49:34 +0000 2009,Political science student and Social Justice Coordinator at Langara College. Signing Officer and committee Chair of the Student Issue's Action Committee.
CitilinkConnect,,Fri Nov 25 02:10:33 +0000 2011,
julessiu,Burnaby/Vancouver,Wed Feb 23 20:39:13 +0000 2011,Registration/Communications Coordinator @bcmidwives & intern @GoPopcorn. Foodie by birth; writer by default; social media enthusiast by surprise; and cat lady.
JBkoff,,Thu Sep 10 03:35:23 +0000 2009,
tracyrawa,,Thu Jan 22 16:28:47 +0000 2009,
MetroVanWeather,Vancouver,Wed Jan 04 01:25:34 +0000 2012,Up to date weather forecasting for Metro Vancouver
C_Simonetta,Powell River BC,Tue Dec 27 00:59:50 +0000 2011,
nanako926,West Vancouver,Thu Sep 16 23:26:16 +0000 2010,
jusboncartur,Vancouver; BC,Fri Sep 10 06:15:36 +0000 2010,I don't talk about myself often...but when I do; it's awkward. Nooooope; Chuck Testa.
SolTrask,Canada,Fri Jul 22 01:52:33 +0000 2011,Perhaps THE MOST accident prone person ever!
suenethan,ÜT: 49.226744;-122.660069,Sun May 03 03:41:46 +0000 2009,
LeDerrrrrrrrrn,All over le place,Sat May 02 10:22:04 +0000 2009,Im Dubllio Chuggaglug / chug / chug lyfe / w.e and im your biggest fan ill Follow you until you love me ;)
ehJayyyy,Vancouver; B.C.,Fri Dec 30 06:37:11 +0000 2011,
dance2life,Surrey; BC,Thu Nov 11 22:56:58 +0000 2010,
orangejuiced,Vancouver; BC,Wed Apr 08 20:51:49 +0000 2009,food obsessed (cooking & eating) / wannabe traveller / couch potato  
LPHumanResource,Calgary; AB,Wed Dec 28 21:54:16 +0000 2011,Specializing in providing clients with a full line of customized recruiting services. 
kathy_yu,Vancouver; BC,Wed Jan 05 08:10:29 +0000 2011,A third year Finance student at @UBCSauderSchool. I believe the best things in life are free. 
Hannahaiello,East Van ,Thu Jul 29 20:28:56 +0000 2010, DON'T DWELL ON THE PAST. DON'T WORRY ABOUT THE FUTURE. EXPERIENCE AND CHERISH THE MOMENT.
FairTollsforBC,Metro Vancouver; BC,Tue Jan 03 08:20:00 +0000 2012,A reasonable way to implement tolls for the Metro Vancouver and Fraser Valley regions; would be NO tolls or smaller tolls on all the Major crossings.
SIMMIthinks,langley; bc; canada,Tue Sep 14 00:05:47 +0000 2010,Simmi Dhillon trying to make sense of it all whilst enjoying every millisecond.  Watch me here and please RT: http://www.youtube.com/watch?v=G2mD9Tzw3p8
JinriTechnology,Beijing; China,Thu Dec 29 06:27:01 +0000 2011,Jinri Group is the leading company for the tunnel advertising system in the world. Please contact me by ledsignmen@yahoo.com
StaceyWilson92,Vancouver,Wed Dec 21 08:39:04 +0000 2011,SFU student. Athlete. Musician. Average 19 year old kid trying to make sense of the world.
SkyePeralta,Burnaby; BC,Sun May 03 10:49:24 +0000 2009,If You Want Something; Don't Wish For It. Life Is Too Short To Wait. ¤ Mommy of 1 ¤ Tattoo Junkie ¤ Nickname:Skittles ¤ 
kim_ladd,,Mon Sep 05 17:42:24 +0000 2011,
christy_b13,British Columbia,Fri Mar 27 02:39:27 +0000 2009,30-something Scientist-Poet navigating the choppy waters of life; love; career & personal growth while flipping the bird at conformity.
REJVC,Canada,Tue Jan 03 02:42:59 +0000 2012,Founded by Canadian @OdinZavier; Real Estate Joint Venture Club helps Canadians get into Real Estate Business with or without Cash.
RUNVAN_rdjordan,Vancouver; BC,Thu Dec 15 01:05:15 +0000 2011,Race Director | Vancouver International Marathon Society |   41st BMO Vancouver Marathon | May 6 2012 |  Cyclist w/ a running problem | Community Advocate 
AlanGiesbrecht,Vancouver,Fri Nov 04 18:56:16 +0000 2011,born and raised/working car business 15 years/ dedicated to making your car buying experience enjoyable and hassle free
JayRayTweets,Canada,Fri Nov 26 04:48:57 +0000 2010,I rejoice in Your Word like one who discovers a great treasure ~ Psalm 119:162 http://bible.us/Ps119.162.NLT
ICATransit,Indiana,Fri Feb 19 15:04:46 +0000 2010,Building grassroots support for more and better transit in Indiana
thetravelmaster,Vancouver,Thu Mar 26 22:02:03 +0000 2009,Model/Social Media Marketing guru.Music tweets will be redirected to @marleysunsplash      One Love.    Music is a cloud.    
gwd616,,Mon Jan 02 19:39:25 +0000 2012,
PinkyKM,,Fri Jun 26 05:28:57 +0000 2009,I'm a makeup artist; a wife; an over-protective aunt (just ask the 16 yr old nephew); and all around crazy woman who has a voice. Lol. Follow at your own risk!!
sjrenger,Vancouver,Thu Jan 05 07:47:50 +0000 2012,i like tea.
Liz016,,Wed Mar 25 00:17:46 +0000 2009,
Critter_Gal,White Rock,Fri Dec 09 19:17:08 +0000 2011,Hi. I’m the Critter Gal! I offer pet services in the White Rock area. Follow for Critter tweets; vids; pics; and blog posts. Check out my site for booking!  
LeoLeppington,,Thu Jan 05 06:56:06 +0000 2012,
marvjoneshondas,BC,Tue Mar 29 09:03:46 +0000 2011,Marv Jones Honda  Maple Ridge; BC. The Lower Mainland's Honda Test Drive Centre For New & Used Hondas. Come Join Our Honda Family!
amctriple7,Vancouver; BC Canada,Mon Feb 09 01:01:24 +0000 2009,Interactive reality geek; social barfly; and founder of Cursor Interactive.  
CExtraVancouver,Vancouver; BC,Sun Nov 27 21:13:25 +0000 2011,Venez danser sur de la musique 100% francophone à Vancouver!  The only 100% French dance party in Vancouver!  Are you French Enough?
klatta87,Vancouver; British Columbia,Mon Mar 16 01:50:07 +0000 2009,Film enthusiast. Science researcher. Nerd.
NSReapers,North Vancouver; BC,Fri Jul 08 02:24:09 +0000 2011, Co-ed Hockey team at 3 Rinks Deep Cove; North Vanocuver Follow the ups & downs of our team.   Tweets By @haggis312
aftotoketi,,Wed Jan 04 07:33:01 +0000 2012,
WonderettesVan,Vancouver; BC,Thu Nov 24 19:47:52 +0000 2011,Hey Look! It's a Co-op presents The Marvelous Wonderettes at PAL Theatre; 581 Cardero February 8th-26th 2012  Tickets www.ticketstonight.ca
Natulive_Canada,バンクーバー,Mon May 24 01:57:03 +0000 2010,カナダ在住２０年。バンクーバー周辺の美味しいレストランやカナダの旅、暮らしの情報についてお伝えします☆　  ☆http://natulive1.blogspot.com/　  ☆http://natulive2.blogspot.com/　  ☆http://natulive3.blogspot.com/
Lindzmann,Vancouver,Wed Dec 08 21:06:13 +0000 2010,Singer in a Band...  Believe in a creative economy over a monetary one...  Creatomy...   Positivity Rules!  
linusallen,Vancouver,Wed Jul 27 00:13:37 +0000 2011,Hip Hop Writer. Performer. Lion Heart. Rough Diamond. Bow.
KaysTheBagman,North Vancouver,Sun Apr 19 04:02:31 +0000 2009,Nice Guy/ Filmmaker/ Writer
asswards,right here,Fri Mar 18 15:52:35 +0000 2011,
AhirEverything,Vancouver;BC,Wed Oct 06 09:07:02 +0000 2010,Go with the flow but always make sure the boat floats. | Play Music | Take Pics | Thinker | http://soundcloud.com/wearefilthygorgeous
cristophzavatti,León; Gto.; México,Thu May 05 18:24:15 +0000 2011,
SalvatoreEfron,vancouver,Fri Jul 17 18:23:08 +0000 2009,Let's just make it short and sweet..#TheVampireDiaries and #ZacEfron are the top things I talk about :D..and #HighSchoolMusical
CoongDang,Vancouver; BC,Tue Jan 03 18:22:27 +0000 2012,Original; the real thing. Stay pretty!
VancitySpots,Vancouver; Canada,Mon Dec 26 05:20:13 +0000 2011,Follow along and explore the hidden gems around Vancouver and the Lower Mainland | Expedition | Vancouverite | Hollywood North | 49°16'37 N 123°07'15 W
djlittlefeet,Vancouver; Canada,Wed Jan 04 22:14:20 +0000 2012,Super fucking awesome dude grew up in the Northwest Territories Yellowknife. I am a cook by trade and other wise I just fuck shit up!
KayleLoughlin,,Mon Jan 02 20:45:26 +0000 2012,
juliannaafriend,Vancouver BC,Wed Mar 09 21:17:07 +0000 2011,i ramble. consider yourself warned. 
Mashing4life,Delta; British Columbia,Fri May 13 02:59:53 +0000 2011, I have a passion for cycling and learning how Access vs Ownership Living works in a culture of excess and clutter. My tweets hope to inspire change!
lisam_so,,Mon Jul 04 19:50:40 +0000 2011,Full-time event planner/recruiter; part-time student. I like my yoga hot; my water lukewarm; and my feet cold. Current project: keeping houseplants alive.
TheFoamShop,Vancouver; BC,Tue Jun 09 23:08:31 +0000 2009,Canada's Premier Comfort Store! With 8 convenient locations across BC's lower mainland; The Foam Shop is your first stop in comfort. Visit us today!
RobbynDalin,Vancouver; BC,Sun Apr 24 00:14:54 +0000 2011,
eco_car_wash,vancouver,Sat Apr 16 21:01:52 +0000 2011,
OpusHotel,Vancouver; BC Canada,Wed Nov 12 22:19:39 +0000 2008,OPUS Hotel is the premiere boutique hotel in Vancouver.
sm_rose,Vancouver BC,Thu Jan 01 18:35:01 +0000 2009,
Dayln_Girard,Vancouver,Tue Sep 15 08:19:04 +0000 2009,FOLLOW ME AND I FOLLOW BACK Film student currently residing in Vancouver BC Cine And Post Is My Game... And Tweetin!
deecee604,@ your front door in the 604,Sun Mar 22 21:47:12 +0000 2009,Making you believe you have to pay for water =) Canucks-loving; hockey-passionate; food-adoring; random facts-loving junkie!
WCraigKent,,Fri Apr 10 02:06:52 +0000 2009,
carps_8,Vancouver,Fri Jun 11 02:36:40 +0000 2010,Rugby; Football; Friends; Family and making people happy.
rolexexplorer,,Sat Dec 31 02:44:25 +0000 2011,If you want to buy some new replica Rolex Explorer watches; you can buy the Rolex Explorer replica in this store.
DeepakMallh,,Wed Dec 28 10:14:54 +0000 2011,
rozzay220,Vancouver; BC ,Fri Mar 04 03:47:59 +0000 2011,
UnicornSecurity,New Westminster & Richmond; CA,Mon Jun 13 17:47:42 +0000 2011,Unicorn Security is privately held security company providing security services through out the lower mainland. Better Business Bureau accredited business.
JeremyBoard,Vancouver; Canada,Tue May 05 01:27:19 +0000 2009,President & Creative Director of Jump Advertising Inc.
kthomson004,,Sun Jan 01 05:32:33 +0000 2012,
patricejoyce01,canada,Mon Jan 02 01:42:37 +0000 2012,asdfghjkl :)
OdileLovesJB1D,Canada,Fri Jul 23 10:52:21 +0000 2010,I am a party animal! I love Harry Potter; Justin Bieber; One Direction and Gossip Girl! @Harry_Styles is my boyfriend :)
_pistachio,604; Canada,Wed May 13 05:34:49 +0000 2009,
yamolajoda,Vancouver; British Columbia,Mon Oct 11 22:39:47 +0000 2010,Only by living absurdly is it possible to break out of this infinite absurdity.  - Julio Cortázar
HFANVancouver,Vancouver; BC,Mon Sep 06 14:42:02 +0000 2010,We are a church located in downtown Vancouver; BC Canada. Our church consists of mostly Indonesian students and young professionals.
gurkbains,,Sat Oct 24 08:15:06 +0000 2009,
namewasvictoria,Vancouver; Canada,Thu Mar 10 04:40:51 +0000 2011,Former escort; struggling to kick her alcohol and cocaine addiction; learning and hopefully teaching as i share my experience.
charynpfeuffer,Seattle; WA,Fri Aug 07 18:54:39 +0000 2009,Food; travel + lifestyle writer/blogger; marketing; social media management; social good; volunteer; rescue dog mama; lover of all things #LatAm; Seattle.
PROFRESHNILL,Vancouver; B.C.,Tue Jun 09 15:48:01 +0000 2009,Hot Damn I'm Hotta Than Hot Sand! #swagnum #SKE
andrewboktor,,Wed Jul 16 08:05:59 +0000 2008,
PrincessEilz,Surrey,Wed Sep 23 00:45:01 +0000 2009,
GregariousGagan,Vancouver; B.C,Tue Jun 14 02:03:25 +0000 2011,Add a cup of outgoing; a dash of humour; and a pinch of crazy. Blend well and bake at 350 until brown to make the perfect @SFUBeedie Alumni; Gagan.
maureenlchang,Vancouver; BC,Fri Jul 29 04:58:23 +0000 2011,Vancouver Makeup Artist - I live to inspire and be inspired. Love travelling; make-up; fashion; wining & dining!
InfamousRPG,Beautiful BC,Tue Sep 20 01:46:57 +0000 2011,
misslindseydawn,Calgary/Vancouver,Sat May 29 00:37:27 +0000 2010,Community Manager. Photo School Grad. @CapturedDesign's Owner. Entrepreneur. Runner. World Change Advocate. Travel Addict. Hockey Happy. Disney Obsessed.
_7Bones,Vancouver,Sat Oct 01 20:13:09 +0000 2011,Barista; Actor; Director; Writer; and general all-around good guy.
ninjaKarma,BC-V,Thu Jun 25 08:17:19 +0000 2009,self.proclaimed washed.up classical pianist.  ♥ゆみ
PercyZhu,,Mon Jan 02 07:38:56 +0000 2012,
mac_boucher,,Sat Oct 29 04:00:15 +0000 2011,
langley_cst,,Wed May 04 22:05:22 +0000 2011,
0mega_phone0,Vancouver,Sun Jul 03 18:36:45 +0000 2011,BSN student. Passionate about the environment & payin it forward. Firecracker. Laughaholic. #EDM Lover. Animals tug @ my heartstrings  #GoCanucksGo!
AD_Clint,Vancouver,Thu Mar 17 18:07:33 +0000 2011,Lead instructor at Academie Duello Centre for Swordplay
barryp,Vancouver,Tue Mar 20 23:35:04 +0000 2007,Who wants an espresso?
KirstenFriis1,P. Sherman Wallaby Way; Sydney,Sat Oct 01 04:42:55 +0000 2011,Jordan followed 11-04-11..  RICQUI is an awesome way to spell Ricky.. Don't you think? ;)
freefalling27,Canada,Tue Apr 14 05:48:06 +0000 2009,Psych student. Currently in love with concerts; iced caramel macchiatos and Dexter. Twitter-challenged.
JennieScowcroft,,Fri Nov 04 02:48:44 +0000 2011,
blackisblack,Vancouver,Sat Apr 05 20:43:06 +0000 2008,Vancouver fashion blogger/personal stylist/musician who loves cracking open a new book;figuring people out;eating good food;playing tambourine;sleeping 2 dream
DonatoTummillo,,Wed Nov 02 00:34:52 +0000 2011,
fraseropolis,Maple Ridge B.C. Canada,Thu Sep 09 20:26:46 +0000 2010,A writer with long years in PR and related. Blogging on transportation; land use and civic culture in B.C.'s Lower Mainland. 
Chloe_lala,Vancouver; BC,Fri May 29 21:26:31 +0000 2009,Dog mom; social media partisan; reader; writer; bargain hunter; daughter; friend; media coordinator at Midlyn Day Cmns.  Opinions are my own (and yours too).
BarbaraKinsell1,,Fri Dec 30 20:56:21 +0000 2011,
frugalis,Canada,Tue May 12 19:20:24 +0000 2009,Canadian Contests; Coupons; Freebies; and Deals.  Saving You Money @ http://www.frugalis.ca   || Submit a deal @: http://frugalis.ca/v3/submit-a-deal
serialfisher09,,Wed Nov 30 05:06:14 +0000 2011,hates dumb people
iGhassan,canada,Tue Jul 19 20:51:15 +0000 2011,إنْ مرَرتُم محضنًا يحوي رُفاتي .. فابعثُوا لي من دُعاءِ الصّدقِ أُنْسَا  مغترب اتمنى نثر السعادة على كل قلب
ruchisharma31,new delhi,Thu Nov 24 09:00:03 +0000 2011,A girl; daughter; sister; human being; writer; poet and an e-learning professional :)  Follow me I will follow you back 3
nikki_npi,Vancouver; BC Canada,Thu Apr 07 00:31:25 +0000 2011,Co-Founder and Case Manager of Northern Paranormal Investigations.  Besides investigating the paranormal; my favourite hobby is just enjoying life.
BrentFuller,Vancouver; BC,Mon Dec 15 22:58:37 +0000 2008,Tech Enthusiast & Gamer
Carrie_Os,My bed ;),Mon Sep 07 06:28:50 +0000 2009,
Jamber15,,Thu Mar 26 18:18:47 +0000 2009,Unabashed Vancouverite; Passionate; Animal-lover; Sports fanatic; Opinionated; Free-thinker; Witty; Raw food-vegan fan; tattooed; mallard-justed.
alanandtim,,Sun Feb 20 17:48:51 +0000 2011,Boy meets boy. Boy marries boy. Boy and boy join twitter to share their story - friends; family; love; (gay) marriage; and whatever comes next. 
