screen_name, location, created_at, description
whyvonne,Vancouver; Bc,Tue Mar 20 21:23:16 +0000 2007,Community planner; design enthusiast; child care advocate.  Interested in social justice; public spaces; art + design; infographics; maps; bikes.      
raymondcclau,Vancouver,Sat Aug 06 16:04:17 +0000 2011,Lover of all things delish and the science behind it. Canucks and Blue Jays fan. Cnstruction engineer. Former band manager. Beer Jeopardy is my favourite game.
BrentToderian,Vancouver; BC; Canada,Wed Feb 01 06:57:12 +0000 2012,City planner + urbanist with TODERIAN UrbanWORKS; former Chief Planner for Vancouver Canada; Founding President of the Council for Canadian Urbanism
julieali,Vancouver,Wed Feb 04 01:01:45 +0000 2009,
Topher_W_Earl,Chilliwack; Canada,Sat Jul 10 04:03:51 +0000 2010,Future architectural drafting technician and urbanist wonk. 
JessicaUdal,,Sun Mar 04 19:26:30 +0000 2012,
publiconline_ca,Metro Vancouver; BC,Tue Mar 06 03:44:20 +0000 2012,Our goal is to nurture local design arts industries by informing consumers of the array of options available to them.
BonitaJoMagee,Vancouver; BC,Tue Mar 09 20:51:06 +0000 2010,Working for change.
hydrobiking,False Creek ; Vancouver,Thu Apr 21 18:49:41 +0000 2011,New business coming soon to False Creek in the City of Vancouver.  Vancouver Hydrobikes and Pedal Boat Rentals.  Why bike when you can Hydrobike.  
karynmagnusson,,Tue Feb 01 06:09:04 +0000 2011,
vandervoice,any way the wind blows,Sun Feb 05 05:20:20 +0000 2012,i don't buy what you're selling
achuisle8,Vancouver,Tue Jan 10 05:34:57 +0000 2012,A hopeless romantic who's forever re-defining herself. Stay-tuned...
cityplanner3000,coquitlam,Wed Feb 08 22:49:55 +0000 2012,
LindsayOGrady,Vancouver,Tue Feb 15 02:26:57 +0000 2011,Communications & Marketing for Special Events in Vancouver. Social Media; Visual Communications; and Special Events. Love: Talking; Beautifying; and Organizing
thaiaway,Vancouver; BC,Wed May 26 21:27:41 +0000 2010,Vancouver's favourite Thai eatery; and proud manufacturer of delicious; all-natural Thai Away Meals-in-Minutes.  
bodegaridge,Galiano Island; BC,Wed Dec 17 05:10:03 +0000 2008,Accommodation; wedding; yoga venue and retreat centre on Galiano Island
topchelf,Vancouver,Sun Jul 10 19:00:32 +0000 2011,20. UBC undergrad. Let me occupy your mind as you do mine.
notwithoutit,Canada!,Fri Mar 13 20:21:53 +0000 2009, Ed student. 
PrintCoventry,Coventry,Mon Nov 14 22:18:50 +0000 2011,If you have a problem; if no one else can help; and if you can find them; maybe you can hire.....PrintCoventry  www.facebook/printcoventry  
EmmaLeighaMunro,Vancouver; B.C.,Sun Aug 30 22:08:39 +0000 2009,Studying Marketing Management at Langara College in the BBA program. Active member of the Langara Business Association and the Langara Competition Club.
Goh_Nutcracker,Vancouver; BC,Wed Sep 07 17:34:38 +0000 2011,The Goh Ballet’s critically acclaimed production of the beloved holiday classic; The Nutcracker; returns to Vancouver for its third season December 15-18; 2011
williamsonhomes,Vancouver,Thu Jul 28 00:43:47 +0000 2011,North Shore resource for community updates; local events and real estate consulting. Committed to helping shape a sustainable future for the next generation.
yaletowndude,Vancouver,Fri Dec 03 16:07:51 +0000 2010,Yaletown resident interested in following all things Vancouver and beyond.
HopFrogPond,Vancouver,Fri Aug 27 17:56:33 +0000 2010,Leap into action! Use sustainable; reusable; beautiful furoshiki style gift wraps. Join the growing community who are using the best eco-option around!
InnerFlameFilms,Vancouver; BC,Thu Oct 13 03:30:24 +0000 2011,
yoursgraciously,Vancouver,Sat Mar 05 00:29:09 +0000 2011,It'll always be eat; play; work; nap; repeat! Currently infected with the travel bug.
sarahdennishome,North Vancouver; BC,Mon Apr 11 20:50:32 +0000 2011,Providing 1st Class real estate service and advice...right here in Greater Vancouver.  Working in your best interest.  Always.   
dzondzibo,,Mon Sep 19 19:41:51 +0000 2011,
susandkirk,Vancouver; BC,Sun Mar 02 15:45:11 +0000 2008,Marketing Communications + PR pro in Vancouver; Cda. Working w/ tech; healthcare; real estate; environment; Cariboo Chilcotin. Living in White Rock; BC
DubaiNoni,Vancouver Canada,Fri Jun 26 09:42:07 +0000 2009,Filmmaker; Storyteller; Transmedia Geek; QR Strategist; Global Citizen. Excited about my latest project in Africa.
BrentRein,Vancouver,Fri Sep 04 01:24:09 +0000 2009,
CoVFoodPolicy,Vancouver,Thu Sep 01 21:26:02 +0000 2011,We advance food systems goals in the City of Vancouver including the ways in which we produce; access; prepare; eat and dispose of food. 
SorrentiJoe,Vancouver; Canada ,Wed Aug 17 19:05:09 +0000 2011,Your source to all Real Estate questions. Your home sold in under 30 days or I will sell it for free! For offer details contact 604.250.3363 
M_for_Mortgage,Vancouver Area,Thu Oct 22 05:33:33 +0000 2009,Home is where the heart is.  Mortgage counsel with care to offering choices.   Mortgage Alliance West.   Intersts include cinema; art & current events.
ShannonLaBelle,Vancouver; BC,Tue Oct 20 16:44:35 +0000 2009,Museum librarian; voter; arts lover; movie watcher; and dabbler. Blogging over at Car-Free Vancouver.
ediehats,Granville Island; Vancouver,Tue Feb 17 00:43:10 +0000 2009,A Passion For Hats!  Follow us for hat info; tips; styles; quotes and more! Tweet us pics of your favourite hats and we will re-tweet them!
heymundo,,Sun Feb 13 19:13:38 +0000 2011,
picnurbia_,vancouver; bc,Wed Aug 10 16:02:35 +0000 2011,The Loose Affiliates are a Vancouver-based design collective. Join us at #Picnurbia on Robson St. now until Sept 5.
henriquezarch,Vancouver; BC,Wed Apr 13 16:40:53 +0000 2011,We believe that socially responsible community development and environmental stewardship are the building blocks of good design.    
NicoleSeguin,Vancouver,Thu Jun 18 22:52:59 +0000 2009,Politics and policy activist; cyclist and environmentalist. 
lana_meredith,Vancouver; BC; Canada,Fri Jun 17 16:11:14 +0000 2011,I will love Vancouver rain. I will. I love everything else about this city. Writer; blogger; cancer fighter; sports fan; & pie-maker (well; just when it rains).
ChrisWoodsArt,Chilliwack; BC,Mon Jan 31 20:27:15 +0000 2011,I am an artist living in Chilliwack; BC. I paint my friends and the pop-culture landscape that surrounds them. Represented by Gallery Jones; Vancouver; BC.
romanda9,Vancouver,Mon Apr 11 17:02:18 +0000 2011,
inaervin,Realtor; West/North Vancouver,Thu Nov 04 01:54:33 +0000 2010,delivering outstanding world class service of the highest quality may be an extraordinary commitment; but it`s one I'm committed to. It's my promise to you...
aaaretha,Vancouver,Thu Jun 23 18:57:21 +0000 2011,Clerical assistant at @PWN_BC; volunteer at @vannewmusic phototaker; cycling commuter; and music appreciator.  
WECAN_VAN,Vancouver,Thu Jun 16 04:16:35 +0000 2011,We are a nation-wide movement for Canadian leadership at the Earth Summit 2012 in Rio De Janeiro. Follow @wecanada also for the latest news! 
AustinHeights,Coquitlam BC,Fri Jun 17 22:49:35 +0000 2011,What's happening in Austin Heights; a neighbourhood in Coquitlam; BC . Events; news and updates from the Austin Heights Business Improvement Association. 
TheBurrard,Vancouver; BC,Thu May 05 14:52:40 +0000 2011,A Hip; Retro West Coast hotel concept unlike anything else in Downtown Vancouver; BC. 
JanaRjana,Vancouver; BC; Canada,Fri Mar 11 20:24:08 +0000 2011,Strategic Sustainability Solutions ~ Environmental scientist and consultant by day + Photographer; designer; guitarist; and ninja by night.
GardenVancouver,Vancouver BC,Thu Jun 02 02:32:39 +0000 2011,Tweeting plant pics; garden events; resources and advice. We're Vancouver's all-natural landscape and garden renovation specialists. Pros... but not snobs.
danjjordan,Vancouver,Wed Feb 18 04:34:20 +0000 2009,Commercial Real Estate broker at Colliers International; specializing in office leasing and sales in Vancouver.
karranfinlay,Canada,Thu May 14 16:24:59 +0000 2009,Specializing in Strategic and Sustainable Marketing and Special Events for luxury brands.
StrateginSolns,Vancouver; Canada,Sun Mar 13 08:00:55 +0000 2011,Strategin Solutions creates innovative; strategic event sustainability solutions which enhance the capacity of businesses to ensure operations respect the earth
DavidJohn83,Vancouver,Fri Feb 20 22:24:50 +0000 2009,
misskimglennie,Vancouver; BC,Thu Apr 30 20:53:14 +0000 2009,CreativeProfessionalVAN/MTL  DiplomaVFS/BFAConcordia  Communications @downspacecrtv  Designer @formlabdesign  AspiringMNMLST ProjectingChange @pcffVancouver
SproutVeganBake,Langley; BC,Fri Dec 31 19:12:42 +0000 2010,Sprout is a on-line based vegan bakery; within the Langley; BC area. Check out our website today; if you are interested in vegan treats! 
WatershedWatch_,Coquitlam; BC,Thu Sep 02 18:48:47 +0000 2010,Watershed Watch Salmon Society's mission is to catalyze efforts to protect and restore BC's precious and iconic wild salmon.  
PaPaonRobson,Vancouver; British Columbia,Wed Dec 29 23:58:18 +0000 2010,234 new studio & one-bedroom rental apartments reflecting West Coast Modern style centrally located at Robson & Jervis in downtown Vancouver. Ready Spring 2012.
Green_Coast,North Vancouver; BC,Thu Nov 11 20:43:50 +0000 2010,Green Coast Rubbish is an environmentally conscious disposal company. If we're not recycling or donating we're posting waste diversion & environmental content.
NRG_ON,Toronto,Fri Jan 21 17:54:47 +0000 2011,Lover and practitioner of messy urbanism; playful design; noble politics; adventure commuting and healthy living. Roots in PEI and BC; now branching in TO; ON
karlaklo,Vancouver; BC,Fri Feb 25 18:45:14 +0000 2011,The more I see of this wide world of ours; the better I understand my place in it.
cvollanRize,Vancouver; BC,Thu Jan 27 04:23:25 +0000 2011,VP Development at Rize Alliance; Vancouver.  Urbanist; snowboarder; sailor; engineer; traveller; burner; dog servant...  IMAGINE CONSTRUCT PROGRESS
kinjoe,Vancouver; BC,Wed Jan 26 02:04:22 +0000 2011,Kinjoe is the best way to meet new people and have more fun in your neighborhood.
LivableLanesVan,Vancouver; BC,Tue Aug 31 22:25:32 +0000 2010,We're a non-profit org dedicated to transforming the overlooked laneways and alleys of Vancouver into green; pedestrian-friendly zones. Tweets by @Nik_Wong
Kendall_Titch,Vancouver; British Columbia,Fri Apr 30 03:05:50 +0000 2010,Creator of local event guide The Cit Vancouver | Equestrian | UBC Alumnae | Girl About Town Voicing VANCOUVER! Connecting YOU w/ VanCity Events & Citizens █ ♥ █
ecocountrytable,Vancouver; BC; Canada.,Sat Nov 20 04:11:52 +0000 2010,Naturally crafted furniture: French Country; Tuscan Villa Farmhouse and Contemporary Dining Tables.
OpusArtSupplies,British Columbia; Canada,Wed Oct 14 20:50:03 +0000 2009,Resources for the Creative Individual. We supply the visual arts community with fine art materials; digital printing; picture frames; and more.
athenadevi,,Wed Nov 03 23:32:42 +0000 2010,I am an on-line educator and course developer of languages; psychology and sustainability at the Vancouver Learning Network.
dialogger,Vancouver; BC,Thu Feb 26 23:08:12 +0000 2009,Research Associate; Centre for Sustainable Community Development; Simon Fraser University. I watch for the intersection of social & ecological innovations.   
schema_magazine,ÜT: 49.290323;-123.133415,Sun Aug 09 21:26:18 +0000 2009,The official account for Schema Magazine; an online magazine that is a blend of identity & pop culture for the 1.5 gen and beyond.  Tweets by @mizzjblog  
rachel_dru,British Columbia,Sun Oct 03 17:09:04 +0000 2010,
shelbytay,Vancouver; Coast Salish Terr.,Thu Jul 03 19:27:42 +0000 2008,Coordinating web + communications projects that foster social change with @TransitionUS @VillageVan @VanFoodPolCnl + @NextUpNetwork
GreenZebra604,Vancouver,Mon Jun 01 19:42:59 +0000 2009,Green Zebra helps people discover how to live healthier and greener for less. For more information; visit us at http://greenster.com. 
matthanns,Vancouver; BC,Mon Mar 02 03:29:35 +0000 2009,improving the ways we give life to ideas.
SocialNature,Vancouver BC,Fri Nov 06 19:16:53 +0000 2009,Online PR; social media management for natural health brands. Former seed farmer; organic educator. Co-creator Naturally Savvy Twitter Parties. 
vandesignnerds,Vancouver; Canada,Sun Sep 19 18:16:05 +0000 2010,Vancouver Design Nerds are a network of collaborating designers and artists who share a desire to engage design opportunities with a spirit of creative play.
murrayforward,Vancouver; BC,Thu Jun 10 22:48:56 +0000 2010,music & concert freak/geek; location sound guy; cyclist; and modest thinker from Vancouver; BC; Canada
KQ_VanCity,Vancouver,Sat Aug 15 04:50:55 +0000 2009,politics; public policy; canucks; 90s music; obscure pop culture references
karapecknold,Vancouver/Global,Mon Jan 26 19:34:36 +0000 2009,Secret Agent. Designing beyond the borders.
Kevin__Wharton,Vancouver BC,Thu Mar 18 23:38:20 +0000 2010,Designer (of the architectural + industrial persuasion). Cyclist. Flanuer. Creative Director at Designers at Large.  Also on FB: http://tinyurl.com/3h986dj
nerdibabe,Vancouver!,Tue Jul 06 20:53:22 +0000 2010,Books; Libraries; Books; Beer; Canucks; Beer; Kitties; Books; Beach; Vancouver. Life.
VanRealDeal,,Sun Feb 22 21:41:33 +0000 2009,Vision Vancouver City Councillor; biologist; singer; camper; cyclist.
SuzanneAnton,Vancouver; Canada,Thu Dec 18 02:57:25 +0000 2008,Lawyer; Former City Councillor; Crown Prosecutor & Park Board Commissioner  
VIAwesome,Vancouver BC Canada,Tue Apr 28 04:36:16 +0000 2009,Things that make Vancouver awesome! Tweets by V.I.A. editor/founder; @BobKronbauer
causeaffect,Vancouver,Wed Apr 29 16:47:46 +0000 2009,vision.brand.design.  PechaKucha Night Vancouver Producer; #PKNVan.
DuaneElverum,Vancouver; BC,Fri Nov 07 09:12:11 +0000 2008,Assistant Professor; Emily Carr U. Teach Design & Sustainability. Assoc. SFU Dialogue Center. Sailor; cyclist. Despairing Optimist. Co-founder CityStudio
beach650,Vancouver; BC,Mon Sep 08 00:06:25 +0000 2008,A Canadian urban design; architecture; crafting nut who loves life without drama; dancing; and likes to sometimes dye bits of her hair blue.
Whole_Foods_Van,Vancouver; BC,Wed Jun 17 19:33:37 +0000 2009,Organic & Natural Grocery Stores with 4 location in Vancouver. http://wholefoodsmarket.com/content/britishcolumbia/
PanoramaRetreat,British Columbia; Canada,Wed Feb 22 22:56:48 +0000 2012,Located in the province of British Columbia; 191 miles (308 km) west of Calgary; Alberta. Panorama was founded in 1962 by Guy Messerli; of Invermere; and some 
tonychang,Vancouver; BC,Mon Dec 10 18:14:42 +0000 2007,
danielsalex,world,Thu Mar 05 03:51:35 +0000 2009,
VanVantage,Vancouver; BC; Canada,Thu Nov 25 00:49:27 +0000 2010,A Positive Perspective on Vancouver. We profile artists; athletes and model citizens: send event info to vantagevancouver@gmail.com
aatekashashank,Vancouver; Canada,Tue May 19 21:55:00 +0000 2009,BOD @sustainablesfu; CH @sfulocalfood; RSCHR @carbontalks; #iloveuniversity #knitting #musicjunkie #festivals #vancouver #singingintherain #noobphotographer
SNAPCoquitlam,Coquitlam; BC,Thu Sep 02 18:31:40 +0000 2010,Capturing Life & Entertainment
ZakDesigns,Vancouver,Sun Jul 03 13:22:28 +0000 2011,Repeat after me: I am free
welovevan,Vancouver! ,Tue May 03 05:39:46 +0000 2011,WE LOVE VAN Water donates 10c of every bottle sale to The Lookout Society to support their services for Vancouver's Homeless.  
meg_mittelstedt,Vancouver; BC,Thu Sep 29 19:46:23 +0000 2011,Writer and student in the UBC Masters of Journalism program; working in the Mount Pleasant neighbourhood.
raincityvan,Vancouver; BC,Sun Oct 25 17:05:13 +0000 2009,We are a series of storytelling nights featuring a diverse roster of Vancouverites. We'd like to be your friend.
FortuneSound,ÜT: 49.279719;-123.100903,Wed Jul 01 20:40:25 +0000 2009,this should explain things http://www.fortunesoundclub.com
aguzmanj,Quito,Fri Jan 23 22:17:21 +0000 2009,Peatón; Ciclista; papa del Lucas!
rainctyromantic,Vancouver,Thu Jan 19 06:14:48 +0000 2012,Urban romantic. Curious citizen and everyday traveler. Born storyteller. Seeker of beauty. Easily distracted. 
_AlanCheung,Vancouver; BC,Wed Feb 08 06:18:11 +0000 2012,architecture. design. technology. process. collaboration. @MLArchitecture
MarinaLeClair,Vancouver,Wed Mar 10 03:31:00 +0000 2010,Free lance graphic designer: Searching for my niche in this big-city\little city.      
SugarWaterGirl,Vancouver; BC,Wed Nov 10 02:27:37 +0000 2010,♥ Dreamer. Distracted by shiny. Often naive; sometimes clever. Far from perfect. Always learning. Joyfully immature. ♥
fleur_de_love,Vancouver,Wed Feb 10 19:00:32 +0000 2010,bike. swim. budgie burrito. dance. repeat.
Bombittyvan,Vancouver; BC,Fri Sep 02 02:14:22 +0000 2011,An ad-rap-tation of Shakespeare's Comedy of Errors at Studio 16 April 3-22
ubcwrestling,Vancouver; BC,Sat Oct 10 05:32:56 +0000 2009,Tweets on what is happenning with the University of British Wrestling Club
so_billy,Canada,Fri May 27 12:24:25 +0000 2011,UX Designer + Storyteller + Shoes Collector + Gadget Geek + Fancy Addict    // Achieving invisible design by balancing form and function //
AshSchafer,Vancouver; BC,Thu Mar 05 20:51:09 +0000 2009,In this way Mr. K will challenge the world!
alexhathaway,I'm on a boat,Thu May 27 21:44:58 +0000 2010,Official Page for Alexander Hathaway
behindopendoors,,Wed Feb 18 04:02:06 +0000 2009,urban curious; play; art
16SaraS,,Sun Oct 30 00:06:46 +0000 2011,
XiShi_Van,Shangri-La Hotel; Vancouver,Thu Jul 28 16:28:20 +0000 2011,Embracing our Shangri-La heritage with a modern interpretation; Xi Shi is a lounge with distinct personality. 
MayaSrv,Vancouver,Tue Jul 26 18:01:53 +0000 2011,Describing myself in less than 160 characters? Trickster. Fresh air. Nintendo. Rascas. Food. Papaya water. Book stacks. Oversized clothing. Swimming in the sea.
josephinemash,Vancouver; BC,Wed Nov 04 02:26:19 +0000 2009,Co-Founder of @moosestashfilms // Co-Director of THE STICKING PLACE interactive documentary @thestickingdoc www.thestickingplacefilm.ca
diskordanse,South Surrey; BC,Tue Sep 13 19:41:34 +0000 2011,The birth of a contemporary dance company in South Surrey led by artistic director & choreographer Nela H. Shattering the boundaries of live/digital movement.
IgniteArtsFest,Vancouver; BC,Sat Jan 15 04:11:22 +0000 2011,Vancouver’s largest youth arts fest; IGNITE! has shows in music; dance; visual arts and much more. All created by local artists between the ages of 13-24. 
ktygo,vancouver; bc,Thu Apr 02 02:17:48 +0000 2009,
RAWSKINFOOD,United Kingdom,Thu Jun 17 09:30:20 +0000 2010,An 8 Common Food Allergen Free health & lifestyle brand. Natural/Vegan. Developed & created to help relieve and reduce skin ailments; food allergies. 
nest_vancouver,nest_vancouver,Thu Oct 21 23:11:42 +0000 2010,Twitter handle changed to @nest_vancouver
marymcneil,Yaletown; Vancouver; BC,Thu Nov 20 01:40:41 +0000 2008,Minister of Children and Family Development and MLA for Vancouver - False Creek 
TimmysRun,,Fri Sep 02 15:53:08 +0000 2011,In charge of the coffee run? Finally; an app that stores your list of what everybody wants in their coffee..Timmy's Run; stay tuned; coming soon!
scapeofgarlic,,Fri Jan 27 16:06:35 +0000 2012,Letter writer; soup maker; (social) farmer and and one with an effervescent spirit.
haroldmadi,Toronto,Sun Apr 17 19:41:04 +0000 2011,An unapologetic urbanist with one eye firmly focused on the 'big picture'.
Nick_Hermes,Vancouver,Thu Feb 25 10:11:38 +0000 2010,Started Urban Stream to combine my passion for growing food and my background in environmental engineering. On a mission to change how food is grown in cities.
mandapeters,Vancouver; BC; Canada,Sun Feb 22 03:16:37 +0000 2009,Arts administrator and advocate; creative consultant and artist. Also tweeting @richmond_arts
Infinity_Tree,Vancouver; Washington,Wed Jan 11 20:43:30 +0000 2012,Aesthetically Rooted; Infinite Results
localfreshfoods,Vancouver; BC,Tue Jun 07 07:57:36 +0000 2011,Your new one stop shop for everything BC local; natural & organic. 92% of our products are within 100 miles and the remaining 8% are from the rest of BC!
RajanDhanowa,Vancouver; Canada,Sat Apr 04 08:08:04 +0000 2009,Commercial Real Estate Appraiser. Sauder Alumni working towards AACI.Happily Married to @RajveerS16. Passion for Real Estate; Business and the Community.
meanderthoughts,,Sun Apr 12 01:50:26 +0000 2009,excessive thinker.
Mnt_Pleasant,Vancouver; BC,Tue Jul 12 17:41:45 +0000 2011,Mount Pleasant BIA is a vibrant business community abundant w fashion-forward boutiques; superb health & service businesses; & the hottest restaurants in town
wesleywales,Vancouver,Wed Mar 09 08:05:12 +0000 2011,then i sang in anger; hit a bad chord; but i still try to sing about love and war.
HakimYeung,,Fri Oct 21 01:57:17 +0000 2011,
consideredD,Vancouver BC,Tue Feb 03 23:13:26 +0000 2009,Considered Design Inc is a studio based design practice specialising in the creation of Landscape. 
ronisraelmusic,Boston; MA,Tue Aug 23 13:52:56 +0000 2011,Writing songs and playing music comes naturally to me. It is something I started doing instinctively when I was twelve years old.
HannaLandherr,Vancouver; BC  Canada,Thu Jul 21 00:29:08 +0000 2011,Civil engineer; field lacrosse coach & player; aspiring world traveler; fan of all sports; news junkie; curmudgeon. New England in my roots no matter where I am
ONNOWMEDIA, Vancouver; Canada,Tue Feb 24 17:33:49 +0000 2009,Broadcasting your media spot and tweets with a mix of entertainment and news content via a Vancouver based digital signage network
twirlingsky,Squamish,Thu Apr 16 23:38:52 +0000 2009,Artist / Designer 
jasonb3,Fraser Valley; BC,Tue Apr 08 07:42:01 +0000 2008,family man | passionate photographer | architecture + design lover | artist | networker | finder of awesomeness in the mundane
westendgypsy,vancouver,Mon Jun 28 20:51:44 +0000 2010,Woman about town. Masseuse and Jewellery Artist enjoying my community!
StreetsterSteve,Vancouver; BC,Sat Jan 21 19:08:26 +0000 2012,Marketing Ace Snoopy; Super Hero :)
TCRG,Vancouver; BC; CANADA,Fri Jan 02 19:35:14 +0000 2009,BC's first roller derby league. Western Canada's only WFTDA league. Hard-hitting action; West Coast style!
gsmolyn,Vancouver; BC,Fri May 20 00:06:01 +0000 2011,Um; er; just how does one go about changing the world?
Gandalf_Olorin,,Fri Aug 12 21:37:19 +0000 2011,
KyleBaptiste3,Manitoba,Mon Jan 09 19:20:30 +0000 2012,easily amused; yet difficult to impress
chloedouglas,vancouver; canada,Sat Mar 21 06:26:20 +0000 2009,canadian; colour-obsessed designer & unpaid Apple durability expert. Runs @plentyofcolour for the similarly colour passionate! 
jeaninegordon,Vancouver; BC,Thu Aug 05 16:04:01 +0000 2010,Love my family; friends; sandwiches; fashion; reading; writing; my business @cottonkind; wine; cooking and living life firing on all cylinders!
EatMarketing,Vancouver,Tue Jun 14 00:26:55 +0000 2011,Do you think Vancouver has the best food in the world? I do. And I'm on a mission to try it all and tell the world about it!
vanstarlit,Vancouver,Sun May 01 00:33:51 +0000 2011,CEA-certified education assist--who works with the most amazing children. Love Coupons/Freebies/World Class Cook/Wine Lover and loves shiny/sparkly things.
elena_mch,Vancouver; BC,Mon May 02 20:32:12 +0000 2011,
canadathermomix,Vancouver,Sun May 03 00:53:36 +0000 2009,Official Western Canadian distributor for the Thermomix; the most amazing kitchen machine ever! Follow us for news and new recipes from our Test Kitchen!
spenrobertson,Vancouver; BC,Fri Apr 15 22:53:11 +0000 2011,Traveller; food lover; in-car karaoke master; proponent of spontaneous decision making and Online Marketing/Social Media Specialist for The Active Network.
elzmnstr,,Fri May 27 21:05:42 +0000 2011,I like apples.
iconicstate,Vancouver; Canada,Sat Jul 16 23:00:52 +0000 2011,Iconic State is a full service digital agency in Vancouver; Canada.  We don’t just build websites; we build your brand; in the digital world.  
SeacoastTheatre,West Vancouver,Tue Mar 13 17:46:50 +0000 2012,Seacoast Theatre Centre is a professional theatre company and conservatory training program.
StephaneMouttet,vancouver,Wed Mar 21 04:28:44 +0000 2012,Chef Concierge; Director of Les Clefs d'Or in BC and Board Member of VancouverAM. I love life; my profession; fashion; food and my friends
cityspaces,Vancouver; Calgary; Victoria,Mon Jun 29 20:53:30 +0000 2009,Building lasting; livable communities. Leading provider of community planning and design; consultation; development consulting in Western Canada
karsonwong19,Vancouver,Sun Feb 27 17:09:07 +0000 2011,Occupational therapist by day; transformer by night
778steve,Vancouver,Mon Jan 24 19:02:56 +0000 2011,think for yourself; question authority; don't believe anything I say. Body is my Temple & Mind is my Slave.
trendywendy,Vancouver Canada,Wed Apr 30 21:46:08 +0000 2008,My work is discovering what makes you unique & amazing. My gift is ...seeing beauty; in self; others; life 
micky8821,,Tue Sep 22 01:54:28 +0000 2009,
FutureforBCNow,British Columbia,Thu Oct 13 22:55:35 +0000 2011,Future for BC Now offers authoritative insight and opinion on news; business; finance; science and technology..http://tinypaste.com/4c5cb
lilivc,Vancouver,Wed Feb 25 19:03:55 +0000 2009,Airbnb SuperHost; film festival programmer (200+ movies watched every year); visual arts aficionada; food explorer; Brazilian in Vancouver.
ACTadaptation,,Fri Feb 04 21:13:02 +0000 2011,Brings world-wide leading experts together with industry; community and government to explore the risks and generate recommendations for sustainable adaptation.
chickitweet,West Coast,Sun Feb 27 17:54:01 +0000 2011,Joined Twitter in February - started using it in May. I've read & learned a lot! Favourites just humour.
WaynekLiu,Vancouver,Tue Jul 20 06:31:10 +0000 2010,I tweet whatever.
VanUrbanLive,,Sun Feb 19 09:59:55 +0000 2012,
tidyrdr,Vancouver and beyond.,Wed Feb 22 05:49:03 +0000 2012,Tidy Roofing & Waterproofing Ltd. is a certified and insured; residential and commercial waterproofing company.  Decks; Roofing; and Railings is our specialty! 
ConcretePong,USA/Canada/Worldwide,Mon Apr 11 21:25:35 +0000 2011,Permanent outdoor Table Tennis (ping pong) tables. Tweets table tennis; parks/rec; urban place making; business and whatever I like ;)    Everybody plays!
SusandeLittle,Vancouver BC,Fri Jan 20 23:00:49 +0000 2012,Film Producer;Educator; Race Car Driver; Wife;Mother; Friend
megan_white04,surrey; bc,Tue Jan 24 05:09:38 +0000 2012,Passionate about giving back what was so freely given; knowing the debt can never be repaid. #homelessness #poverty #addiction #recovery
splitmango,Vancouver,Sun Nov 16 17:19:22 +0000 2008,We are a leading Vancouver-based Web Design; Development & Marketing company. Wordpress; Video Production; Facebook iFrames for Pages
janetmoo,Vancouver; British Columbia,Thu Dec 04 04:39:43 +0000 2008,Dialogue; Sustainability and Learning. Integration. Process. CityStudioVancouver. 
jemery19,Vancouver; B.C.,Tue May 05 16:18:37 +0000 2009,I love coffee and wine; so I'm always trying to keep my teeth white.
soumayyan,,Sat Feb 25 06:08:30 +0000 2012,
REWca,Vancouver; BC,Mon Apr 18 17:32:31 +0000 2011,Real Estate Weekly’s exciting real estate portal providing a dynamic househunting search experience for Vancouver and the Lower Mainland. http://www.rew.ca
yoyoL7,Canada,Thu Jul 02 10:11:35 +0000 2009,Passionate about my work; Musician; World Traveller & Photographer; I enjoy healthy eating/gluten-free & live in Beautiful Vancouver; BC
GabsVan,Vancouver,Tue May 04 22:06:11 +0000 2010,I'm a dreamer that never stop; to obtain what I want! I love Art; Music; Movies and Love..love..love!! y si un poco nacolina! veo televisa y azteca! ni pex.
sarahamartin,Toronto,Thu Jan 01 15:48:25 +0000 2009,artsy; with a touch of tech and a sprinkling of sass
IloveU_Charlie,N.E.V.E.R.L.A.N.D,Fri Apr 22 07:51:32 +0000 2011,Im a HUGE fan of @Charlie_Rowe .For Short Im a HUGE #Rowebot!.im 14 yrs old and im a proud filipino.I Love you so much Charlie!
haocreative,Vancouver; BC,Sat Feb 07 21:19:18 +0000 2009,Communication designer with a passion for graphic design in retail environments. Based in Vancouver; BC.
SnBVancouver,Vancouver BC,Thu Mar 17 16:46:07 +0000 2011,co founder Salmon nBannock Bistro Vancouver Bc
axecapoeiravan,Vancouver; BC,Mon Aug 23 14:37:40 +0000 2010,International HQ of Grupo Axé Capoeira. Capoeira: an Afro-Brazilian martial art form combining self-defense; music; dance; acrobatics; ritual and strategy
ataglia,Vancouver; BC,Wed Feb 11 03:55:45 +0000 2009,My name is Angelina Tagliafierro. English/History Student at UBC; social media whatchamacallit for various internships; food lover; etc. etc. 
justdesign,USA,Sun Mar 15 20:19:09 +0000 2009,Feeding your need for design related links!
lorimathieu,Edmonton; Alberta; Canada,Wed Feb 16 03:47:54 +0000 2011,I'm a new mom and I'm an urban planner working for the City of Edmonton for Edmonton Transit Services. Twitter - get me out of the proverbial box!!
ShawMulChannel,BC; Canada,Thu Feb 03 20:16:39 +0000 2011,Shaw Multicultural Channel (SMC) on Shaw Digital 116: local & imported series in 20+ languages; tweets from Host @ManaMansour + Senior Producer Sandra Murphy
