screen_name, location, created_at, description
Stephanie_Ryan,Surrey; BC,Fri Apr 22 23:23:59 +0000 2011,Born and raised in Surrey. Volunteer with Big Sisters. Interested in urban planning; arts and culture; transportation.
Backyardbuzz,Vancouver,Fri Mar 04 19:47:35 +0000 2011,Beekeeping in the City of Vancouver; 2 hives per backyard. We use the most natural management practices possible for healthy; happy bees. Delicious honey! 
ParksBoardFacts,,Thu May 26 06:21:54 +0000 2011,
CanadianSprings,Canada,Thu Apr 28 22:06:46 +0000 2011,Canadian Springs is Canada's leading provider of delivered water; filtration systems & coffee service (NEW!) for homes and offices. Tweets by Mengo and Daniel
2011_Challenge,Metro Vancouver,Fri May 06 23:05:44 +0000 2011,From June 5 to 11; companies encourage their employees to commute sustainably. Register your organization today!    
modo_carcoop,Vancouver; BC,Wed Nov 17 21:43:19 +0000 2010,It's not what you drive; it's what you share.
Velopalooza,Vancouver; BC,Thu Apr 22 05:43:02 +0000 2010,Velopalooza is 17 days of bikey fun. Go to our site to post a ride for Velopalooza this year! 
GLinc,Burnaby; B.C. (CANADA),Tue Jul 07 02:59:06 +0000 2009,
vantransp2040,Vancouver; Canada,Mon May 16 18:28:35 +0000 2011,The City of Vancouver is updating its transportation plan to set goals to 2040 and direct the City’s transportation decisions for the years ahead. 
Detour09,,Mon Sep 21 16:01:59 +0000 2009,
RitaKoivunen,Vancouver; BC,Mon May 10 06:14:45 +0000 2010,   
ThisIsVancity,Vancouver; Canada,Mon Jan 03 01:13:37 +0000 2011,Through multimedia storytelling our goal is to celebrate; expose and connect our communities in Vancouver.
KenCoach,Vancouver,Wed Feb 11 16:00:11 +0000 2009,PR Consultant; Ex-Journalist; Media Trainer; Crisis Management; Presentation Trainer; Outrage Manager
crisapple,Vancouver,Tue Aug 04 18:56:21 +0000 2009,@SFUCMNS grad; Marketing student @BCIT; Adminstrative student @VCCishere. love yoga; sleeping; makeup; tea drinker; social media; fashion
BCBoy2011,British Columbia; Canada,Wed May 11 07:30:24 +0000 2011,Just a boy living in beautiful British Columbia; Canada.
Vote4RinaGill,Surrey; BC,Tue May 10 20:01:09 +0000 2011,Business Woman; Community Volunteer & Surrey City Council Candidate (Ran in 2008 election & missed by 1 spot with 18;888 votes)      
thepeak,Vancouver; British Columbia,Fri Nov 07 19:37:56 +0000 2008,Download The PEAK Apps for iPhone & Android and listen everywhere you go! Download links on our website...
cupacorn,Summer Night Market; Richmond,Wed Mar 09 01:22:36 +0000 2011,Unveiling the supreme quality of fresh non-cut corn kernels flavoured by the finest ingredients; to bring you the deliciously yummy steamed flavoured corn
GrittaniLiving,Vancouver,Sun Aug 22 22:39:11 +0000 2010,Lover of big trees and blue skies; sub-par stand-up paddleboarder. New & enthusiastic Vancouverite with fondness for Whistler and TO. Opinions here my own.
keithkarney,Halifax; NS; Canada,Sun Mar 20 23:40:58 +0000 2011,Hockey loving politics nerd from the west coast currently living on the east coast
babybooo99,on a plane....,Tue Mar 01 06:24:30 +0000 2011,1) I'm a single mom of a gorgeous 7 year princess 2) work - Help protect ppls investments & future security!! My life: my child; work & the gym
sammimorelli,Vancouver; BC,Wed Mar 25 08:21:59 +0000 2009,Singer/Songwriter/ Personality/ Romantic Fool/ Adventurer/iPhotographer   Hear me Evenings and Weekends on Virgin Radio Vancouver!
ICC_Vancouver,Vancouver; BC,Tue Aug 25 22:55:25 +0000 2009,We're a hidden gem. Celebrating the Italian Culture; great friends; food and wine. Banquet & meeting rooms available for any event or function. Come visit...
magemadness,Vancouver BC Canada,Wed May 30 08:26:09 +0000 2007,a karate enthuasist; foodie; and a software programmer who loves movie screening; contests; freebies and tries out new food;  while kicking ass programming
ConcertProp,,Mon Jan 17 23:02:36 +0000 2011,A real estate enterprise involved in rental; condominium and seniors housing; commercial; industrial and infrastructure properties; and property management.
car2goVancouver,Vancouver,Tue Nov 09 19:43:32 +0000 2010,car2go is a groundbreaking mobility program that offers vehicles by the minute. Use it anytime; park it anywhere. No reservations required!
transitmuseum,Vancouver,Sun Mar 06 22:53:26 +0000 2011,The Transit Museum Society of Vancouver: Est'd in 1986 to restore; preserve and operate historical vehicles significant to the history of BC public transit.
RonChunick,Vancouver; B.C. Canada,Mon Feb 14 05:35:43 +0000 2011,******METRO VANCOUVER URBAN LIFESTYLE REALTOR!!! ******I LOVE TO SELL VANCOUVER CONDOS & TOWNHOMES!!!  
unwornslinky,New Westminster; Canada,Wed Dec 29 09:36:26 +0000 2010,
__graceful,Vancouver; BC,Sun Mar 15 21:27:02 +0000 2009,Marketing manager; UBC Chemical Engineering student - Graduating May 2012.
bradrichert,Langley; BC,Sun Apr 11 23:46:03 +0000 2010,Husband; father of 3 daughters; natural capitalist; ethical investor; full-time REALTOR® based in Langley; serving the Fraser Valley with all I got.
Shiv2Go,Canada,Sat Mar 05 16:55:56 +0000 2011,Mkt. & Intl Biz @UBCsauderschool; and former exchange student at @HECParis! Incurable Travel Bug; Foodie; and aspiring Tourism maven :) Nice to meet you!  
bikerides,Vancouver BC Canada,Fri Apr 15 21:02:57 +0000 2011,  Greater Vancouver Bicycle Rides; Swaps and Events https://www.facebook.com/VancouverBicycleRides info@vancouverbicyclerides.com
brodiebikes,Vancouver; BC,Thu Mar 11 21:58:37 +0000 2010,Real Bikes for Real People: Brodie is a small Canadian bicycle company which specialize in bikes for the everyday people.
GoPopcorn,Vancouver; BC,Wed Feb 02 23:47:25 +0000 2011,Boutique agency that works with restaurants & hospitality businesses by leveraging the power of social media & online promotion to grow their customer base.
BCSportsHall,Vancouver; BC,Tue Apr 28 17:35:29 +0000 2009,Explore. Experience. Be Proud. Be Inspired. Celebrating the best athletes and teams daily at Gate A of BC Place in Vancouver.  
PugPenthouse,Vancouver; BC,Tue Dec 07 05:30:07 +0000 2010,Informatics RN (propellor-headed nurse); LGBT advocate; pug-lover; sport freak; great golfer wannabe; definitely left of centre.
MissLKP87,Vancouver,Mon Oct 11 05:52:44 +0000 2010,M.URB student at @sfuurban | Graduate from @UCalgary | Interested in Planning and Transportation | New to Twitter 
TranBC,British Columbia; Canada,Tue Oct 19 02:58:31 +0000 2010,Sharing and discussing what the BC Ministry of Transportation & Infrastructure does & why we do it to move people & the economy. Check road info @DriveBC
nealjennings,Vancouver; BC; Canada,Mon Mar 09 03:56:42 +0000 2009,Cabinet ministers would describe me as 'radical;' 'driven by an ideological imperative;' and 'with the child pornographers.' #NOgateway
Sir_Lau,Vancouver; Canada,Mon Nov 23 10:14:10 +0000 2009,media madhatter | former PR & community manager | @SFUBeedie alum | musician | snowboarder | gypsy vagabond | sometimes I sell cars | my guitar is named mimi
LeeDrever,Vancouver; BC,Sat Mar 28 03:26:09 +0000 2009,Branding Communications Strategist.   Dad. Wife annoyer.   MP3 hoarder. Average height.
RidePlanet,Vancouver/Calgary,Mon Jul 06 21:52:56 +0000 2009,I am an engineering student.  Ask me about my bikes.
MarriottYVR,Richmond; BC Canada,Thu Jan 20 17:35:25 +0000 2011,We're a downtown Richmond BC hotel; within one block of shopping; world-class dining; and only a short complimentary shuttle ride from YVR.    
News1130Dean,,Tue Sep 08 20:10:06 +0000 2009,News1130 Managing Editor - Mornings (that means I'm at work at 3am).  I'm passionate about my family; reffing hockey; good food and finding a cure for CF. 
LindsaySommersU,Vancouver; baby!,Tue Jan 20 00:52:57 +0000 2009,Really wish that there were fewer television shows about alien domination. And that the porn chick with my name had just stuck with the stripper name rule.
Carter_CAN,Richmond; BC  Canada,Sat May 29 23:02:12 +0000 2010,I'm an Insurance Broker; Dance Instructor; Sports Fan; Music Lover; Adventurer; Student of Life... Want your ICBC Autoplan delivered? I do that.  BBM 21B6D7FD
tanyapazzy,Vancouver,Fri Mar 25 03:47:53 +0000 2011,sustainable transportation geek + connecter fostering a shared/co-operative economy. Particular passions: cycling; carsharing; food; colour + shiny things.
alleycat8675309,Vancouver BC,Mon Feb 15 21:11:00 +0000 2010,
2011GreyCup,Vancouver; BC,Thu Jun 03 18:50:30 +0000 2010,Official home of the 2011 Grey Cup Festival on Twitter. We'll keep you in the loop on all the Grey Cup goods. Celebrate with us in Vancouver; Nov. 24-27; 2011.
kenkowa,,Sat Aug 09 10:21:32 +0000 2008,
skytrain,Burnaby; BC,Thu Jul 30 22:29:23 +0000 2009,We run the elevated train system in Metro Vancouver!
andrewtrevjones,Vancouver,Wed Apr 14 20:28:04 +0000 2010,Masters student in urban studies at SFU Vancouver. 
BlenzCoffee,Vancouver; BC,Thu Apr 16 04:10:06 +0000 2009,A place where we can hang out with our customers; post our daily winners & let you know what is happening in our world.
Craig_Hunt_,Vancouver; BC; Canada,Wed Mar 09 04:33:58 +0000 2011,Days: energy mangement; AScT; CEM. Nights & weekends: bikes; travel; beverages; food; news; books; home renos
cybelenegris,Vancouver; BC; Canada,Fri Dec 05 05:58:52 +0000 2008,Co-Founder/President Webnames.ca;Vice Chair SmallBusinessBC; Board of ForumWomenEntrepreneurs; SmallBusinessRoundtable. More info Cybele.tel
jkb22,,Wed Mar 18 23:37:42 +0000 2009,Sports marketer and proud Vancouverite. Sufferer of a persistent travel bug who is always looking for something fun to do and someone fun to play with. 
CycleBCVancity,Vancouver BC,Mon Jan 17 22:37:52 +0000 2011,BEEP BEEP!Canada's Largest selection of rental scooters; motorcycles; and bicycles! Join our FB http://www.facebook.com/pages/Cycle-BC-Vancouver/113726541993101
pashiri1gou,Richmond; BC; CANADA; ,Mon Apr 05 03:12:16 +0000 2010,バンクーバーへ追放中の杜氏で利き酒師です．こちらは「プライベートアカウント」のハズが．．．仕事に趣味に150％全力投球！幅広いジャンルのフォロー＆ツイートで暴走中です！（注：1日に約100ツイートあります．ご注意ください．）会社公式は @keyope をツイートしてください．駄洒落も飛ばすのでご注意を！
ElementsSociety,,Sat Mar 12 18:47:07 +0000 2011,The non-profit with the big impact - bringing environmental education; training and program support to School Districts; governments & others across Canada.
kyayrey,Vancouver; B.C.,Mon Feb 22 21:03:26 +0000 2010,Optimystical; life loving; adventure-obsessed; day dreaming; girlfriend of a music enthusiast. Living one day at a time.
georgemoen,Vancouver,Sat Aug 23 15:33:49 +0000 2008,Co-Founder Rapid Time Networks ; HOBN ; Past Prez. Of Blenz Coffee ; Speaker ; Perfecting tools to take the friction out of sales process. 
thebusloop,Vancouver; BC,Tue Mar 08 04:27:08 +0000 2011,Passionate user of transit and hand sanitizer. Observations and opinions by @Sanda_Noronha.
anchortweets,Vancouver,Mon Mar 07 18:56:19 +0000 2011,Figuring out our identity...  Stay Tuned. 
Ruchirdhall,White Rock BC,Wed Dec 09 21:24:32 +0000 2009,
zen_ByAdera,101-6628-120 Street; Surrey,Thu Feb 17 17:44:38 +0000 2011,zen at Salus; the final and most anticipated building in this international award-winning project. 99 premium; luxury apartment flats.
five15design,Dunedin; New Zealand,Mon Nov 10 09:35:02 +0000 2008,Cafeinated Hypermediated Leftist Designer with sad devotion to #EvertonFC & UK indie music. From ChCh/Dunedin. Loves Vancouver/London/Melrose
machado_pm,Vancouver; BC,Tue Mar 01 03:31:25 +0000 2011,Recently Graduated. Loves:  Traveling; Reading; Cooking; Photography; and Yoga!  
Jadyn,Vancouver; BC; Canada,Sat Sep 13 00:30:21 +0000 2008,
mapleridgealex,Maple Ridge; BC,Sun Feb 13 00:27:14 +0000 2011,Treasurer of @PMMLiberal; Chair of MR/PM BAC; Dir of Cycling BC; married to @VeloMomBC. See @alexpope_rando for cycling updates.
yasuhikoogushi,Vancouver; BC; Canada,Fri Feb 25 18:19:33 +0000 2011,Interest: cleantech; sustainable transportation; energy; environment; business; economy; technology; holistic view; and Chinese pop
contestpatti,Vancouver; BC,Sun Nov 07 20:51:09 +0000 2010,Contests & random stuff from my head;ex environmental economist;now non-profit ED; happy to be  ginger; eclectic mom of 5-2 with autism & 1 with cp
ggrraccee,,Sat Mar 28 06:43:54 +0000 2009,Soon to be marketing and sustainability grad at UBC. Likes to #OMNOMNOM and dragon boat.     Let's get social.
suavejavier,,Mon Jan 03 04:15:21 +0000 2011,
myhattricks,Vancouver,Sat Aug 07 21:45:56 +0000 2010,Got 5 minutes?  Help a great charity + Do 1 small thing for the environment + Inspire others.   http://myhattricks.org/blog/
SportMedBC,Vancouver; BC; Canada,Tue Jan 20 05:36:49 +0000 2009,Promoting Sport Health on the strength of the Best People; Best Practices and Best Programs in Sport Medicine; Sport Science and Sport Training
bsainsbury,Vancouver BC,Mon May 26 16:43:17 +0000 2008,Left Brain Marketing - Internet Marketing Specialist; personal online brands; social marketing tools - Facebook; Twitter; Linkedin; Local Marketing Vancouver 
chinaprettylady,Toronto,Thu Feb 24 05:52:07 +0000 2011, ♡. ♡. ♡ Dont Bother! Im who i am!  ♡••••►♡♡
kirky_D,Vancouver; BC,Sun Oct 18 01:01:02 +0000 2009,Structural EIT; soccer player; Sparks Guider; runner; snowboarder; geek; lover of books; food; the outdoors and much more.
PANVancouver,Vancouver; BC,Wed Feb 23 23:24:17 +0000 2011,Padestrian Advocacy Network - Supporting a walkable; vibrant & safe Vancouver
Jaime_Zee,Vancouver; Canada,Sun May 30 22:39:35 +0000 2010,Designer; Artist; Thinker. Inventor of new words (ie Squozen)
VanTransitFan,Vancouver; BC; Canada,Fri Feb 18 15:36:26 +0000 2011,I love public transit!    Stay connected with the Vancouver Transit Fan on:     facebook.com/VanTransitFan  youtube.com/VanTransitFan
AndrewLaiGS,Vancouver; BC,Thu Jan 27 23:39:31 +0000 2011,Advertising Rep at the Georgia Straight. Food Lover; Runner; Cyclist; Triathlete. Lions Gate Road Runner.
Prukes16,The West Coast,Mon Feb 14 06:52:26 +0000 2011,I took the road less traveled and still ended up here. How'd that happen?
violetsareblu3,,Wed Feb 16 09:52:45 +0000 2011,
MistaStop604,,Sun Feb 13 20:14:53 +0000 2011,a transiteer in the 604
earthgrazers,Vancouver; BC; Canada,Fri Jun 25 22:06:08 +0000 2010,
chronichronic,Vansterdam/C-Town,Mon Mar 16 15:10:10 +0000 2009,Traveling circus
PD_plumbing,North Vancouver; BC CANADA,Tue Feb 01 19:15:22 +0000 2011,Plumbing; Heating & Drainage Services. What would you think about a company that was created to give the best possible value to its clients and customers?
Ruisinthehouse,Earth,Sat Nov 13 02:26:58 +0000 2010,Concerned citizen of Earth;  Humanitarian;  Your brother.
keen9000,,Thu Jul 23 16:54:23 +0000 2009,
greenvfm,Vancouver; BC; Canada,Thu Jan 13 22:40:27 +0000 2011,Vancouver Farmers Markets: Green Market initiative.   Helping people buy local food in a more sustainable way.  Tweeting about conscientious shopping.
SpringLiving,Heritage Hall; Vancouver,Fri Jan 29 19:52:38 +0000 2010,This FREE EVENT on Sunday; April 1st has Cooking Shows; Live Music; Raffle prizes; and of course Earth-Loving Local Vendors Heritage Hall from 10:30am-3:30pm
marklister83,Burnaby,Sat Jun 19 23:19:28 +0000 2010,Technical writer; runner and aspiring Shiny Man
bchydro,,Fri Apr 03 17:37:43 +0000 2009,Official account for BC Hydro. News on prolonged power outages; projects; & more. For Power Smart; follow us @PowerSmartBC. Tweets by Digital Communications.
teachingtammy,Vancouver,Sat May 05 05:29:57 +0000 2007,Teacher; learner; globe trotter; wannabe techie; auntie to cutest baby girl ever; world's most amateur beginner triathlete; ex-expatriate but still exploring. 
Ashleeu,Vancouver,Mon Jan 11 18:20:25 +0000 2010,Searching for GOLD (Au)!  Specialize in Making Things Happen! Prefer black & white; not grey. Owner of a megaphone. I'll stop talking when you stop listening...
kernels1,,Sun Mar 08 19:49:14 +0000 2009,
CRPaul,Vancouver,Tue Sep 07 03:36:37 +0000 2010,Recent event management graduate; avid canuck fan; travel enthusiast and optimist 
icbc,North Vancouver; BC,Wed Jan 28 21:37:44 +0000 2009,The official ICBC account. Road-ready tweets from ICBC Senior Communications Specialist Karin Basaraba. Follow us for road safety; insurance & licensing tips.
samanthacraig15,,Wed Feb 02 03:20:01 +0000 2011,I am a BCIT Marketing Management- Marketing Communications student Class of 2012! 
GlobalBC,Vancouver; BC; Canada,Thu Feb 12 20:02:28 +0000 2009,Home of B.C.'s #1 news programming.   Shaw Cable 11; Shaw HD 211
vancouvertyler,North Vancouver; BC ,Tue Nov 24 19:00:51 +0000 2009,Marketing & Communications Professional in Vancouver BC - Social Media Geek; World Traveler; Recent BComm Grad; Roller Derby Masochist &  Boston Terrier Lover
kreaburn,Vancouver; BC; Canada,Sat Jan 22 18:21:32 +0000 2011,Loves the outdoors; enjoys transit rides & loves baseball on tv. Does curling & downhill skiing in the winter & softball and golf in the summer.
iheartcommuting,Vancouver,Fri Jan 21 19:30:25 +0000 2011,Chips is my choc lab. Who wouldn't like chocolate Chips?
GeofferyKehrig,Port Coquitlam,Tue Oct 06 05:27:20 +0000 2009,Parent_Teacher_Artist_Global Citizen 
Anne399,Vancouver; BC,Fri Jul 17 18:06:25 +0000 2009,a transplanted Kootenay-ite; living in Vancouver; BC for now; and I love travelling!  I own my home; am slave to one brat cat; and am engaged to a man I adore.
dcheungxo,,Sun Sep 12 05:52:48 +0000 2010,
AdamHyslop,Vancouver; BC,Mon Apr 27 03:01:37 +0000 2009,Planner; Urban Design Nerd; General Enthusiast
thanatos145,,Wed May 20 22:02:36 +0000 2009,
msteenywondrful,Vancouver,Tue Mar 30 21:37:21 +0000 2010,It's a book; I'm not THAT conceited. Don't Sass Me!
jason_baker,Vancouver; BC; Canada,Mon Nov 03 07:08:43 +0000 2008,Digital Strategist; Community Manager; & photographer. Socially imperfect traveler. Launching soon: The Imperfect Traveller. Sports tweets at @JBonCanucks
natashamgordon,Vancouver; BC,Fri Oct 15 00:06:42 +0000 2010,HR professional in Vancouver. Passionate about tech; wine; baking; and learning to cook. 
CharBoychuk,,Wed Jan 12 19:58:44 +0000 2011,
MichaelCHMui,Vancouver; B.C.,Wed Nov 03 18:16:48 +0000 2010,24 Hours Vancouver reporter
sarahloewen,Vancouver,Thu Apr 16 15:07:12 +0000 2009,Online Community Manager for TravelSmart. Can usually be found drinking coffee; riding a bike; and whistling a happy tune.
alexishinde,Vancouver,Fri Sep 26 19:30:24 +0000 2008,detail oriented; damn fine cook; mom; blogger; owner & designer at @chillmonkeys
chrismulvena,Vancouver; BC; Canada,Thu Aug 13 21:09:40 +0000 2009,
thefawnz,Vancouver; BC,Tue Mar 17 02:54:53 +0000 2009,The Fawnz Creative Communications - media relations; marketing communications; special events and sponsorship expertise in Vancouver; BC.  www.fawnzcreative.com
skytrainprez,Metro Vancouver,Mon Jan 03 17:48:10 +0000 2011,Pres and GM BCRTC responsible for operating SkyTrain and West Coast Express. Helping create a better place to live built on transportation excellence. 
bcbrit,Vancouver,Thu Jan 14 05:59:40 +0000 2010,A relocated Brit in BC; Canada. My take on local life as well as thoughts on news events; other blogs I read; music; tech; the usual suspects.
vancouver125,Vancouver,Thu Nov 11 03:03:35 +0000 2010,Celebrate Vancouver's 125th anniversary and year as a Cultural Capital of Canada in 2011. 
krisetches,Vancouver,Tue Jun 08 08:07:54 +0000 2010,Vancouver communications pro back from Asia and interested in a mix of sustainability services; community outreach; and marine; rail; and public transportation.
scottthran,Vancouver; Canada,Tue Jan 12 00:01:31 +0000 2010,The Managing Director of Metro Gnome Lawn and Garden in Vancouver; BC; Canada.  Recent UBC graduate with a B.A.; Philosophy / Political Science Combined major.
HumHam8,Canada,Mon Dec 20 02:57:03 +0000 2010,enabling others | education | integrity | lifelong learning | practical applications of psychology | laughing fits | asking why - a few of my favorite things.
burnabylife,Burnaby; BC,Mon Dec 13 01:59:27 +0000 2010,365 Days a Year. Each day is a new adventure!  I love cooking; traveling; hiking; dining out; photography and finding things to do in Burnaby.
RobynRenee,Vancouver; BC,Mon Nov 24 01:51:54 +0000 2008,
PJWDavidson,Vancouver BC,Sun Nov 07 17:01:05 +0000 2010,Communications/Blogger/Human-connector/Conservation-Ambassador/Volunteer/Canadian Guy
vancouverkelvin,Vancouver,Thu Mar 12 09:48:36 +0000 2009,urban & community planning policy engagement development design architecture ambience technology sustainability conservation heritage culture mental-health food
johnsois,Metro Vancouver; BC,Mon Dec 07 20:22:12 +0000 2009,-- website(s) coming soon --     Student; youth-worker and worship leader hanging out in Metro Van. Thinking about church culture and modern theology.
shandyrae,Vancouver; BC,Wed Mar 04 03:23:58 +0000 2009,Student Advisor for #uWaterloo co-op students in Western Canada & US. Interested in #yvr community; entertainment news & good eats. I love coffee & randomness.
TabulaaRasa,,Mon Oct 26 21:18:11 +0000 2009,SAFNK. enjoys satire; reading; craftster; ONTD; music mashups; origami; oxford commas; and  Konad nails
WestCoastWass,Vancouver,Wed Oct 06 23:17:28 +0000 2010,Marathon junkie; communications and English dork; all-around optimist. Seizing the moment; with an affinity towards peanut butter; sunshine and laughter.
thiscitylifeyvr,Vancouver; BC,Fri Oct 22 18:35:55 +0000 2010,Gov't PR/media advisor w/Masters in Urban Studies (tweets my own). Vancouver native. I love to play guitar & blog about cities: http://thiscitylife.tumblr.com 
GRHam55,British Columbia; Canada,Mon Aug 16 02:56:09 +0000 2010,I've worked in the software field for almost 30 years; now from the Quality side.
handyDARTdrvr,,Sat Jul 11 07:02:35 +0000 2009,
niftynotcool,Vancouver; BC; Canada,Sun Nov 28 23:56:50 +0000 2010,Smart as a whip and twice as fun! Cheerful pessimist by day; theatre artist; aerial silks enthusiast; and blogger by night. Total keener.
sefalsecreek,False Creek; Vancouver; BC,Mon Jan 11 20:53:40 +0000 2010,Events + News in Southeast False Creek (including the Olympic Village) from @604homesguy (Royal LePage Westside). Also on Facebook http://fb.com/sefalsecreek.
ptorrevillas,Vancouver; Canada,Tue Sep 14 03:03:47 +0000 2010,Reporter/photographer for Metro News Vancouver. Got an idea to share? phylicia.torrevillas(at)metronews.ca. Views are my own.
chiqee88,Global citizen,Fri Oct 02 02:18:16 +0000 2009,Love to live; travel; laugh; play; do & practice yoga. My tweets probably has errors; mostly due to ADD & my laziness to proofread. Yes; I am a horrible person.
ApresWheeler,Vancouver; BC,Tue Apr 14 00:19:45 +0000 2009,Passionate about Video Production & Social Media Marketing. Production for Hire; Field Reporter; Olympic Torch Relay Reporter; Lover of the Apres! 
JessWillyanto,Burnaby; Canada,Wed Feb 03 13:45:32 +0000 2010,Indonesian student living in Vancouver studying @SIAT_SFU & @SFUBeedie  
BranstonPhoto,Vancouver Canada,Sun Jul 18 00:46:18 +0000 2010,Photos; Food; Politics; Parkour. Tyler Branston Of Branston Photography Speaking his mind; and actions. For those of you that dig that.
wilsons618,Vancouver,Sun Aug 30 09:39:16 +0000 2009,3rd year #SFU Health Sciences student. #NHL #Canucks #BCLions. Origami Freak. Daydreamer. Tech junkie powered by #Android and coffee! (:
13peta,Canada,Thu Jun 24 03:35:44 +0000 2010,An Aussie currently living in Canada.
somanho1234,Vancouver; British Columbia,Sun Jan 31 06:28:04 +0000 2010,@SFUBeedie; @PMInstitute; @TheIIA
ecojackiejo,,Tue Nov 09 00:29:43 +0000 2010,livin' on purpose. dreamin' with passion. actin' on principle. tweetin' about the Arctic; sustainable tourism; community development; & stories that inspire
Vancouver_Adam,Vancouver,Sat Apr 11 18:58:14 +0000 2009,Transportation professional; cycling advocate; urban critic and future developer.   Never stop riding.
numbercrunchers,Surrey; BC,Mon May 04 19:54:10 +0000 2009,Number Crunchers® Financial Services helps inform people it’s not just about the taxes; we help you unlock the secrets that are hiding in your books.
jerallingham,Vancouver,Tue Nov 16 01:37:06 +0000 2010,My bands are 'Factories and Alleyways' & 'Like A Martyr'.  Work for CBC Radio.  Opinions/comments are awesome and mine only. 
bifnaked,Vancouver,Wed Oct 08 03:20:53 +0000 2008,International Recording Artist; Speaker; Lecturer; Advocate; Activist; Straight-Edger; Vegan; and TroubleMaker. 
SamsungHTC,vancouver,Sat Apr 25 02:56:41 +0000 2009,I like downtown vancouver; i like to eat drink jugo juice; i like to have fun at the beach.
iamsimplyrhoge,ÜT: 49.245989;-122.975968,Wed Jan 13 16:50:54 +0000 2010,iM jUz a giRL & tHat's aLL i wAnNa bE!
janeter_,Vancouver & Richmond; BC,Sat Sep 11 07:18:54 +0000 2010,Food; yoga; leisurely bike rides and sunshine keeps me happy.
brittmahe,,Sat Mar 14 02:25:34 +0000 2009,Kwantlen GDMA 2015
ah_bo,vancity 6o4,Tue Jan 26 05:03:38 +0000 2010,a cuddly panda that tweets & retweets anything he finds interesting :3 ~ technology nut; Google fan; pianist; gamer; business student; @tifffyy♥
theV3H,Port Moody; BC,Sat Mar 28 18:34:56 +0000 2009,All the best in news and events from the V3H postal code and the rest of the Tri-Cities; visit us at www.theV3H.com; maintained by @jstrocel
derrickcheung,Vancouver; BC Canada,Sun Mar 08 14:33:44 +0000 2009,
BCFerries,British Columbia,Thu Apr 15 21:04:23 +0000 2010,Your official Twitter source for BC Ferries news and announcements. 
VancouverFit,Vancouver; BC,Wed Jun 02 17:33:07 +0000 2010,Ideal Body Training offers personal training in a fully-equipped gym. We specialize on nutrition training; personal progressive programs
It_is_Dane,Brandon; Manitoba; Canada,Sun Mar 08 19:17:08 +0000 2009,Living the dream one day at a time in Canada's breadbasket. 
MileagePhoto,Delta; BC; Canada,Sun Oct 31 21:19:36 +0000 2010,I say what you're thinking.  Urban and Rural Transportation Planning student @langaracollege
McCreaPatrick,BC; Canada,Fri May 14 04:27:12 +0000 2010,A REALTOR® in Lower Mainland/BC I list your home for $3000 plus typical Buyer Agent Incentives Save you Thousands $$$ when Listing. Buying/Selling homes thx
darren_chung,,Sat Mar 14 09:10:00 +0000 2009,Transient btwn Van & Tdot.
vancity_vixen,Vancouver; BC,Fri Oct 08 21:19:32 +0000 2010,SFU Student. Health Science Major. Self Taught-Artist. Die-Hard Quebecoise. Love the #Canucks; #Habs and #BCLions. Wanna be model. I tweet alot. 
banikuh,ÜT: -8.810645;115.22847,Sun Sep 27 03:08:10 +0000 2009,MERAH HARGA MATI!!!
OuiEntertain,Vancouver; BC,Fri Oct 15 22:25:32 +0000 2010,Children's Activities; Events & Entertainment. Entertainers | Game Shows | Crafts | Characters & more. Events tailored to any location! info@ouientertain.com
andrealoewen,Vancouver; BC,Wed Apr 15 16:46:25 +0000 2009,Yoga \ Theatre \ Life
mitzdemeanor,Vancouver; BC,Mon May 04 16:25:15 +0000 2009,Everything in moderation; including moderation
SFUugsid,Vancouver; BC,Fri Sep 17 19:57:17 +0000 2010,SFU Undergraduate Semester in Dialogue is an intensive learning experience that uses dialogue to focus student education on a community issue every semester.
brodiesovereign,Vancouver,Sat Mar 13 22:01:22 +0000 2010,Cyclist; book-lover; gear-freak...who's very partial to homemade soup and a certain crafty feline nick-named 'the mini-panther.'
raulpacheco,Vancouver; BC; Canada,Mon Jul 14 20:54:16 +0000 2008,Teach; research & consult in environmental politics & public policy. President @hbstrategies; instructor @ University of British Columbia (UBC); PhD
candacekenn,Vancity,Fri Oct 01 17:30:49 +0000 2010,You can take the girl outa Texas; but you can't take Texas outa the girl. Loves the Canucks and oh yeah... the Cowboys. 
saramelodyy,Vancouver; BC,Mon Feb 08 07:59:15 +0000 2010,=)
VanBikeShow,Vancouver Convention Centre,Tue Jul 20 16:40:36 +0000 2010,BC's Ultimate Cycling Event to Kick-Off the Riding Season!    March 3 & 4; 2012
_nadir,Vancouver; BC,Fri Mar 13 17:45:38 +0000 2009,GDBA Student; BA Criminology; banker; political junkie; runner; tech junkie; foodie; blogger (sometimes); snowboarder; bookworm.
lizmorison,Vancouver; BC,Thu Sep 23 21:34:06 +0000 2010,morning show writer and weekend/night desk @GlobalBC ~typical Ontarian transplant ~avid shopper ~MinPin owner ~O.M.O.
myshal,Vancouver; Canada,Wed Jan 14 22:15:39 +0000 2009,1) reinventing myself; 2) foodie; 3) eclectic musical taste
bcbusiness,Vancouver; BC; Canada,Sat Jun 07 00:00:46 +0000 2008,Western Canada's most widely read business title. Winner: Best Web Editorial of 2011 (CSME). Tweets by Digital Editor Lindsey Peacock.
